key,landmark(x;y;z),pose(x;y;z;r;p;y;cov[36]),velocity(u;v;w),bias(bu;bv;bw;br;bp;by)
l6641,94.366576;-6.051352;5.171837,,,
l6642,88.054001;-6.501523;5.367881,,,
l6643,98.635912;-5.426956;5.296110,,,
l6644,116.789019;11.120536;5.363328,,,
l6646,92.613064;-5.436201;5.903005,,,
l6647,114.205411;-3.489929;5.933719,,,
l6648,113.394730;8.249851;5.932196,,,
l6650,87.042141;10.600404;6.140802,,,
l6654,109.619527;-5.085694;6.266284,,,
l6656,108.507301;9.377949;6.246359,,,
l6657,105.323089;9.889836;6.638637,,,
l6658,104.098380;10.284882;6.454197,,,
l6660,94.889972;-2.359466;6.934346,,,
l6661,114.213235;-2.107316;6.926089,,,
l6663,95.409914;-2.918471;7.085128,,,
l6664,115.899457;1.465433;7.183855,,,
l6665,111.208641;-2.214214;7.412045,,,
l6666,106.006027;-1.809082;7.335201,,,
l6667,110.558175;1.102241;7.297865,,,
l6669,116.246185;4.904825;7.278307,,,
l6672,118.146683;-0.501462;7.517443,,,
l6674,111.550071;4.752843;7.521813,,,
l6675,89.762006;7.526651;7.500072,,,
l6676,112.577836;-1.554366;7.645989,,,
l6677,113.332170;3.718626;7.810074,,,
l6679,101.513550;-3.647601;7.962685,,,
l6680,114.089988;-0.476302;7.906468,,,
l6683,98.252709;-0.862034;8.486459,,,
l6684,101.279585;-0.128424;8.607849,,,
l6685,108.566086;1.257350;8.734282,,,
l6706,90.573126;12.783835;2.469245,,,
l6877,102.760329;-6.858753;0.032812,,,
l6882,78.197190;-8.469589;0.291260,,,
l6883,83.420051;-8.240870;0.355477,,,
l6884,76.673066;13.449247;0.412811,,,
l6887,89.569238;13.423449;0.547073,,,
l6888,100.326017;-7.040878;0.651522,,,
l6892,83.945943;-7.712335;0.936698,,,
l6901,97.676446;-5.761997;1.700179,,,
l6905,103.307466;13.249909;2.224970,,,
l6913,105.256489;-6.058520;2.894822,,,
l6916,98.389716;12.623904;3.175508,,,
l6917,105.145106;-6.410168;3.611245,,,
l6918,112.618847;-5.915253;3.514499,,,
l6922,112.242233;12.444560;3.640002,,,
l6932,101.309010;-6.000830;4.479725,,,
l6939,116.047709;-4.337431;5.699272,,,
l6944,93.351928;-5.303175;6.158504,,,
l6951,120.094683;-3.005170;6.210449,,,
l6953,94.215516;9.445961;6.307340,,,
l6954,110.211868;-3.990716;6.611245,,,
l6955,115.111180;-2.593754;6.500674,,,
l6959,111.979402;-3.128365;6.905807,,,
l6960,93.149919;-2.892407;6.945206,,,
l6961,96.598127;-5.041113;7.058009,,,
l6962,105.299807;-3.767915;7.228093,,,
l6964,119.488500;0.795480;7.160713,,,
l6965,104.497007;7.094887;7.206465,,,
l6966,95.964805;-4.845428;7.424352,,,
l6967,97.384287;-4.954115;7.276240,,,
l6968,109.148155;-3.680004;7.240846,,,
l6970,116.097539;-0.242251;7.607678,,,
l6972,115.035285;6.501066;7.523845,,,
l6973,121.206691;7.076864;7.511204,,,
l6978,116.846761;3.190394;7.765295,,,
l6979,116.026702;3.610148;7.629433,,,
l6982,109.870435;-0.344250;8.192792,,,
l6986,102.279634;1.108542;8.575789,,,
l6987,98.691461;3.293619;8.843024,,,
l6989,99.210946;2.253328;8.975324,,,
l6990,103.858645;4.884163;9.150487,,,
l7193,100.351801;12.393500;4.751448,,,
l7375,104.895728;-6.277355;0.579227,,,
l7376,113.110414;3.958432;0.750592,,,
l7377,113.066054;4.557415;0.751903,,,
l7379,112.287972;13.303620;0.794645,,,
l7381,122.207435;13.267006;0.990375,,,
l7385,109.433772;13.056550;1.435588,,,
l7394,88.539027;12.454624;2.383537,,,
l7395,104.084078;-6.291330;2.706296,,,
l7398,103.309848;-6.369027;3.151664,,,
l7400,95.941786;12.265656;3.126195,,,
l7401,97.535815;-6.605917;3.255427,,,
l7402,104.539367;-6.406780;3.308723,,,
l7404,90.493055;-6.408606;3.761913,,,
l7405,91.973903;-6.079611;3.811937,,,
l7409,96.444131;-6.179584;4.218847,,,
l7415,91.109467;12.427998;4.511348,,,
l7418,105.474101;-5.903844;5.141509,,,
l7423,115.160887;9.965885;5.613961,,,
l7426,116.411205;8.981353;5.757504,,,
l7427,115.319615;10.920752;5.681178,,,
l7433,128.561646;8.861596;6.479220,,,
l7435,103.146784;-5.118797;6.811023,,,
l7438,106.503721;-4.846062;7.131155,,,
l7442,114.227500;5.548208;7.643935,,,
l7443,123.258491;6.740441;7.685829,,,
l7445,125.531323;0.114691;7.979140,,,
l7446,125.493001;1.122417;7.976775,,,
l7448,124.577354;5.946680;7.893063,,,
l7449,120.012390;6.093240;8.010772,,,
l7450,119.387520;6.440249;7.900256,,,
l7452,105.680698;-2.475733;8.034528,,,
l7455,126.616916;3.879546;8.205489,,,
l7456,125.632302;4.939811;8.053439,,,
l7910,113.530613;-8.142421;0.008223,,,
l7913,93.106012;-7.924361;0.002461,,,
l7914,119.867591;-7.424261;0.010456,,,
l7916,119.603602;13.275799;0.022110,,,
l7917,101.450115;-8.222608;0.369005,,,
l7918,98.711542;-7.623730;0.310150,,,
l7920,101.163241;-7.308541;0.704853,,,
l7921,119.940328;-7.053245;0.750037,,,
l7922,114.692618;13.211987;0.698884,,,
l7924,106.127621;-6.345594;0.893716,,,
l7925,104.455558;12.244739;0.966755,,,
l7926,124.054283;13.200040;0.889880,,,
l7929,96.100343;-7.154952;1.017149,,,
l7930,98.884690;-6.357967;1.191494,,,
l7932,110.053924;13.134530;1.195780,,,
l7933,88.323467;-8.028217;1.310404,,,
l7935,104.712867;-7.201655;1.267755,,,
l7937,114.854031;12.617093;1.372744,,,
l7938,115.153246;13.142104;1.394675,,,
l7939,109.964574;-7.460322;1.600410,,,
l7940,101.923006;-7.108085;1.460530,,,
l7942,103.884554;-6.478263;1.600421,,,
l7944,104.667338;-6.337196;1.661431,,,
l7945,100.637920;-6.031966;1.651445,,,
l7946,121.085380;12.448643;1.622987,,,
l7949,101.288767;13.036000;1.747435,,,
l7950,89.448693;-7.275813;1.995200,,,
l7951,106.818607;-6.744558;1.851819,,,
l7952,102.164998;-6.430247;1.823125,,,
l7953,103.786445;12.463438;1.883968,,,
l7954,104.311847;-6.825616;2.058672,,,
l7957,133.851791;12.976752;2.164356,,,
l7960,121.072329;12.334298;2.421902,,,
l7962,108.168510;-6.911545;2.463195,,,
l7964,99.071848;-6.323282;2.423313,,,
l7965,100.255538;12.764844;2.497288,,,
l7968,107.473612;-6.635958;2.861418,,,
l7972,116.367105;-6.075916;3.316499,,,
l7974,134.324837;12.823349;3.263289,,,
l7975,115.450888;12.312176;3.458602,,,
l7976,116.635140;12.338481;3.579147,,,
l7977,107.387429;-6.863325;3.827091,,,
l7978,120.127264;12.410303;3.937930,,,
l7979,108.678758;-6.602069;4.032517,,,
l7980,121.457553;12.475834;4.077265,,,
l7981,134.040631;12.035580;4.304740,,,
l7984,113.814004;10.962827;4.537805,,,
l7985,125.966551;12.421606;4.543177,,,
l7986,112.590678;-6.557748;4.699089,,,
l7989,102.932428;-6.114888;4.615369,,,
l7990,115.061244;10.929968;4.714001,,,
l7993,113.497349;-6.420427;4.849633,,,
l7994,109.334043;10.494442;5.005840,,,
l7997,126.573095;-5.308564;5.300160,,,
l7998,116.740995;-5.198304;5.372032,,,
l8001,112.159797;10.775443;5.541166,,,
l8002,127.002490;11.525286;5.551819,,,
l8003,119.111879;-4.565071;5.770728,,,
l8006,119.831627;-4.283174;5.890912,,,
l8008,118.787221;9.590704;5.939107,,,
l8009,118.101118;10.543078;5.876935,,,
l8010,123.405279;10.910980;5.927905,,,
l8011,117.622170;-3.933730;6.198882,,,
l8012,112.322901;8.857695;6.048960,,,
l8013,111.978944;10.444883;6.107622,,,
l8017,134.563428;8.246720;6.422750,,,
l8018,112.750268;10.009015;6.228804,,,
l8020,106.719014;-4.856377;6.470291,,,
l8021,135.584202;-4.223488;6.469493,,,
l8023,116.071954;-2.884906;6.542352,,,
l8024,114.779742;7.664908;6.486489,,,
l8025,118.353360;7.832521;6.517515,,,
l8029,124.709668;-3.255979;6.731621,,,
l8034,109.349554;7.255910;6.973694,,,
l8035,116.813442;7.433699;6.908568,,,
l8036,133.436587;-2.613045;7.215269,,,
l8037,122.677990;-1.891876;7.172656,,,
l8038,126.532232;8.304598;7.204769,,,
l8039,108.001483;-4.958727;7.398329,,,
l8042,134.271516;-1.988430;7.340300,,,
l8044,127.231889;8.101967;7.318074,,,
l8046,114.997770;-1.880515;7.599218,,,
l8047,120.697124;-1.712418;7.551659,,,
l8048,120.351370;0.697062;7.473925,,,
l8051,121.458622;-1.451556;7.718685,,,
l8053,111.200754;-0.136715;7.730005,,,
l8056,117.989221;3.656681;7.729578,,,
l8057,117.454110;4.816046;7.642137,,,
l8060,118.878134;-1.550052;7.887085,,,
l8063,110.739404;5.682350;7.823080,,,
l8067,123.026088;-0.284309;8.063505,,,
l8069,123.046379;4.925496;8.155635,,,
l8070,127.258138;5.191572;8.157734,,,
l8071,126.664717;5.679663;8.054831,,,
l8073,111.703440;6.671577;8.197996,,,
l8074,133.236696;-1.173520;8.220645,,,
l8075,111.361671;-0.926876;8.377472,,,
l8077,120.820015;2.718656;8.393719,,,
l8078,124.181081;2.811054;8.351292,,,
l8079,110.789781;3.074631;8.265785,,,
l8081,115.463125;2.114282;8.422337,,,
l8085,134.237087;6.552539;8.488562,,,
l8086,131.776648;3.262966;9.010488,,,
l8325,109.819184;-8.462822;-0.011713,,,
l8326,110.954659;-8.433206;-0.010816,,,
l8328,111.988762;-8.046845;-0.009799,,,
l8329,116.853657;-7.817396;-0.005896,,,
l8331,111.149426;-7.782079;0.471195,,,
l8332,112.419279;-7.717861;0.497957,,,
l8334,108.861712;13.098195;0.498858,,,
l8337,122.415690;-7.008871;0.713088,,,
l8338,108.132829;-6.512516;0.808889,,,
l8339,116.717738;12.791966;1.291757,,,
l8340,117.607224;12.858164;1.328601,,,
l8341,118.451553;12.978614;1.364829,,,
l8344,93.655021;12.513747;1.738873,,,
l8345,139.413547;-6.722912;2.171729,,,
l8347,109.681718;-7.200285;2.686466,,,
l8349,118.077754;12.423068;2.677247,,,
l8351,109.995710;-6.011652;3.133870,,,
l8354,98.584612;-6.860668;3.282407,,,
l8356,115.498276;-6.093815;3.387951,,,
l8362,136.512213;11.737045;4.194786,,,
l8366,138.084619;11.298676;4.319699,,,
l8367,137.345910;11.536025;4.261559,,,
l8370,118.147419;11.159520;4.636568,,,
l8372,136.471576;9.952796;5.194494,,,
l8376,116.272801;-6.271340;5.280679,,,
l8378,110.778294;10.327534;5.641160,,,
l8379,122.304066;10.141857;5.938723,,,
l8380,122.090787;10.863364;5.944514,,,
l8382,107.199466;-5.776494;5.990949,,,
l8383,135.839363;8.748890;6.125083,,,
l8385,128.799064;10.519173;6.163281,,,
l8386,131.154081;-4.963442;6.325385,,,
l8388,136.853139;8.278803;6.244911,,,
l8389,120.797548;8.711749;6.325305,,,
l8390,109.794927;9.742750;6.385738,,,
l8397,124.585781;-2.204018;6.821236,,,
l8402,124.709509;8.740550;7.079064,,,
l8404,136.911861;6.418824;7.258943,,,
l8410,139.082360;3.564774;7.541691,,,
l8412,138.777580;5.864496;7.532993,,,
l8413,116.565719;-1.850279;7.648277,,,
l8417,136.131094;-0.772875;8.084489,,,
l8418,123.348110;0.765407;8.081660,,,
l8419,120.344047;3.487215;8.104635,,,
l8422,124.132798;-0.858572;8.269378,,,
l8425,117.462049;2.271898;8.587327,,,
l8426,138.829758;2.727351;8.581684,,,
l8427,138.903030;3.686223;8.607625,,,
l8428,138.400675;4.998755;8.542324,,,
l8429,132.305273;6.947233;8.484714,,,
l8430,139.309171;0.703414;8.650046,,,
l8431,135.167690;0.674187;8.929046,,,
l8432,135.324344;4.019347;9.002424,,,
l8433,134.908378;4.859704;8.938188,,,
l8434,134.314223;5.475627;8.836035,,,
l8435,135.631613;1.761144;9.029894,,,
l8437,135.724327;3.037271;9.064619,,,
l8674,112.936971;-8.426235;-0.029885,,,
l8675,122.431123;-7.317537;-0.016729,,,
l8676,129.219934;13.987551;0.003945,,,
l8679,117.207712;13.222635;0.572944,,,
l8680,121.877149;-7.100574;0.606216,,,
l8681,123.722191;-7.022758;0.647527,,,
l8682,123.937303;-6.114673;0.648877,,,
l8683,114.633562;3.562874;0.892071,,,
l8686,113.177041;-7.693172;1.309769,,,
l8688,127.563257;12.982847;1.574818,,,
l8689,100.500713;-7.441230;1.633110,,,
l8691,122.897000;-5.999705;1.907726,,,
l8692,135.538503;12.773807;1.910209,,,
l8694,142.189368;-6.310215;2.125567,,,
l8695,122.390543;-5.901642;2.505936,,,
l8698,121.736174;-6.337780;3.079286,,,
l8704,139.754962;11.624090;4.147582,,,
l8707,119.461277;11.686288;4.314657,,,
l8709,128.728926;-5.840219;4.608339,,,
l8711,121.562237;-6.221734;4.934134,,,
l8713,122.745889;-6.055999;5.134443,,,
l8715,138.633246;10.007942;5.023606,,,
l8717,120.246426;11.306913;5.043086,,,
l8718,121.022166;11.250258;5.165287,,,
l8719,131.125598;11.713563;5.134901,,,
l8720,124.644666;12.113931;5.078405,,,
l8721,142.744389;-4.868896;5.362275,,,
l8725,139.389506;8.858639;6.101534,,,
l8727,128.448610;10.151512;6.338290,,,
l8728,127.769601;10.304455;6.231204,,,
l8729,133.624703;10.721307;6.329011,,,
l8730,130.594593;-4.474052;6.472359,,,
l8733,134.746405;10.548221;6.489824,,,
l8735,121.499764;-2.801631;6.717456,,,
l8736,124.262818;-2.492823;6.693648,,,
l8737,138.868725;6.685157;6.990594,,,
l8740,131.793147;8.631939;6.840593,,,
l8742,141.705045;-2.636593;7.348234,,,
l8744,141.412364;0.947289;7.299615,,,
l8745,141.480346;1.943300;7.316682,,,
l8749,127.685532;-4.435201;7.493603,,,
l8750,142.278114;-2.124368;7.434158,,,
l8752,123.302305;8.126747;7.439612,,,
l8753,135.453312;8.778462;7.480370,,,
l8754,133.096852;-2.341467;7.768995,,,
l8755,138.116929;1.468856;7.779245,,,
l8757,137.795928;4.835442;7.772161,,,
l8758,119.426897;-0.669204;7.972714,,,
l8759,122.576628;6.931040;7.873374,,,
l8760,140.131342;-0.247118;8.129302,,,
l8761,124.618131;-0.085286;8.171154,,,
l8763,124.931446;-0.900344;8.255754,,,
l8765,141.057300;3.041068;8.317790,,,
l8766,122.200381;4.856418;8.325767,,,
l8768,135.037903;7.612005;8.308064,,,
l8770,125.579267;3.104741;8.483465,,,
l8773,138.122952;3.816753;8.809488,,,
l8774,137.689651;4.884095;8.746682,,,
l8775,134.555618;0.468724;8.977384,,,
l8776,133.902632;0.955501;8.835020,,,
l8777,135.348048;3.028156;9.185022,,,
l8778,134.973141;3.803318;9.118073,,,
l8988,126.498679;13.764021;-0.017343,,,
l8989,127.594395;13.894170;-0.015231,,,
l8990,130.513674;13.969558;-0.009761,,,
l8991,132.940780;13.995270;-0.005235,,,
l8992,111.814206;3.429392;0.265781,,,
l8998,116.435747;-7.276703;1.251805,,,
l9001,125.175481;-6.031007;1.187682,,,
l9002,125.634044;12.857198;1.325743,,,
l9004,128.858111;13.035301;1.463221,,,
l9006,125.128033;12.522513;1.959531,,,
l9007,113.965196;12.973484;1.793269,,,
l9008,145.925707;-7.252013;2.127758,,,
l9012,130.100761;12.936094;2.278111,,,
l9014,118.244554;-6.179366;2.749424,,,
l9016,130.356620;13.042030;3.069493,,,
l9017,125.190320;12.365761;3.287223,,,
l9018,120.633268;-6.003309;3.575246,,,
l9019,118.712149;12.393422;3.738680,,,
l9022,143.940923;11.211545;4.174751,,,
l9024,127.485391;12.539710;4.245201,,,
l9027,124.098454;12.215780;4.464634,,,
l9028,129.406259;12.443237;4.476875,,,
l9029,139.379495;10.557138;4.712132,,,
l9030,131.915585;12.150092;4.775574,,,
l9031,130.811257;12.375011;4.648087,,,
l9032,107.732869;12.161214;4.613465,,,
l9036,145.697959;9.124553;5.362304,,,
l9041,134.076672;11.246620;5.857506,,,
l9042,122.565779;-5.211851;6.133145,,,
l9043,142.760845;9.062565;6.057158,,,
l9045,138.537650;-5.394639;6.308162,,,
l9046,121.155529;-3.998360;6.289426,,,
l9047,144.222511;7.757272;6.215480,,,
l9048,137.996214;8.292770;6.328559,,,
l9049,124.875612;9.214833;6.344209,,,
l9050,139.609675;7.548311;6.551701,,,
l9051,139.068632;7.803990;6.476609,,,
l9053,123.171465;8.688417;6.565494,,,
l9056,130.254321;9.125122;6.712477,,,
l9058,128.836785;-5.090635;6.931044,,,
l9059,143.120942;-2.894645;6.987489,,,
l9060,119.287993;-2.948325;6.776781,,,
l9067,136.150662;9.991585;7.002500,,,
l9068,145.506109;4.721148;7.395555,,,
l9071,135.653042;-1.850468;7.522588,,,
l9073,146.026247;0.583736;7.433347,,,
l9076,140.217061;5.474162;7.551800,,,
l9078,125.541951;7.823795;7.728010,,,
l9079,133.289839;-3.951442;7.888861,,,
l9081,142.518327;-1.112104;7.887361,,,
l9084,128.488081;5.296593;8.342043,,,
l9087,140.204433;3.432756;8.469016,,,
l9089,129.161094;4.655124;8.491223,,,
l9091,127.665804;2.673795;8.726363,,,
l9328,127.277703;13.509620;-0.040238,,,
l9330,106.206999;13.221070;0.225306,,,
l9332,108.741935;-8.025855;0.591294,,,
l9333,127.679274;13.916717;0.611219,,,
l9334,149.956700;-6.715540;1.066241,,,
l9335,103.550109;-7.461991;1.350202,,,
l9338,120.135602;-6.133854;2.062390,,,
l9339,123.317969;12.247428;2.153558,,,
l9342,127.507786;12.621305;2.501621,,,
l9343,131.948257;-6.290941;2.668796,,,
l9345,129.056136;12.826526;2.634830,,,
l9347,147.000126;-5.302613;2.991519,,,
l9348,133.197465;12.697669;2.970650,,,
l9349,129.488286;-6.630240;3.088920,,,
l9350,125.908269;12.333863;2.967648,,,
l9351,126.258258;-6.348637;3.292626,,,
l9352,131.415669;12.848764;3.548740,,,
l9354,125.098655;-6.001273;3.670077,,,
l9356,133.138812;12.777173;3.722955,,,
l9357,126.548371;-6.197800;3.897552,,,
l9358,145.189594;11.527640;3.959247,,,
l9359,143.902912;11.942000;3.858014,,,
l9366,117.965304;-6.155798;4.589233,,,
l9367,119.469140;-6.124521;4.534855,,,
l9368,110.692109;11.685456;4.705036,,,
l9369,127.402236;-6.320553;5.225926,,,
l9370,127.914624;-5.514365;5.294277,,,
l9371,148.962497;11.147263;5.354650,,,
l9373,121.619305;-4.532085;5.911645,,,
l9374,146.454748;-3.476534;5.921959,,,
l9375,144.735388;10.116308;5.852127,,,
l9378,137.411810;-5.495892;6.361599,,,
l9379,141.868122;-5.095820;6.232492,,,
l9380,140.686152;9.360708;6.199400,,,
l9382,137.493630;9.854624;6.575511,,,
l9385,139.380406;-5.022121;6.699819,,,
l9387,139.961605;-4.223940;6.788081,,,
l9391,148.116170;1.488620;7.177011,,,
l9392,126.126369;-4.957485;7.235917,,,
l9394,138.239882;-1.838949;7.283388,,,
l9395,126.690779;-1.850291;7.294343,,,
l9396,142.939405;1.913875;7.302110,,,
l9397,148.443964;4.929882;7.270942,,,
l9399,150.372338;-0.465963;7.522517,,,
l9400,144.356760;4.463642;7.594184,,,
l9401,143.753491;4.753519;7.493274,,,
l9404,139.840811;-3.188808;7.619366,,,
l9405,136.321459;-1.667783;7.689699,,,
l9406,144.808674;-1.548715;7.625252,,,
l9407,140.075425;0.997255;7.654213,,,
l9408,144.602887;6.329109;7.682954,,,
l9409,146.297993;-0.462363;7.889423,,,
l9410,125.031614;7.738051;7.794413,,,
l9411,132.580573;-1.664315;8.289888,,,
l9413,130.820012;0.287891;8.500133,,,
l9414,140.537449;1.668646;8.643890,,,
l9415,126.850715;2.002191;8.586636,,,
l9417,127.154928;2.864483;8.723140,,,
l9418,130.705047;6.608178;8.710802,,,
l9421,132.686300;-0.972389;9.046997,,,
l9422,138.311089;0.571849;8.981712,,,
l9425,132.539864;5.778846;9.185263,,,
l9426,140.006053;1.693753;9.412185,,,
l9620,133.815917;-7.139915;-0.063099,,,
l9621,107.067402;-7.250586;0.480301,,,
l9628,116.922330;-6.991052;2.536559,,,
l9631,143.008564;12.681069;2.582523,,,
l9632,115.104787;-7.256654;2.799176,,,
l9633,137.788324;-6.379265;2.832675,,,
l9634,137.306963;-6.661114;3.511750,,,
l9635,144.969882;-5.883757;3.466111,,,
l9636,131.147668;-5.870105;3.400483,,,
l9637,119.302678;-6.423569;3.613093,,,
l9640,127.877475;-6.208059;4.021359,,,
l9641,137.177534;-6.268241;4.205980,,,
l9645,130.708805;-6.112286;4.510781,,,
l9647,120.670258;-6.439446;5.090513,,,
l9649,122.424063;11.579925;5.019485,,,
l9651,148.395467;-4.287717;5.667261,,,
l9654,132.835024;-4.603684;6.098614,,,
l9655,120.140423;10.287946;6.105124,,,
l9656,152.432541;-2.932618;6.196426,,,
l9657,141.757589;7.734786;6.543272,,,
l9658,124.600465;-5.026246;6.632140,,,
l9663,127.922512;-2.131782;7.061100,,,
l9664,151.804730;0.865276;7.142091,,,
l9670,148.413603;-0.191174;7.573305,,,
l9673,147.314218;6.546067;7.480295,,,
l9674,153.482311;7.156238;7.496007,,,
l9677,149.142958;3.245687;7.732251,,,
l9681,130.889412;-4.017700;8.063733,,,
l9685,142.184507;-0.327518;8.129501,,,
l9688,129.123438;6.068494;8.296565,,,
l9692,130.556908;4.784254;8.672169,,,
l9696,137.204290;0.593949;9.240953,,,
l9697,134.828657;1.343433;9.256845,,,
l10116,130.887595;-8.553199;-0.140225,,,
l10117,143.235010;-7.941111;-0.100074,,,
l10124,135.347040;13.681391;-0.119496,,,
l10128,145.464795;13.382300;0.689706,,,
l10129,131.384292;-6.899354;0.727351,,,
l10132,128.388012;-6.407885;0.956038,,,
l10133,121.513987;-6.453467;1.004917,,,
l10134,136.289561;12.371155;1.056204,,,
l10136,148.980664;-6.814866;1.529459,,,
l10137,133.551711;13.476617;1.519008,,,
l10138,134.400096;-6.808182;1.855142,,,
l10140,138.184222;12.848416;1.774906,,,
l10141,132.352218;13.040648;1.957320,,,
l10143,133.246076;-6.468804;2.219320,,,
l10146,141.115923;-7.421478;2.458219,,,
l10147,135.553831;-6.527608;2.471945,,,
l10148,136.174123;-6.552959;2.540355,,,
l10149,139.663074;12.579918;2.516348,,,
l10156,144.983454;12.236891;3.713819,,,
l10157,143.248121;-6.513185;4.008837,,,
l10158,135.652587;-6.349771;4.065979,,,
l10159,148.812017;11.564666;4.095738,,,
l10160,139.584256;-6.017030;4.124093,,,
l10161,161.424951;-5.676694;4.252079,,,
l10163,144.915667;-6.007511;4.947616,,,
l10164,158.050569;-5.440769;4.952152,,,
l10165,139.047217;-5.752513;5.246146,,,
l10170,147.351476;10.069286;5.498875,,,
l10172,148.607062;9.092276;5.647790,,,
l10173,147.504254;11.025110;5.566270,,,
l10174,134.691714;-5.386387;5.930939,,,
l10177,147.017899;7.957648;6.155538,,,
l10181,140.993880;8.108436;6.460993,,,
l10182,160.755064;9.045148;6.417319,,,
l10186,138.818894;-4.238325;6.977320,,,
l10189,154.895423;7.283503;7.516214,,,
l10191,151.409692;-0.465416;7.641641,,,
l10192,146.411439;5.642560;7.521515,,,
l10195,157.770953;0.281030;7.909393,,,
l10196,157.726639;1.288509;7.906408,,,
l10197,139.857514;1.953080;7.856886,,,
l10198,156.782648;6.107200;7.816848,,,
l10199,152.216470;6.226643;7.916543,,,
l10200,151.589988;6.569878;7.803409,,,
l10202,158.833236;4.052379;8.138253,,,
l10203,157.833164;5.105507;7.980071,,,
l10281,151.026235;9.742830;5.848511,,,
l10455,117.474584;3.143473;-0.303211,,,
l10456,134.622222;12.962882;-0.161128,,,
l10457,145.392077;13.462397;-0.124039,,,
l10458,141.729814;13.588219;-0.136559,,,
l10460,134.862349;13.906244;-0.160010,,,
l10465,141.964351;13.440934;0.497664,,,
l10466,134.801715;12.861493;0.828139,,,
l10469,144.492520;13.324023;1.236296,,,
l10472,141.516172;-7.294377;1.561523,,,
l10476,138.507179;-6.731915;1.855697,,,
l10477,131.759534;-6.515871;1.996511,,,
l10480,144.239584;-6.195340;2.351483,,,
l10482,145.927477;12.428276;2.691227,,,
l10485,142.651865;12.609221;3.071576,,,
l10488,139.606458;12.421670;3.932119,,,
l10491,147.833976;11.320078;4.296784,,,
l10493,142.124599;12.528952;4.291586,,,
l10497,132.844394;-5.684541;5.268561,,,
l10499,152.498523;-4.561397;5.484970,,,
l10504,144.226672;10.601044;5.818631,,,
l10506,159.134800;11.186412;5.748842,,,
l10509,163.908903;9.811111;6.333361,,,
l10510,163.159944;10.197803;6.245549,,,
l10512,165.716095;-3.731452;6.445758,,,
l10519,140.780776;6.508449;7.239352,,,
l10520,165.411305;-3.436522;7.495658,,,
l10525,142.025218;6.475996;7.591159,,,
l10527,150.276122;7.182070;7.583492,,,
l10528,158.754666;7.965463;7.530074,,,
l10531,145.724311;0.329171;7.729760,,,
l10532,143.466334;3.859255;7.848811,,,
l10535,159.941802;7.569924;7.726772,,,
l10537,162.708633;0.872732;8.098139,,,
l10540,153.862214;2.783511;8.234433,,,
l10543,162.746322;7.017066;8.207501,,,
l10544,150.901716;2.678556;8.365043,,,
l10750,142.045418;-8.241181;-0.179859,,,
l10752,150.374460;-7.526488;-0.150300,,,
l10753,153.086800;-7.101395;-0.140607,,,
l10754,136.459449;12.390055;-0.192331,,,
l10755,151.332746;13.486310;-0.139610,,,
l10756,146.247985;13.597320;-0.157465,,,
l10757,147.379492;13.712100;-0.153443,,,
l10758,148.696684;13.786290;-0.148782,,,
l10759,140.372629;-7.707684;0.287041,,,
l10760,141.827689;-7.618308;0.321556,,,
l10761,149.256275;-7.609170;0.503459,,,
l10763,153.237885;-6.650896;0.598258,,,
l10764,136.062234;-6.304923;0.547664,,,
l10765,149.948396;13.479880;0.575368,,,
l10766,152.034039;13.477456;0.624242,,,
l10768,148.143300;-7.250566;1.107176,,,
l10769,135.628336;13.520234;1.175081,,,
l10770,136.029008;-6.912773;1.314906,,,
l10771,130.837088;13.280188;1.312209,,,
l10774,142.733822;-7.571204;1.910016,,,
l10776,147.950068;12.558435;1.866516,,,
l10777,149.255943;12.669170;1.952120,,,
l10779,153.352087;12.526034;2.210962,,,
l10780,137.591272;12.578210;2.203538,,,
l10781,142.845447;12.920115;2.142495,,,
l10783,120.467537;12.214500;2.540045,,,
l10785,149.404538;12.539848;2.663019,,,
l10787,151.480728;12.619602;2.840307,,,
l10788,152.519961;12.519607;2.924985,,,
l10789,149.738883;-5.305083;3.151061,,,
l10790,161.134039;-5.674804;3.517918,,,
l10791,136.861654;12.411436;3.540004,,,
l10792,150.388264;12.669584;3.478805,,,
l10793,142.897564;-6.583182;4.010054,,,
l10796,155.019570;12.723946;3.968478,,,
l10797,167.077654;11.869868;4.171771,,,
l10798,150.607529;11.665185;4.188090,,,
l10800,159.093754;12.648818;4.401058,,,
l10801,151.670526;-5.627999;4.798963,,,
l10803,164.824243;11.352139;4.982637,,,
l10804,157.443851;12.100719;5.078737,,,
l10805,149.087949;-6.122370;5.077367,,,
l10806,158.636184;11.900681;5.224094,,,
l10807,145.472622;10.989408;5.388863,,,
l10808,156.504447;-5.389378;5.546559,,,
l10809,138.686960;9.721038;5.507771,,,
l10811,152.305659;9.695400;5.831514,,,
l10812,157.274205;10.671828;5.866107,,,
l10814,153.468199;9.242094;6.009096,,,
l10815,135.066681;9.543427;5.927165,,,
l10816,166.481951;8.778375;6.151252,,,
l10818,149.444526;-2.668563;6.400653,,,
l10819,167.849984;8.147890;6.317699,,,
l10821,158.099094;-3.026585;6.616736,,,
l10822,153.938301;-2.259132;6.629850,,,
l10823,149.247771;7.768051;6.585406,,,
l10825,159.845976;8.346135;7.084237,,,
l10826,167.502942;-1.291252;7.228719,,,
l10827,166.949997;6.775568;7.225932,,,
l10829,158.812152;6.822676;7.740725,,,
