key,landmark(x;y;z),pose(x;y;z;r;p;y;cov[36]),velocity(u;v;w),bias(bu;bv;bw;br;bp;by)
l27075,177.161683;-5.918876;4.136438,,,
l27076,168.242023;12.880309;4.248247,,,
l27077,182.814934;-5.321513;4.428162,,,
l27078,170.582465;-5.446612;4.577065,,,
l27079,158.793051;12.227464;4.462516,,,
l27082,173.405664;10.767605;4.855235,,,
l27086,159.210971;11.357428;5.365956,,,
l27087,164.285529;11.548560;5.574033,,,
l27088,158.086398;9.743449;5.481172,,,
l27089,154.561389;-2.669276;5.968056,,,
l27090,185.126454;11.717575;5.832592,,,
l27092,158.569221;-2.861221;6.383223,,,
l27093,169.264901;10.187337;6.290039,,,
l27094,163.308599;-1.647830;6.464657,,,
l27096,181.303363;-2.416967;6.531381,,,
l27097,154.786381;1.510601;6.918360,,,
l27100,180.145046;-2.130972;6.913482,,,
l27101,153.104578;6.725533;7.191476,,,
l27102,158.269503;7.166913;7.369388,,,
l27104,157.732091;0.200302;7.441598,,,
l27106,176.923406;4.485432;7.452850,,,
l27107,156.594222;3.837010;7.633604,,,
l27108,176.213414;3.828501;7.649002,,,
l27110,176.498661;0.501581;7.504231,,,
l27112,173.475160;1.974712;7.809188,,,
l27113,177.690356;-1.301745;7.724027,,,
l27120,167.700029;6.518451;8.820417,,,
l27122,166.430600;5.865867;9.136059,,,
l27320,168.950183;-6.223253;-0.188833,,,
l27321,187.507182;-7.090303;-0.263454,,,
l27323,183.944563;14.344179;-0.057966,,,
l27324,180.474251;13.994255;0.011399,,,
l27325,172.892639;-5.801995;0.335884,,,
l27326,189.896917;-6.497666;0.146190,,,
l27328,176.549140;-7.086566;0.264454,,,
l27329,175.070150;-7.100521;0.302139,,,
l27334,196.845207;14.140933;0.704409,,,
l27335,187.821581;-5.619839;0.921439,,,
l27337,190.891224;-5.259744;1.153375,,,
l27339,163.120594;13.462407;1.223626,,,
l27341,159.900065;12.956352;1.368018,,,
l27346,196.278799;13.791343;1.920712,,,
l27348,169.214287;-5.731366;2.313661,,,
l27349,182.502974;-5.728686;2.185449,,,
l27350,181.888626;12.989069;2.202978,,,
l27352,152.535080;-5.466452;2.835035,,,
l27355,181.198061;13.011718;2.740493,,,
l27357,191.082939;13.183688;3.085529,,,
l27358,188.087170;13.083856;3.078086,,,
l27373,152.147836;-3.061063;5.816714,,,
l27375,164.913434;11.617776;5.709196,,,
l27382,169.446688;-3.882892;6.027346,,,
l27393,149.869372;1.316537;7.125969,,,
l27397,148.983794;4.736239;7.261338,,,
l27409,155.534424;2.217409;8.110203,,,
l27563,182.269479;-7.111003;0.043719,,,
l27707,171.936003;-5.591800;0.278895,,,
l27708,171.588601;-7.246372;0.316029,,,
l27709,189.305856;14.152746;0.134829,,,
l27714,190.007415;-5.397946;0.824444,,,
l27715,167.256209;-6.375503;1.007841,,,
l27719,172.426367;13.524808;1.232559,,,
l27720,154.655884;13.289354;1.476023,,,
l27722,188.396081;13.311761;1.394082,,,
l27723,153.555934;13.044940;1.526631,,,
l27725,191.198093;13.436115;1.598805,,,
l27726,177.747159;13.624063;1.850623,,,
l27728,154.513106;12.984424;2.384760,,,
l27729,162.529080;-6.028658;2.616854,,,
l27732,176.328019;-5.665907;2.568932,,,
l27733,168.009375;13.682330;2.788938,,,
l27734,159.424813;-5.829140;2.895517,,,
l27735,164.541051;-5.977758;3.086713,,,
l27737,175.038064;-5.282028;3.178684,,,
l27738,163.238202;13.406246;3.273534,,,
l27739,168.362507;-5.270803;3.780240,,,
l27740,170.210865;13.196314;3.741857,,,
l27741,172.661113;13.124744;3.955948,,,
l27742,164.215986;13.177883;3.877585,,,
l27743,176.402773;13.095137;3.881186,,,
l27744,145.712475;11.450789;4.057653,,,
l27745,161.106421;12.972322;4.262522,,,
l27746,152.900470;11.429011;4.343884,,,
l27748,162.551753;-5.554699;4.701862,,,
l27750,171.252461;11.526058;4.626344,,,
l27751,154.473847;-4.739054;5.069505,,,
l27752,168.982655;-5.133317;4.812564,,,
l27753,161.690656;12.437091;4.932154,,,
l27754,153.083287;11.756774;5.265802,,,
l27755,179.207613;11.825635;5.017800,,,
l27756,152.847035;11.087359;5.280345,,,
l27759,157.184822;11.344290;5.566948,,,
l27762,176.615575;10.834105;5.965934,,,
l27763,145.982938;8.079152;6.147439,,,
l27764,168.290671;10.869248;6.391214,,,
l27765,165.235985;10.343131;6.364018,,,
l27766,157.222671;8.927383;6.328943,,,
l27768,174.447693;-4.784443;6.488965,,,
l27769,164.093160;9.152010;6.538584,,,
l27770,159.200055;-2.603386;6.701065,,,
l27772,165.946674;9.048262;6.802796,,,
l27773,154.442082;8.005784;6.796493,,,
l27774,147.018635;1.714459;7.028685,,,
l27776,146.521105;6.314423;7.118433,,,
l27778,146.528524;0.284811;7.117434,,,
l27782,145.708054;4.052252;7.233777,,,
l27783,144.529749;-1.688339;7.461506,,,
l27792,164.299726;-0.152503;8.335529,,,
l27793,167.716537;2.117316;8.572905,,,
l27989,187.668324;14.382281;-0.522335,,,
l27994,189.220520;14.413107;-0.214931,,,
l27995,181.896307;14.324593;-0.128891,,,
l28001,172.843024;-7.250634;0.598517,,,
l28002,143.658723;13.209516;0.799556,,,
l28009,184.123379;-5.519994;1.089942,,,
l28014,182.324304;-6.404914;1.231940,,,
l28016,150.947685;12.897840;1.499293,,,
l28019,183.447184;-5.416994;1.735195,,,
l28020,167.007790;-5.813236;1.868872,,,
l28023,169.732315;-5.996329;2.088951,,,
l28026,186.020820;13.685915;2.010238,,,
l28027,179.540599;-7.110276;2.222531,,,
l28029,183.880978;-5.424223;2.408878,,,
l28031,187.518415;13.197550;2.475614,,,
l28035,161.661034;-5.747067;2.987481,,,
l28040,172.898431;-5.745736;3.726674,,,
l28041,171.267055;-6.009838;3.658265,,,
l28045,179.511321;13.146662;3.631830,,,
l28048,178.311968;-5.367250;4.030096,,,
l28056,161.514502;-5.641326;4.280544,,,
l28058,166.584424;-5.143607;4.533855,,,
l28062,152.752052;-5.188359;4.815615,,,
l28064,160.923052;-5.416963;5.023204,,,
l28067,163.510101;-4.820867;5.136798,,,
l28069,147.973832;-4.187628;5.443303,,,
l28074,171.908252;-4.997967;5.625367,,,
l28080,141.014986;-3.769882;6.389151,,,
l28081,159.684983;-1.831943;6.502321,,,
l28379,173.291976;14.689514;-0.445286,,,
l28380,156.918895;13.996362;-0.329148,,,
l28381,155.453027;13.874410;-0.318127,,,
l28382,170.200530;-5.942141;0.157140,,,
l28383,162.890883;14.624314;0.221834,,,
l28384,161.268886;-6.375366;0.410261,,,
l28385,161.689415;14.592165;0.252066,,,
l28386,184.106321;14.408295;0.123955,,,
l28387,160.262826;13.926943;0.288249,,,
l28388,156.952499;13.889680;0.374581,,,
l28389,176.532161;-6.873874;0.519730,,,
l28390,150.378116;-7.262339;0.728090,,,
l28391,168.090959;-5.771660;0.621635,,,
l28392,165.526968;14.661461;0.707350,,,
l28393,178.128068;14.065122;0.589540,,,
l28394,174.929085;-6.824068;0.899936,,,
l28395,160.944793;13.836940;0.896219,,,
l28397,167.281984;14.504208;1.150721,,,
l28398,168.404997;14.228895;1.077308,,,
l28399,185.312585;14.067461;1.032481,,,
l28400,156.318363;13.698286;1.105810,,,
l28402,163.588053;-5.050183;1.328051,,,
l28405,168.403093;-5.504198;1.406731,,,
l28406,171.444854;-6.221267;1.512839,,,
l28408,160.550924;13.330262;1.537774,,,
l28410,143.054942;-6.504083;1.871721,,,
l28411,162.113292;-5.092919;1.969007,,,
l28412,168.812685;14.152877;2.031954,,,
l28413,173.742543;13.578507;1.976988,,,
l28415,172.555433;13.325782;2.492983,,,
l28417,137.566165;-5.868247;3.203158,,,
l28419,173.407958;-5.091736;3.075445,,,
l28420,157.383316;12.940439;3.120086,,,
l28421,171.623524;-5.435720;3.175928,,,
l28422,142.158318;12.615597;3.775635,,,
l28425,157.762103;13.159571;3.777753,,,
l28426,157.129688;13.114162;3.855533,,,
l28427,140.798921;12.328862;3.895397,,,
l28429,165.595027;13.358766;3.924496,,,
l28430,183.855735;13.321240;3.769039,,,
l28431,180.770092;12.749011;3.884420,,,
l28433,170.722512;13.189401;4.068505,,,
l28435,177.305901;13.130089;4.145553,,,
l28436,158.177044;12.643503;4.383172,,,
l28437,166.576423;12.765174;4.777579,,,
l28440,164.928761;12.423158;5.061806,,,
l28441,144.901810;10.241653;5.367967,,,
l28442,151.062187;11.452088;5.397862,,,
l28443,171.390584;10.784427;5.341425,,,
l28444,149.774517;9.240416;5.524393,,,
l28445,149.503716;-4.154933;5.563157,,,
l28446,167.261710;12.176040;5.615194,,,
l28447,162.729489;12.236570;5.484018,,,
l28448,164.977878;11.891316;5.554667,,,
l28449,154.853515;11.674918;5.577135,,,
l28450,170.777042;10.627313;5.475153,,,
l28451,154.202237;10.373400;5.627324,,,
l28452,141.569493;9.575420;5.804738,,,
l28453,157.605083;11.466048;5.787725,,,
l28459,153.265054;-2.155143;6.390804,,,
l28460,155.734892;-1.992681;6.571833,,,
l28465,161.727752;-1.327476;6.887618,,,
l28467,160.045157;9.249507;7.088303,,,
l28468,166.279705;9.150409;7.046290,,,
l28473,155.033106;5.337261;7.468055,,,
l28474,147.268411;4.524761;7.594585,,,
l28475,151.634781;4.402183;7.491411,,,
l28476,142.402482;1.661722;7.592551,,,
l28478,160.081592;7.956470;7.621845,,,
l28479,154.180613;3.986602;7.645627,,,
l28480,153.894509;6.746874;7.799915,,,
l28481,155.635765;4.023414;7.996722,,,
l28482,160.985637;2.502002;8.305445,,,
l28483,156.598031;2.610824;8.402555,,,
l28508,179.480643;13.214779;2.525474,,,
l28665,158.690714;-6.653403;-0.132744,,,
l28666,163.686940;-7.018569;-0.164939,,,
l28667,177.248317;14.294882;-0.146753,,,
l28668,179.246771;14.188345;-0.174123,,,
l28670,158.062472;13.951384;0.273316,,,
l28678,164.975238;-6.231715;0.620972,,,
l28682,174.882879;13.984760;0.932232,,,
l28683,181.406497;13.986710;1.037122,,,
l28685,160.846791;-5.210707;1.284029,,,
l28686,165.042076;-6.256242;1.422917,,,
l28689,164.618717;-6.293052;1.876107,,,
l28690,181.477233;13.282153;1.859083,,,
l28691,179.896855;13.225339;1.894917,,,
l28694,152.171116;12.953801;2.588050,,,
l28696,148.955904;12.929456;2.870978,,,
l28701,156.265126;-5.221533;3.368747,,,
l28702,150.529037;12.736098;3.482736,,,
l28716,165.292390;-4.336118;5.768053,,,
l28721,159.304253;-4.761782;6.148390,,,
l28736,146.731681;-1.013164;7.798613,,,
l28739,146.054464;-0.523593;7.946551,,,
l28740,151.744269;3.421164;8.071058,,,
l30764,133.763443;14.575455;-0.212787,,,
l30765,120.463372;14.040548;-0.080829,,,
l30766,123.893864;13.837381;-0.111343,,,
l30767,131.452183;-6.929104;0.031213,,,
l30768,130.846819;-6.815209;0.035792,,,
l30769,155.111113;-7.268139;-0.190198,,,
l30770,139.053887;-7.741082;-0.032668,,,
l30771,143.759856;13.900018;0.167612,,,
l30772,139.151866;-6.476933;0.427650,,,
l30773,123.039174;13.827098;0.758661,,,
l30774,120.640058;13.741742;0.830870,,,
l30775,139.120936;-5.728012;0.887570,,,
l30776,139.183172;13.034756;0.826922,,,
l30777,110.889871;-6.395991;1.300645,,,
l30779,143.500778;-6.865524;1.080701,,,
l30780,151.733609;-7.091340;1.017052,,,
l30781,135.369591;14.515742;1.023600,,,
l30782,133.568348;14.464126;1.108306,,,
l30783,154.505323;-5.484595;1.139480,,,
l30784,157.514236;-6.273851;1.083184,,,
l30786,142.174370;13.121000;1.178333,,,
l30787,138.840519;-6.307149;1.396443,,,
l30788,139.542040;-6.601921;1.354357,,,
l30789,150.165003;-6.694468;1.400659,,,
l30790,148.704549;-7.089847;1.316066,,,
l30791,136.913168;14.131282;1.540473,,,
l30792,125.552676;12.993589;1.490615,,,
l30793,134.995233;13.726851;1.657856,,,
l30794,131.723165;-5.285602;1.893371,,,
l30795,137.065559;-6.060925;2.038341,,,
l30796,142.422543;-6.289844;1.955900,,,
l30797,150.620957;-6.851730;1.874515,,,
l30798,126.894572;12.915510;2.201500,,,
l30799,151.124676;-6.124731;2.200946,,,
l30800,135.774374;13.793055;2.220785,,,
l30801,133.922234;13.582051;2.373583,,,
l30803,131.229890;13.302697;2.602191,,,
l30804,121.441884;12.999299;2.589984,,,
l30805,147.354570;-5.622372;2.602373,,,
l30806,150.744995;-6.548550;2.590848,,,
l30807,137.440599;13.475641;2.649086,,,
l30808,129.190126;13.021475;2.777371,,,
l30809,127.444288;12.919027;2.932746,,,
l30810,125.777233;-5.467582;3.098682,,,
l30811,137.099385;-5.569617;3.059357,,,
l30812,139.432864;-5.626864;3.215309,,,
l30814,131.127198;-5.799082;3.243017,,,
l30815,131.356237;13.547445;3.297172,,,
l30816,130.377356;13.262503;3.393473,,,
l30817,128.249302;-5.352461;3.567790,,,
l30818,120.578467;12.939780;3.562973,,,
l30820,139.684987;-5.735231;4.130405,,,
l30821,135.981988;13.302409;4.015712,,,
l30822,127.910525;-5.493278;4.332521,,,
l30823,121.035855;11.720512;4.398398,,,
l30824,119.177756;11.422218;4.605322,,,
l30825,131.021839;12.504885;4.701409,,,
l30826,123.595593;11.730699;4.954923,,,
l30828,132.027177;12.166695;5.218117,,,
l30829,112.295185;10.126687;5.382250,,,
l30830,135.318210;12.279423;5.293155,,,
l30831,119.451906;11.356269;5.506239,,,
l30833,132.605959;-4.621843;5.519583,,,
l30834,134.490583;12.078826;5.433427,,,
l30835,129.632755;12.077358;5.625254,,,
l30836,142.249313;-4.911149;5.706517,,,
l30837,123.679091;11.267150;5.778214,,,
l30838,123.219701;10.126285;5.812313,,,
l30839,120.380815;-2.913185;6.210353,,,
l30840,125.491893;-3.914894;6.180538,,,
l30841,134.619864;11.765285;6.024843,,,
l30842,133.793628;11.579057;6.184195,,,
l30844,128.631646;9.721915;6.429302,,,
l30847,134.366564;10.438839;6.612691,,,
l30848,126.529591;-2.194418;6.703431,,,
l30849,128.881012;-2.221379;6.926439,,,
l30850,128.785019;-3.105508;6.973711,,,
l30852,125.893104;-4.057322;6.887925,,,
l30853,125.047314;8.640665;7.103573,,,
l30854,128.415107;9.125385;7.195554,,,
l30855,112.888920;5.154593;7.383434,,,
l30858,127.686511;8.852191;7.344269,,,
l30859,111.255968;1.845607;7.645659,,,
l30860,117.840360;1.402943;7.518228,,,
l30861,111.465024;-1.215342;7.638914,,,
l30862,121.402385;3.988577;7.740755,,,
l30865,131.337757;-1.485655;7.672582,,,
l30866,133.529916;-3.618953;7.768493,,,
l30867,128.778805;-3.628354;7.717674,,,
l30868,134.069336;8.353808;7.807664,,,
l30869,128.469100;7.373011;7.849257,,,
l30870,120.798488;3.721986;7.863583,,,
l30871,115.697672;-0.249519;7.929386,,,
l30872,130.581737;-3.340139;7.940677,,,
l30873,123.852470;5.169495;8.084573,,,
l30874,127.049376;1.585291;8.066800,,,
l30877,132.182510;6.992592;8.258320,,,
l30878,133.572278;2.180887;8.291680,,,
l30879,129.183562;1.736892;8.244519,,,
l30881,129.121944;-0.203632;8.266952,,,
l30883,132.434927;-0.574551;8.660748,,,
l30884,133.434395;-0.331301;8.976301,,,
l30885,132.478695;3.298964;9.343958,,,
l31121,117.908765;13.913661;-0.069353,,,
l31122,145.780030;-7.572263;0.164381,,,
l31125,149.367610;-7.381668;0.283954,,,
l31129,153.966316;-6.768777;1.028125,,,
l31131,134.514171;-5.897990;1.956264,,,
l31132,145.668060;-6.685097;1.807837,,,
l31133,128.094672;13.083570;1.891632,,,
l31137,143.383960;-6.186294;2.748839,,,
l31139,120.701741;-5.519202;3.267712,,,
l31140,129.020382;-5.781942;3.092610,,,
l31144,118.463776;12.922283;3.451598,,,
l31145,112.007138;12.565033;4.048133,,,
l31147,153.662276;13.428482;3.968890,,,
l31148,141.865227;13.104295;4.080772,,,
l31149,118.208887;11.603762;4.335414,,,
l31150,146.218897;13.075227;4.151916,,,
l31151,140.840085;12.887367;4.232656,,,
l31152,134.007029;-5.278632;4.553357,,,
l31153,145.463779;13.186801;4.307565,,,
l31156,113.500685;-5.355836;4.913781,,,
l31158,128.668555;12.487539;5.226882,,,
l31159,146.403172;11.853051;4.997525,,,
l31160,116.559380;11.277571;5.437741,,,
l31162,137.890691;10.768644;5.545764,,,
l31163,130.917549;-4.487025;5.741015,,,
l31164,113.222975;10.814697;5.883718,,,
l31165,118.637805;-3.764808;5.957654,,,
l31166,127.343669;10.074609;6.020979,,,
l31167,107.286865;-2.972207;6.697584,,,
l31170,131.066950;-4.451610;6.900460,,,
l31171,136.676924;-4.711760;6.840168,,,
l31172,136.526010;10.892985;6.973375,,,
l31173,136.533908;9.993680;6.847331,,,
l31174,109.969302;-1.056078;7.325507,,,
l31176,130.263330;-4.359936;7.116498,,,
l31177,135.312964;9.169833;7.104809,,,
l31178,115.148209;2.628269;7.381229,,,
l31183,112.474491;-1.124382;7.904188,,,
l31184,124.318226;0.217303;7.884603,,,
l31186,126.041658;0.328282;8.154110,,,
l31187,125.761011;-0.310209;8.238046,,,
l31188,132.215993;-1.871117;8.218463,,,
l31190,128.131691;5.314543;8.340186,,,
l31191,125.115653;3.206281;8.428784,,,
l31353,113.369649;13.946987;-0.039833,,,
l31354,126.927290;-6.103389;0.613382,,,
l31355,121.509309;13.858132;0.626794,,,
l31356,116.895228;-6.810286;0.939074,,,
l31357,112.121152;13.647482;0.912067,,,
l31358,128.697286;13.803036;1.023136,,,
l31360,119.265491;13.120582;1.482754,,,
l31361,131.526892;13.627659;1.441931,,,
l31362,117.766085;12.934887;1.557851,,,
l31363,112.082521;13.420760;1.850629,,,
l31364,110.709063;13.233879;1.920812,,,
l31365,132.667551;-5.865710;1.798152,,,
l31366,144.617136;-6.697991;1.925056,,,
l31367,140.433590;13.261861;2.100550,,,
l31368,131.371922;-6.546253;2.434830,,,
l31369,129.036686;-5.538931;2.667930,,,
l31370,143.975811;-6.892474;2.819365,,,
l31371,119.382435;12.881086;3.046536,,,
l31372,122.414674;-5.081758;3.433662,,,
l31373,122.197058;-5.642327;3.475531,,,
l31374,121.971076;13.076885;3.554365,,,
l31375,109.151975;12.695659;3.993363,,,
l31376,118.483729;12.154370;3.917218,,,
l31377,130.164058;-5.473958;4.084294,,,
l31378,116.279000;11.814766;4.159136,,,
l31379,142.857015;12.518657;4.380920,,,
l31380,122.164083;11.666507;4.946781,,,
l31382,130.165517;-5.664616;5.150086,,,
l31383,114.936712;11.341990;5.177991,,,
l31384,136.269341;12.569594;5.334849,,,
l31386,118.080645;10.385866;5.531462,,,
l31387,116.284057;-4.174388;5.769687,,,
l31390,124.015384;10.047658;5.965484,,,
l31391,121.851681;-3.302886;6.237029,,,
l31392,118.881620;-3.601999;6.094444,,,
l31394,123.789085;-3.106218;6.492149,,,
l31397,127.731342;-1.227303;7.281845,,,
l31398,122.191669;1.666231;7.499241,,,
l31399,115.526516;1.236644;7.487771,,,
l31401,125.586572;8.410428;7.537546,,,
l31402,114.309578;7.119234;7.811889,,,
l31403,119.039588;6.218071;7.598198,,,
l31406,129.595627;8.781093;7.689529,,,
l31407,122.965467;-0.750062;8.009744,,,
l31408,112.738305;-0.831040;8.088987,,,
l31410,120.790246;-0.882039;7.872114,,,
l31414,123.535165;2.376501;8.538930,,,
l31552,125.534614;-6.831716;0.044015,,,
l31553,133.616300;-7.955308;-0.026485,,,
l31557,136.133799;14.549204;0.567169,,,
l31558,145.924808;13.885900;0.566524,,,
l31561,125.964800;13.752367;1.000848,,,
l31564,125.637361;-5.536768;1.606078,,,
l31565,114.025601;-7.000909;1.723534,,,
l31566,114.768000;13.571280;1.552237,,,
l31567,111.846354;-6.235952;1.825609,,,
l31568,123.244768;13.501773;1.771098,,,
l31569,127.194348;-5.379594;1.981021,,,
l31573,126.108511;-5.288453;2.601761,,,
l31574,147.554654;13.045840;2.276953,,,
l31577,102.209428;13.235573;3.267693,,,
l31586,134.248679;-5.096225;3.767027,,,
l31589,147.156153;13.046431;3.856511,,,
l31590,112.587311;12.796415;4.217666,,,
l31591,130.784461;-5.624567;4.217900,,,
l31592,110.722275;11.852910;4.407688,,,
l31597,136.865993;12.113248;5.224342,,,
l31598,124.010742;11.698283;5.399875,,,
l31599,109.253762;10.038824;5.455224,,,
l31604,119.911305;-4.162546;5.943682,,,
l31605,124.390393;11.441389;5.933326,,,
l31606,110.616519;9.926528;6.153529,,,
l31607,102.982406;10.302528;6.327914,,,
l31608,102.033657;9.761617;6.450211,,,
l31609,125.393054;9.737828;6.178003,,,
l31610,100.009346;-2.796800;6.743055,,,
l31611,129.443832;9.648601;6.786488,,,
l31614,120.430952;-1.733205;7.085209,,,
l31615,102.235625;-2.410994;7.468209,,,
l31616,100.968231;7.841002;7.662077,,,
l31619,114.308170;4.314399;7.836719,,,
l31624,110.546180;-2.888173;7.858945,,,
l31625,117.194069;4.485533;7.920942,,,
l31628,103.442072;6.583099;8.281413,,,
l31629,123.806103;5.271091;8.120610,,,
l31630,116.297737;4.152101;8.140022,,,
l31631,103.297036;-0.429499;8.294942,,,
l31633,125.618298;6.596274;8.229092,,,
l31634,102.950705;4.753749;8.351094,,,
l31636,117.805554;2.977702;8.471439,,,
l31637,104.354540;3.726402;9.101733,,,
l31714,118.593967;0.749910;7.924469,,,
l31771,119.383802;11.164783;5.833344,,,
l31808,108.752253;-6.858687;0.197394,,,
l31809,124.152539;-6.743105;0.527106,,,
l31810,113.015081;-6.856205;0.879547,,,
l31811,118.630336;-7.487553;0.712401,,,
l31812,124.105709;-5.655326;0.995084,,,
l31813,124.092115;-6.366209;1.011438,,,
l31815,123.185713;-5.682259;1.044173,,,
l31819,113.418647;13.526108;1.459370,,,
l31825,109.460048;13.018276;2.502543,,,
l31829,143.889857;13.132541;2.942123,,,
l31830,115.908207;12.881252;3.474893,,,
l31831,98.719436;12.662460;4.350287,,,
l31835,111.527004;11.215329;4.718023,,,
l31837,109.928080;10.984413;4.927810,,,
l31838,118.623958;-5.154831;4.924865,,,
l31841,117.275460;-4.904231;5.163483,,,
l31843,122.022827;-5.573241;5.422348,,,
l31844,119.117159;-5.522553;5.463056,,,
l31849,102.121563;10.962390;5.996661,,,
l31851,100.253630;9.837068;6.232800,,,
l31853,97.229879;-3.468290;6.674191,,,
l31858,99.229323;8.457423;7.408084,,,
l31859,109.325068;6.980720;7.421308,,,
l31860,97.991108;7.730269;7.596994,,,
l31861,108.342088;6.746379;7.617362,,,
l31865,102.006779;6.746791;7.924659,,,
l31866,116.537559;2.299933;7.866378,,,
l31869,123.037432;7.448407;8.028038,,,
l31870,100.631496;5.236835;8.158437,,,
l31871,100.232662;4.514401;8.225982,,,
l31874,120.533613;6.308001;8.140634,,,
l31878,116.690513;3.031309;8.524755,,,
l31977,123.156872;-5.692112;3.270979,,,
l32027,99.989221;13.892832;0.035530,,,
l32028,109.104169;12.932821;-0.048535,,,
l32029,120.692556;4.011083;-0.068950,,,
l32030,108.779941;-6.048573;0.167943,,,
l32031,123.322162;-7.310744;0.030799,,,
l32032,119.632102;-7.357956;0.069725,,,
l32033,135.710837;-7.887429;0.269643,,,
l32035,134.428482;-6.587407;0.489008,,,
l32036,120.392373;-7.232280;0.530263,,,
l32037,118.961567;-7.606902;0.581581,,,
l32041,103.594312;14.298779;0.867118,,,
l32042,100.074937;13.621646;0.978276,,,
l32044,134.962666;-6.183238;0.979311,,,
l32047,110.613380;-6.457003;1.498962,,,
l32049,105.149034;13.466207;1.658495,,,
l32050,104.071008;13.415579;1.713469,,,
l32053,115.782183;13.345578;1.750840,,,
l32054,100.450497;13.003076;1.898861,,,
l32055,123.545801;-5.533552;1.983596,,,
l32056,112.739571;-6.313393;2.011584,,,
l32057,119.963524;-6.024928;2.419224,,,
l32058,104.886792;13.350565;2.514075,,,
l32059,112.362627;-6.220703;2.675925,,,
l32060,102.685839;13.105699;2.669631,,,
l32061,116.498502;-5.162528;2.794664,,,
l32062,110.752817;-6.024752;2.825583,,,
l32064,115.467465;12.900953;3.023957,,,
l32065,114.333050;13.028985;3.151260,,,
l32066,108.678587;-6.032700;3.746604,,,
l32068,114.720635;13.026696;3.759915,,,
l32069,97.718589;12.879180;4.019502,,,
l32072,105.476537;13.036431;4.132878,,,
l32073,113.522735;12.881075;3.906644,,,
l32074,96.662567;12.666746;4.116031,,,
l32075,94.958588;12.064344;4.269705,,,
l32076,108.337329;-5.618438;4.505091,,,
l32077,102.104114;12.853750;4.511030,,,
l32078,98.132545;12.374496;4.956453,,,
l32079,121.649728;-5.607673;4.902688,,,
l32080,104.014601;12.095799;5.136530,,,
l32081,96.668774;11.877876;5.116408,,,
l32084,119.825603;-4.917462;5.308999,,,
l32086,100.324742;11.791635;5.629489,,,
l32087,92.878084;11.288920;5.548441,,,
l32088,107.536610;10.597524;5.395920,,,
l32089,99.032137;11.484443;5.798600,,,
l32090,98.364170;10.781781;5.874010,,,
l32092,97.954373;9.870662;5.911740,,,
l32093,97.314367;9.639473;5.996186,,,
l32094,96.414092;9.326254;6.115853,,,
l32095,120.799983;-4.320909;5.988450,,,
l32098,94.249615;-2.858443;6.431824,,,
l32099,94.562870;8.519898;6.361912,,,
l32100,100.008312;9.510412;6.557229,,,
l32102,109.140139;8.632421;6.562588,,,
l32104,98.279763;9.053976;6.824069,,,
l32106,97.561534;8.834088;6.935033,,,
l32107,96.430771;8.429391;7.109569,,,
l32108,111.361895;8.006339;6.786776,,,
l32109,95.543881;8.081208;7.246854,,,
l32110,94.544324;1.117825;7.373316,,,
l32111,108.465587;7.193241;7.404003,,,
l32112,94.117893;1.851655;7.439652,,,
l32114,104.344020;8.369005;7.527019,,,
l32115,92.966601;7.119118;7.651132,,,
l32116,102.667274;8.211153;7.864663,,,
l32117,107.271630;6.882850;7.663651,,,
l32118,97.263952;6.765955;7.939881,,,
l32120,112.029854;-2.822041;7.861831,,,
l32121,96.328942;6.282952;8.105082,,,
l32122,95.899844;5.068062;8.169731,,,
l32123,118.277703;4.916906;7.829912,,,
l32124,117.856441;1.417935;7.834358,,,
l32125,116.138838;-1.601014;7.858300,,,
l32127,100.892209;6.063239;8.174162,,,
l32133,106.708580;3.831772;9.311727,,,
l32429,101.632505;14.225706;-0.013989,,,
l32431,114.350942;-7.232069;0.599852,,,
l32432,109.651374;12.993460;0.567974,,,
l32433,103.599238;-6.664261;0.929588,,,
l32436,101.953515;13.763840;0.798407,,,
l32437,129.503634;-5.893433;0.874793,,,
l32447,117.121337;-7.439258;1.855404,,,
l32454,115.449200;-7.455584;2.495903,,,
l32456,116.737713;-7.142365;2.791653,,,
l32457,91.464993;-5.481196;3.271681,,,
l32458,111.915398;12.929143;2.938925,,,
l32459,111.250980;12.933930;3.009970,,,
l32463,110.828484;-5.783633;4.122628,,,
l32468,101.568556;-5.615085;4.835181,,,
l32482,91.199799;-3.132438;6.241221,,,
l32483,98.215507;-4.695384;6.136727,,,
l32484,103.800974;11.303354;6.090368,,,
l32486,97.184745;-4.146811;6.290502,,,
l32490,103.857790;9.480602;6.766640,,,
l32492,98.350267;-3.495044;6.938253,,,
l32496,101.459964;-3.142941;7.140578,,,
l32500,109.818795;7.267937;7.373762,,,
l32505,88.007410;0.472948;7.721513,,,
l32506,110.749050;-2.124812;7.548304,,,
l32510,93.748448;7.102669;7.771871,,,
l32511,92.884564;-0.523763;7.904445,,,
l32516,113.247344;1.402580;7.869571,,,
l32519,99.827878;0.365151;8.256515,,,
l32523,106.756342;5.290906;8.813957,,,
l32526,104.807495;6.177723;9.433205,,,
l32682,110.507490;-7.903749;0.131616,,,
l32684,101.784807;-5.743504;0.879415,,,
l32685,118.911606;4.502827;0.861099,,,
l32688,118.354074;5.096853;0.907880,,,
l32689,127.999696;-5.739521;1.003649,,,
l32690,106.515632;-6.614403;1.330376,,,
l32691,83.345781;-6.592769;1.479623,,,
