key,landmark(x;y;z),pose(x;y;z;r;p;y;cov[36]),velocity(u;v;w),bias(bu;bv;bw;br;bp;by)
l10019,139.508773;1.055523;7.597341,,,
l10021,138.238987;6.239357;7.448200,,,
l10022,130.496840;6.680946;7.387361,,,
l10023,132.269030;-1.387816;7.618983,,,
l10025,139.866378;0.225682;7.679010,,,
l10026,130.438915;2.613510;7.688451,,,
l10029,134.459416;3.795921;7.746703,,,
l10030,139.616406;5.034125;7.731638,,,
l10033,143.004675;7.691978;7.822969,,,
l10034,133.181852;2.177283;7.955882,,,
l10037,150.157293;0.363755;8.242244,,,
l10039,149.625788;3.212674;8.165660,,,
l10042,146.389826;4.517326;8.459458,,,
l10044,146.954094;0.519309;8.517651,,,
l10045,147.097421;1.381673;8.557867,,,
l10047,146.764451;3.531644;8.518891,,,
l10285,127.636265;3.033613;-0.707107,,,
l10287,120.205633;13.397600;-0.751502,,,
l10288,139.318843;13.643807;-0.632174,,,
l10289,139.954612;13.649182;-0.628206,,,
l10290,136.560938;-7.329970;-0.061714,,,
l10291,134.620730;12.937642;-0.053505,,,
l10292,139.336226;13.654394;0.074490,,,
l10293,130.967885;-6.840065;0.254695,,,
l10295,134.777723;12.803969;0.559471,,,
l10298,155.554733;-6.266136;1.457573,,,
l10299,136.802639;12.319389;1.287055,,,
l10300,122.876551;12.609760;1.267771,,,
l10301,116.042990;-7.223487;1.564049,,,
l10302,127.097798;-6.725890;1.643192,,,
l10304,133.951077;11.926953;1.679406,,,
l10305,142.134604;12.672919;1.648598,,,
l10307,145.412696;12.566523;1.866295,,,
l10308,121.116037;-7.642786;2.112273,,,
l10310,143.317740;12.737758;2.512148,,,
l10311,142.136782;12.780327;2.410656,,,
l10312,140.308512;-6.787226;2.728494,,,
l10313,131.461025;-6.607760;2.703994,,,
l10314,134.109798;-6.639903;2.568298,,,
l10315,149.002988;-6.888755;2.857300,,,
l10316,133.956883;11.933736;2.865362,,,
l10318,130.215253;-5.898475;2.945283,,,
l10319,153.940709;11.981186;3.436625,,,
l10320,155.598311;10.964259;3.563392,,,
l10321,126.278083;11.745253;3.313602,,,
l10323,148.191887;11.361120;3.780137,,,
l10324,147.066808;11.744182;3.669002,,,
l10325,140.364869;12.235609;3.684928,,,
l10326,150.051776;10.737862;3.967122,,,
l10327,149.421524;10.972678;3.904118,,,
l10328,132.236435;11.781450;3.774829,,,
l10331,141.773473;-5.905420;4.297659,,,
l10335,157.880654;9.029684;4.805390,,,
l10336,149.585796;9.309854;4.772570,,,
l10337,144.517605;11.262966;4.983158,,,
l10340,154.691169;8.965722;5.449046,,,
l10343,146.368888;10.676003;5.237088,,,
l10344,137.831112;10.974028;5.311134,,,
l10345,156.829255;-3.606232;5.618844,,,
l10347,149.084655;9.184196;5.593906,,,
l10353,140.709178;-4.859393;6.191385,,,
l10354,135.966566;-4.129866;6.299151,,,
l10361,136.364443;-3.296172;6.381512,,,
l10363,150.088546;6.296862;6.565505,,,
l10364,156.398357;6.865610;6.670828,,,
l10366,130.970264;7.479993;6.333760,,,
l10367,141.203515;8.024813;6.506444,,,
l10368,157.757063;0.518033;6.796146,,,
l10369,157.666612;4.241007;6.818807,,,
l10370,156.926095;6.550601;6.746778,,,
l10371,141.952520;7.948918;6.666943,,,
l10372,136.155303;8.279991;6.690934,,,
l10373,140.781133;-4.783226;6.915355,,,
l10377,158.686114;-0.271228;6.942966,,,
l10378,152.295031;-0.026605;6.862509,,,
l10382,152.110763;4.319943;6.880596,,,
l10383,152.204849;5.105270;6.915368,,,
l10384,144.883186;-4.455680;7.126142,,,
l10385,155.097859;-1.551675;7.375311,,,
l10386,135.397565;-1.644751;7.279826,,,
l10389,155.692342;2.886218;7.507329,,,
l10390,137.082035;6.189724;7.426788,,,
l10391,139.807112;6.795539;7.540126,,,
l10393,147.943913;-0.722179;7.779054,,,
l10395,147.409871;5.617735;7.774550,,,
l10396,136.883556;-1.182732;7.754088,,,
l10400,148.039940;5.290473;7.904823,,,
l10401,137.353568;2.763638;7.971881,,,
l10404,142.773716;5.965662;8.285776,,,
l10407,144.017541;5.631062;8.604064,,,
l10408,142.508369;2.135346;8.829389,,,
l10514,143.354566;-7.604711;-0.671464,,,
l10515,117.517681;13.027368;-0.538976,,,
l10517,129.270465;13.193072;-0.317801,,,
l10520,140.996090;-7.563024;-0.081703,,,
l10522,134.533370;-7.390247;0.207511,,,
l10523,134.955306;-6.447720;0.216179,,,
l10524,128.625380;12.831526;0.094928,,,
l10526,160.707614;-6.683244;0.473281,,,
l10527,125.320268;4.588986;0.289617,,,
l10528,144.272516;-6.589658;0.677800,,,
l10529,119.836367;12.086939;0.391483,,,
l10530,130.050986;12.768481;0.605857,,,
l10532,118.640348;11.934978;0.626434,,,
l10534,129.688738;-7.808557;1.114167,,,
l10535,138.085458;-6.108291;1.445504,,,
l10539,151.243887;-6.625062;1.849462,,,
l10540,140.104847;12.528975;1.860033,,,
l10542,158.881249;-6.067566;2.392869,,,
l10544,138.177617;12.151992;2.283165,,,
l10547,138.512442;-6.711931;2.609276,,,
l10551,137.223547;-6.530162;2.961959,,,
l10553,141.768644;-6.060153;3.032159,,,
l10554,146.124009;12.338798;3.136609,,,
l10555,139.458377;12.473890;3.065552,,,
l10556,133.013035;-6.372407;3.192364,,,
l10557,156.865966;11.348283;3.311250,,,
l10558,156.128978;11.522396;3.248338,,,
l10560,149.981913;11.842499;3.539723,,,
l10561,125.022024;11.879784;3.275871,,,
l10563,148.767682;12.185279;3.418855,,,
l10564,151.259531;11.363062;3.664495,,,
l10565,142.773268;-6.174432;3.823096,,,
l10566,152.700635;11.000220;3.813264,,,
l10568,140.474884;-6.192661;4.065954,,,
l10569,156.735914;-5.930674;4.128728,,,
l10572,137.550141;-6.336835;4.094022,,,
l10575,140.879658;-5.733638;4.740072,,,
l10585,156.240644;9.977955;5.145065,,,
l10586,126.805002;10.590237;4.984098,,,
l10587,138.038018;-5.543355;5.279717,,,
l10589,159.236692;-3.694789;5.398715,,,
l10591,146.098215;9.109364;5.254041,,,
l10594,134.653639;-5.759590;5.452824,,,
l10598,136.829101;10.722683;5.513241,,,
l10600,155.023231;7.329986;5.833644,,,
l10601,149.702206;7.856658;5.835024,,,
l10603,141.741317;-5.420016;6.191738,,,
l10608,143.233386;9.000751;6.142309,,,
l10611,146.239378;-3.135606;6.505130,,,
l10612,160.557444;1.025704;6.609678,,,
l10613,136.704515;-5.273139;6.571824,,,
l10614,155.251689;-2.618950;6.683288,,,
l10615,160.832057;0.120570;6.650106,,,
l10617,160.904130;3.798151;6.693592,,,
l10618,161.022046;4.737587;6.727666,,,
l10619,152.094250;-3.534647;6.977763,,,
l10620,152.151267;0.722776;6.973151,,,
l10624,142.679614;-4.274926;7.056405,,,
l10629,146.030256;-2.178536;7.181798,,,
l10631,149.363160;5.109577;7.303413,,,
l10634,138.065882;5.224169;7.687244,,,
l10638,152.461531;2.510643;7.937587,,,
l10642,141.683603;-0.812497;8.032460,,,
l10643,141.414309;3.892299;8.064197,,,
l10645,142.029721;-1.596396;8.149021,,,
l10649,142.985932;-1.224394;8.454534,,,
l10652,148.562672;1.366630;8.631191,,,
l10653,141.576957;2.352581;8.720378,,,
l10882,138.431690;-7.821615;-0.776785,,,
l10883,130.390277;13.105335;-0.835160,,,
l10884,139.434000;-7.575066;-0.277915,,,
l10886,123.640279;3.115933;-0.367428,,,
l10889,161.567688;-7.011113;0.356620,,,
l10890,144.239636;-7.381621;0.449314,,,
l10891,138.478632;-6.271834;0.615634,,,
l10892,140.237644;-6.091857;0.737475,,,
l10895,147.100026;-6.745582;1.237045,,,
l10896,153.714624;-7.198642;1.717776,,,
l10897,143.439633;-6.726133;1.549614,,,
l10898,124.583987;-8.394011;1.608105,,,
l10900,147.574411;12.233991;2.116394,,,
l10901,151.710796;12.169177;2.480547,,,
l10902,150.467919;12.218254;2.371393,,,
l10903,136.978000;-6.701265;2.727539,,,
l10904,150.733594;-6.654183;2.961804,,,
l10906,157.223386;11.928218;2.970350,,,
l10908,150.778350;12.132090;3.172193,,,
l10909,155.481444;-6.555039;3.508491,,,
l10910,150.076296;-6.349558;3.602299,,,
l10911,133.724647;-6.705472;3.709098,,,
l10912,137.194980;-6.625321;3.675890,,,
l10913,143.365443;-6.190462;3.842511,,,
l10914,135.975131;-6.495601;3.835952,,,
l10915,149.395752;-6.229640;4.217349,,,
l10916,148.610811;10.315185;4.309532,,,
l10918,140.513891;-5.636308;4.889348,,,
l10919,160.608718;8.423603;5.129873,,,
l10922,155.864196;9.769574;5.404773,,,
l10923,158.673626;-3.145704;5.652618,,,
l10927,154.656842;-4.240586;5.846128,,,
l10928,166.910029;-3.512993;5.891527,,,
l10931,151.701137;-4.666705;6.081759,,,
l10933,148.563441;9.396070;6.442209,,,
l10935,155.034442;1.119112;6.732167,,,
l10936,159.253649;1.147353;6.668536,,,
l10937,159.543862;4.730965;6.776562,,,
l10938,158.882423;7.107186;6.722493,,,
l10939,148.641545;-1.973406;6.816402,,,
l10940,160.819077;-0.521260;6.949597,,,
l10941,165.984423;6.796440;6.911271,,,
l10943,156.473684;-2.041227;7.025939,,,
l10944,161.367456;-1.125798;7.050887,,,
l10946,161.253430;3.117180;7.058702,,,
l10947,156.838908;3.774951;7.146955,,,
l10949,145.110405;-2.620705;7.210932,,,
l10950,158.024842;-1.425247;7.343081,,,
l10952,157.558250;3.130187;7.281425,,,
l10953,143.689725;-1.724830;8.010177,,,
l11863,154.574336;-7.874250;-0.345839,,,
l11879,159.204701;12.964399;0.527501,,,
l12011,153.190345;-8.487656;-0.900776,,,
l12012,145.322874;-8.566794;-0.974433,,,
l12013,152.417087;-8.487347;-0.908016,,,
l12014,163.986516;-7.590143;-0.799776,,,
l12015,149.847364;12.313844;-0.934034,,,
l12016,157.481263;13.155462;-0.862637,,,
l12017,161.393056;13.483298;-0.826041,,,
l12018,144.826276;-8.552272;-0.627761,,,
l12019,139.113631;13.359253;-0.680242,,,
l12020,153.355357;12.926724;-0.327664,,,
l12021,164.051542;-7.218443;-0.059819,,,
l12022,155.117731;13.032442;-0.276748,,,
l12023,156.723018;13.043167;-0.230827,,,
l12024,137.413855;-6.640368;-0.069568,,,
l12025,148.518665;12.041499;0.003448,,,
l12027,150.689328;12.135404;0.104594,,,
l12028,178.387638;13.131185;0.413608,,,
l12029,141.528405;13.561525;0.152184,,,
l12030,143.216399;-7.574790;0.250331,,,
l12031,144.203469;-7.455548;0.330800,,,
l12032,142.625037;-7.202020;0.781679,,,
l12034,153.162978;12.732870;0.803151,,,
l12036,151.511177;-7.258226;0.985904,,,
l12037,149.892449;-6.856773;1.267834,,,
l12039,156.015089;-8.127795;1.427435,,,
l12040,140.987941;-6.441027;1.319332,,,
l12042,158.204821;-7.750406;1.623702,,,
l12043,158.732328;-7.143079;1.660659,,,
l12044,156.137085;12.206019;1.608740,,,
l12045,155.323123;12.489956;1.549319,,,
l12048,142.350020;-7.550239;1.985717,,,
l12050,140.901492;-6.970832;1.905783,,,
l12054,142.495407;12.544642;2.100684,,,
l12056,154.852573;-6.236551;2.367431,,,
l12058,177.830705;12.692146;2.531787,,,
l12061,164.157378;12.247642;3.116289,,,
l12063,165.486167;12.316838;3.267644,,,
l12066,155.596478;-6.927324;3.636657,,,
l12068,172.846175;-6.317848;3.932313,,,
l12069,159.088511;10.754220;3.847372,,,
l12070,148.175144;-6.491179;3.972703,,,
l12071,162.913239;-5.979257;4.204839,,,
l12074,170.638047;-5.452943;4.549106,,,
l12075,160.805436;-5.369045;4.531680,,,
l12076,178.585175;9.649894;4.690687,,,
l12077,177.183957;10.988147;4.560949,,,
l12078,148.794407;-6.229648;4.560091,,,
l12079,171.020018;11.382163;4.793105,,,
l12080,162.446986;-4.996971;4.824170,,,
l12081,163.170887;-4.729182;4.951439,,,
l12082,161.205525;10.631784;4.893041,,,
l12083,160.418442;-4.800535;5.122922,,,
l12084,163.888769;-4.445274;5.077957,,,
l12085,162.806794;9.425778;5.107156,,,
l12086,167.421199;10.758446;5.136955,,,
l12087,161.675684;-4.101562;5.365625,,,
l12088,159.958232;8.044147;5.216906,,,
l12089,163.940919;8.973226;5.286611,,,
l12091,158.618654;-4.308504;5.378628,,,
l12092,161.484977;7.801841;5.510604,,,
l12093,154.722618;9.556497;5.479757,,,
l12095,150.722710;-5.898335;5.586142,,,
l12096,154.102738;-5.725062;5.509417,,,
l12097,163.079014;-3.394637;5.643057,,,
l12100,162.372405;7.666820;5.682809,,,
l12101,172.103802;8.989178;5.806828,,,
l12103,168.779731;-3.406160;5.966579,,,
l12104,163.908576;-2.861220;5.807439,,,
l12106,153.366410;7.066330;6.057663,,,
l12107,176.615448;-3.983580;6.395527,,,
l12108,157.081611;-3.136832;6.220895,,,
l12109,166.716966;-2.045492;6.383836,,,
l12110,152.047288;-5.151602;6.478425,,,
l12111,178.024631;-2.101795;6.610268,,,
l12112,164.732259;-1.871104;6.744725,,,
l12113,179.740204;-1.198106;6.887605,,,
l12114,164.380776;0.537387;6.662205,,,
l12116,178.507769;6.196464;6.759142,,,
l12117,165.491507;-1.608087;6.918475,,,
l12123,168.853673;6.791360;6.964895,,,
l12124,164.543240;6.988559;6.882164,,,
l12126,168.319230;7.233123;6.872836,,,
l12127,162.909877;-1.713402;7.063520,,,
l12128,160.258456;3.177993;7.135765,,,
l12129,157.339826;6.036929;7.125059,,,
l12130,162.368661;6.176479;7.096692,,,
l12131,169.596746;6.206668;7.096381,,,
l12133,176.652191;-1.417199;7.413721,,,
l12134,167.052655;-0.436406;7.276704,,,
l12135,171.419895;0.151912;7.360626,,,
l12136,171.103303;1.048328;7.299828,,,
l12138,167.234317;4.021003;7.383179,,,
l12139,167.058146;4.773494;7.365441,,,
l12140,171.268992;5.050883;7.405576,,,
l12141,170.675222;5.537310;7.296958,,,
l12142,158.146375;5.592177;7.331899,,,
l12143,155.455802;-1.733186;7.516167,,,
l12145,164.835642;2.560841;7.584827,,,
l12146,168.196682;2.662237;7.572836,,,
l12147,167.808203;3.411922;7.499432,,,
l12148,159.476521;1.941760;7.564093,,,
l12149,162.296639;2.369594;7.675173,,,
l12150,175.784711;3.134985;8.300619,,,
l12196,158.232045;-6.237694;2.665183,,,
l12398,150.754284;-8.487666;-0.998330,,,
l12399,147.510081;-7.895988;-1.031023,,,
l12400,178.479964;12.621001;-0.723000,,,
l12401,147.202322;13.603083;-1.037460,,,
l12403,156.972440;-7.851222;-0.424751,,,
l12406,161.202642;-8.022208;-0.292770,,,
l12407,166.773378;-7.122782;-0.123312,,,
l12408,167.863674;13.078616;-0.047258,,,
l12409,162.439581;13.180742;-0.208766,,,
l12413,161.909791;12.732581;0.432989,,,
l12414,162.753455;12.855172;0.476956,,,
l12415,166.112832;12.360963;0.636159,,,
l12416,166.311115;12.961884;0.656205,,,
l12419,161.662505;12.428810;1.070487,,,
l12420,183.737211;-6.373707;1.489348,,,
l12423,160.977787;-7.412102;1.481095,,,
l12425,161.636470;-7.343133;1.542091,,,
l12427,153.994974;-7.547898;1.737424,,,
l12428,162.368888;12.299625;1.786260,,,
l12429,165.898540;12.177226;2.100835,,,
l12436,180.471274;11.713228;3.446148,,,
l12437,154.570675;12.163441;3.202839,,,
l12438,169.989348;12.489902;3.316002,,,
l12440,182.008738;11.279354;3.582469,,,
l12441,146.646712;-6.607363;3.514485,,,
l12442,166.548663;11.932859;3.666074,,,
l12446,180.366958;9.925787;4.432762,,,
l12449,153.023427;-5.901409;4.599106,,,
l12453,155.998259;10.312456;4.914498,,,
l12454,158.825566;10.463338;4.970964,,,
l12455,166.355328;10.752303;5.091741,,,
l12456,168.645856;-5.557905;5.239897,,,
l12457,180.819842;8.281666;5.490792,,,
l12458,179.194845;10.712094;5.334414,,,
l12459,175.454208;-5.051478;5.568260,,,
l12460,182.728182;7.538894;5.740345,,,
l12462,152.640359;9.376963;5.500587,,,
l12464,174.959267;9.940308;5.654515,,,
l12465,172.758867;-4.701950;5.982843,,,
l12468,152.673411;7.873504;5.776695,,,
l12470,157.823176;-4.102957;5.906913,,,
l12471,168.874718;-2.308161;6.001161,,,
l12475,168.968716;8.636863;6.252081,,,
l12479,181.275778;6.227824;6.560612,,,
l12481,183.208271;1.035247;6.806906,,,
l12482,183.444297;3.230972;6.864008,,,
l12483,182.865681;3.864142;6.777465,,,
l12484,182.863127;4.680144;6.789483,,,
l12487,168.404977;-0.962824;7.444051,,,
l12489,181.234579;5.560218;7.595120,,,
l12491,182.965820;2.651868;7.866856,,,
l12493,182.995402;3.741073;7.887128,,,
l12494,182.311435;5.025950;7.783154,,,
l12495,183.426311;1.452415;7.941480,,,
l12496,179.429412;0.598038;8.204879,,,
l12497,179.700241;1.550585;8.268324,,,
l12498,179.651422;2.557749;8.269627,,,
l12499,179.404361;3.799970;8.238467,,,
l12500,179.019624;4.766045;8.179042,,,
l12693,157.210141;-8.515640;-0.999078,,,
l12694,166.701323;-7.386240;-0.897108,,,
l12697,173.443331;13.933606;-0.829314,,,
l12699,159.999362;-8.271071;-0.467321,,,
l12700,166.141022;-7.170000;-0.279599,,,
l12701,167.985411;-7.088130;-0.220920,,,
l12702,167.588986;-6.360798;-0.237091,,,
l12703,168.198534;-6.179578;-0.218262,,,
l12704,166.678313;13.143148;-0.215575,,,
l12705,181.263218;12.690766;0.235174,,,
l12706,178.258506;12.810483;0.141132,,,
l12707,160.848142;12.760918;0.176443,,,
l12709,147.510089;-7.072681;0.379767,,,
l12710,168.668076;12.671847;0.563774,,,
l12711,171.774065;12.926517;0.726639,,,
l12713,160.621030;12.504789;0.724982,,,
l12714,167.146134;-6.065898;1.030609,,,
l12715,153.299645;-7.725808;1.515967,,,
l12717,166.633821;-5.968474;1.623929,,,
l12718,163.338228;12.502989;1.529519,,,
l12719,165.975013;-6.405591;2.191419,,,
l12720,149.183627;-7.110093;2.922193,,,
l12721,182.334974;12.228013;3.277108,,,
l12722,154.258258;-6.892345;3.171291,,,
l12723,185.906291;11.267985;3.596099,,,
l12724,163.649394;11.614432;3.390843,,,
l12725,177.790340;12.362160;3.767019,,,
l12728,165.783310;-6.288480;4.044448,,,
l12729,166.964656;-6.120009;4.255799,,,
l12730,175.305371;11.667772;4.321232,,,
l12731,168.824393;12.053969;4.203188,,,
l12732,187.121804;-4.766481;4.690125,,,
l12733,166.621557;11.426379;4.519043,,,
l12735,170.038862;11.128830;5.098424,,,
l12738,183.820076;8.685598;5.399927,,,
l12739,163.402704;10.823275;5.173258,,,
l12740,185.903176;7.799190;5.670840,,,
l12741,178.928685;8.229850;5.630651,,,
l12743,171.942229;10.252205;5.386904,,,
l12744,177.263890;10.766526;5.458797,,,
l12747,166.395629;8.563984;5.646269,,,
l12749,178.915732;10.511381;5.711235,,,
l12751,165.448609;-3.573728;5.778358,,,
l12752,165.696564;-2.867135;5.824368,,,
l12754,181.782258;7.079802;6.059624,,,
l12755,170.851655;8.812208;5.883912,,,
l12756,174.813134;9.124382;5.849274,,,
l12757,182.676578;6.726284;6.196214,,,
l12758,162.262156;-2.674991;6.073094,,,
l12759,177.334839;8.002418;6.263425,,,
l12760,185.363812;0.918547;6.553555,,,
l12761,185.410939;1.908913;6.567379,,,
l12762,185.290467;5.678070;6.599763,,,
l12764,171.878251;-4.486613;6.660227,,,
l12767,176.795360;-2.357667;6.882651,,,
l12768,162.721659;-2.029988;6.783195,,,
l12770,182.346771;2.183391;7.056423,,,
l12771,182.229284;3.782361;7.056533,,,
l12772,181.745805;5.026036;6.990784,,,
l12775,162.103195;-1.491488;7.150529,,,
l12776,183.719177;-0.401109;7.299629,,,
l12777,168.627854;0.448906;7.261943,,,
l12780,172.150900;4.428918;7.539732,,,
l12781,166.365303;4.793673;7.433110,,,
l12782,168.617108;5.439373;7.409528,,,
l12783,179.730215;5.773257;7.583573,,,
l12785,182.215098;2.299402;8.029809,,,
l12786,182.147235;3.837516;8.040241,,,
l12788,178.723337;0.433430;8.204931,,,
l12789,178.070683;0.918672;8.056017,,,
l12790,182.681653;1.085677;8.115881,,,
l12791,175.515245;2.968940;8.353576,,,
l12793,178.668700;4.749941;8.264840,,,
l12994,170.809999;13.763922;-0.919559,,,
l12995,171.905374;13.896301;-0.907077,,,
l12996,174.824325;13.977628;-0.873791,,,
l13003,169.515478;-6.032929;0.286654,,,
l13004,169.934424;12.856260;0.415847,,,
l13006,173.156658;13.041010;0.583973,,,
l13012,174.391674;12.944886;1.410758,,,
l13013,181.747372;-6.300953;1.831383,,,
l13019,174.639756;13.051881;2.204473,,,
l13020,169.472981;12.365258;2.373346,,,
l13022,146.635724;12.671285;2.526764,,,
l13023,187.815506;11.283679;3.402774,,,
l13024,186.223221;12.330122;3.274170,,,
l13026,177.153079;12.631910;3.249169,,,
l13028,171.758443;12.544526;3.353069,,,
l13029,146.627443;12.431603;3.112807,,,
l13033,175.080639;12.386865;3.787802,,,
l13039,189.497751;9.348439;4.594640,,,
l13040,165.567025;11.270633;4.238704,,,
l13041,159.894426;-6.597762;4.442260,,,
l13042,158.479606;-6.238119;4.415746,,,
l13043,185.677594;-4.968898;5.019555,,,
l13046,166.857015;-5.215711;5.206403,,,
l13047,187.255734;8.230238;5.323254,,,
l13048,186.715048;9.034017;5.268193,,,
l13050,167.865977;9.456177;5.169002,,,
l13056,175.400350;10.936414;5.340344,,,
l13064,175.953660;8.545101;6.110622,,,
l13066,189.748873;0.882474;6.637469,,,
l13067,189.539984;4.807159;6.644614,,,
l13068,188.708603;7.035786;6.554143,,,
l13069,184.521217;-3.180288;6.737358,,,
l13070,184.504883;0.023082;6.719163,,,
l13071,190.285215;0.493624;6.724863,,,
l13072,184.560716;1.864671;6.740296,,,
l13074,171.880586;8.000227;6.673955,,,
l13077,185.339117;-2.263547;6.882404,,,
l13078,185.828850;-1.550081;6.970239,,,
l13079,166.889920;7.796501;6.658198,,,
l13081,186.758013;-1.073862;7.143338,,,
l13082,181.723487;1.099024;7.098786,,,
l13086,166.796977;3.300176;7.526043,,,
l13087,170.446627;4.875268;7.493242,,,
l13088,175.444159;7.916914;7.554170,,,
l13268,176.039750;-7.261084;-0.916150,,,
l13269,176.459204;14.030335;-0.908392,,,
l13276,189.713491;13.048714;0.254282,,,
l13277,147.265882;12.578372;-0.115543,,,
l13278,175.590207;13.325807;0.516357,,,
l13280,189.485208;-6.146561;1.172947,,,
l13281,186.421879;13.046805;1.082889,,,
l13283,164.310365;-6.084530;1.073041,,,
l13285,178.228599;12.923468;1.416104,,,
l13286,155.516243;-8.070927;1.314094,,,
l13288,176.119669;-6.223147;1.794286,,,
l13289,168.890476;-5.785523;1.604917,,,
l13290,190.524182;-5.395665;2.214093,,,
l13292,170.424001;-6.289766;2.362990,,,
l13294,169.260227;-5.944114;2.729035,,,
l13295,170.708002;-6.138202;2.970631,,,
l13296,188.751406;11.719955;3.152757,,,
l13299,168.901014;-6.204233;3.217572,,,
l13301,184.593368;11.258303;3.637494,,,
l13304,160.677766;-5.893963;3.936246,,,
l13305,171.549152;-6.259008;4.307268,,,
l13308,174.023455;11.586985;4.489655,,,
l13311,165.756967;-4.479590;4.936140,,,
l13312,190.239801;-3.548165;5.137853,,,
l13313,189.636763;8.337915;5.151325,,,
l13314,160.343431;11.180657;4.792092,,,
l13317,160.941143;10.976052;4.909907,,,
l13318,176.437671;10.728798;5.601170,,,
l13322,185.036847;-3.679528;6.160941,,,
l13326,192.230605;1.584446;6.455470,,,
l13327,173.459560;8.356408;6.188826,,,
l13328,170.251673;-4.897143;6.304200,,,
l13329,170.810487;-1.789016;6.366715,,,
l13330,187.248452;0.674463;6.557243,,,
l13331,186.932131;1.532113;6.503195,,,
l13332,192.498271;4.887518;6.539736,,,
l13334,194.626445;-0.503023;6.846949,,,
l13335,188.205946;4.764863;6.791195,,,
l13338,174.320725;-4.246516;6.816313,,,
l13341,189.363045;3.793758;6.989733,,,
l13346,178.864418;8.849196;6.764575,,,
l13354,174.496387;0.950536;7.487601,,,
l13356,170.951681;2.064272;7.658788,,,
l13358,174.797218;6.676531;7.818247,,,
l13361,177.071084;4.759956;8.385960,,,
l13362,176.606167;5.845813;8.303841,,,
l13447,174.078660;-7.226795;-0.444066,,,
l13508,177.596147;-6.287614;-0.330006,,,
l13509,176.195082;14.080121;-0.304461,,,
l13510,190.645267;-7.138185;0.116146,,,
l13514,151.047590;-6.937184;-0.086987,,,
l13515,187.974441;12.694714;0.957355,,,
l13518,170.565967;-5.680509;1.350160,,,
l13519,186.122414;-5.448721;1.581438,,,
l13521,163.371806;-6.641903;1.576425,,,
l13522,175.982436;13.127184;1.639090,,,
l13523,181.023636;12.677134;2.087506,,,
l13524,172.249763;12.728839;1.869056,,,
l13525,172.964792;12.875646;1.954263,,,
l13526,169.123019;-6.270650;2.115299,,,
l13527,165.139747;-6.279061;2.245371,,,
l13529,172.471305;12.859152;2.490274,,,
l13531,187.193206;-6.250398;3.358930,,,
l13532,171.851177;-6.078352;3.069124,,,
l13533,181.184617;-6.041376;3.347800,,,
l13535,164.634136;-6.318853;4.067728,,,
l13539,192.575091;-4.030327;4.946950,,,
l13540,180.261395;9.536645;4.809506,,,
l13541,190.455003;10.783512;4.819960,,,
l13544,188.399647;-3.892792;5.220323,,,
l13545,188.388478;8.145983;5.337960,,,
l13548,179.904602;-4.112297;5.910079,,,
l13552,167.939303;8.576709;5.941339,,,
l13556,186.495671;5.693509;6.655864,,,
l13557,197.884333;6.838991;6.861815,,,
l13558,191.132008;6.802943;6.701340,,,
l13559,183.567313;-1.913945;6.727325,,,
l13560,192.734250;-0.700398;6.895447,,,
l13561,192.927006;3.451616;6.962061,,,
l13562,192.217174;3.813492;6.834205,,,
l13564,174.077268;-3.357230;6.876652,,,
l13566,174.820661;-3.884195;7.140745,,,
l13567,176.659329;-2.899940;7.048282,,,
l13568,178.034301;8.045725;7.078229,,,
l13569,175.630411;-1.803908;7.342973,,,
l13570,173.040652;6.200008;7.356519,,,
l13571,172.449818;7.165728;7.250678,,,
l13573,174.471079;4.917331;7.745807,,,
l13574,178.465023;7.252533;7.850438,,,
l13575,175.565446;-1.101842;7.950556,,,
l13577,182.696110;0.320585;8.068011,,,
l13579,174.979208;6.310831;8.029183,,,
l14565,188.900894;-7.568957;-1.008349,,,
l14566,190.279792;-7.514460;-0.989870,,,
l14567,186.712560;-7.465807;-1.037335,,,
l14568,199.596480;13.123812;-0.828554,,,
l14569,198.421740;13.421995;-0.843678,,,
l14570,192.262528;14.235930;-0.924319,,,
l14571,175.706093;-7.807723;-0.825950,,,
l14573,193.790173;-6.896987;-0.216030,,,
l14574,180.701360;-5.964345;-0.226072,,,
l14575,202.130864;13.231044;0.142806,,,
l14576,198.499868;13.806331;0.024620,,,
l14577,195.982757;13.877309;-0.059552,,,
l14578,187.016056;-6.978982;0.133638,,,
l14580,163.468190;-7.072269;-0.033047,,,
l14581,180.844748;-6.799784;0.246150,,,
l14582,177.305530;13.999682;0.270719,,,
l14583,193.363196;-6.341763;0.483141,,,
l14584,192.810122;-6.048749;0.450121,,,
l14586,185.595634;-6.887886;0.608373,,,
l14587,180.021082;-6.280398;0.609106,,,
l14588,179.111868;-6.141101;0.517917,,,
l14589,196.097669;13.031439;0.748910,,,
l14590,188.573788;-7.325053;0.843253,,,
l14591,192.950393;-6.724439;1.172684,,,
l14592,207.735003;-5.207296;1.290196,,,
l14593,207.214525;13.330012;1.363275,,,
l14594,182.107447;13.222985;1.098575,,,
l14595,174.755641;-6.129263;1.092907,,,
l14596,196.128230;12.934536;1.563582,,,
l14598,189.575568;12.825967;1.758400,,,
l14599,177.512631;13.643762;1.672158,,,
l14601,191.051233;12.796719;1.895341,,,
l14602,173.281348;-6.558368;1.831699,,,
l14603,194.536750;12.986841;2.231181,,,
l14604,178.631377;-5.903472;2.101269,,,
