key,landmark(x;y;z),pose(x;y;z;r;p;y;cov[36]),velocity(u;v;w),bias(bu;bv;bw;br;bp;by)
l7567,86.777570;-7.316732;1.953957,,,
l7569,111.080063;12.928607;1.375619,,,
l7570,110.684026;12.975916;0.756672,,,
l7578,87.757882;12.565489;2.588996,,,
l7579,106.222994;12.695936;2.350877,,,
l7585,102.732863;12.597480;1.984478,,,
l7587,85.047595;-6.475360;3.843208,,,
l7591,110.467296;-6.398709;3.922318,,,
l7593,88.233164;12.096850;4.645532,,,
l7599,100.124135;-5.860390;5.223339,,,
l7601,104.591609;-5.876254;5.403749,,,
l7602,115.922704;-4.915120;5.487642,,,
l7604,115.731569;11.085943;5.665609,,,
l7609,116.712067;10.303610;5.758935,,,
l7610,111.561578;10.528668;4.978838,,,
l7612,118.431552;9.148122;5.936329,,,
l7614,114.857871;-3.791676;6.227068,,,
l7616,99.874015;10.992808;6.208779,,,
l7617,106.253414;-5.642251;6.393280,,,
l7619,115.793844;-3.297789;6.362552,,,
l7624,123.267208;8.679035;6.531089,,,
l7625,94.471718;9.979857;6.590151,,,
l7627,112.574095;-2.760863;6.715257,,,
l7629,100.680752;-4.758654;7.080839,,,
l7634,104.132994;-4.132929;7.281122,,,
l7635,110.430827;-2.730723;7.144236,,,
l7636,116.097938;0.693237;7.320499,,,
l7640,103.082129;-1.952219;7.635411,,,
l7646,110.014658;-1.971602;7.851879,,,
l7647,103.793256;-1.427375;7.818112,,,
l7653,106.047701;5.938161;7.862615,,,
l7657,107.011883;3.209125;7.982355,,,
l7667,111.186354;3.030332;8.145449,,,
l7669,116.880039;2.234881;8.415832,,,
l7684,103.461458;12.088392;0.616911,,,
l7685,105.066774;12.192654;0.645888,,,
l7686,108.295993;13.200947;0.153657,,,
l7688,111.443362;13.176137;0.151913,,,
l7697,107.300400;12.977779;1.237364,,,
l7710,110.805096;12.120770;1.947361,,,
l7724,114.444839;11.627831;4.160396,,,
l7734,109.364863;-5.864314;5.326469,,,
l7744,106.979427;9.319312;6.239667,,,
l7760,103.334185;9.111483;6.740066,,,
l7769,114.104062;7.123840;7.149788,,,
l7815,112.347148;12.113369;2.036374,,,
l7818,105.712414;12.597457;2.191501,,,
l7846,106.068313;9.630192;5.547429,,,
l7877,104.916710;7.658369;6.990792,,,
l7915,109.252854;12.976916;0.152921,,,
l7916,112.696754;13.302717;0.151349,,,
l7932,90.444046;-7.327963;1.513286,,,
l7936,117.769582;12.778950;1.631661,,,
l7945,110.652038;12.039715;2.533582,,,
l7948,117.060579;12.171583;3.042854,,,
l7949,99.776939;-6.930843;3.727518,,,
l7951,104.896833;-7.118689;4.009521,,,
l7953,111.595490;12.002469;3.843825,,,
l7955,104.316337;12.039189;4.494905,,,
l7962,106.660111;11.999710;4.340591,,,
l7969,99.960554;-6.408896;4.747586,,,
l7975,113.022482;-5.885620;5.263257,,,
l7981,108.516135;-6.156351;5.680110,,,
l7984,111.002670;9.151480;5.987439,,,
l7991,123.511090;10.608291;6.089383,,,
l7994,103.950882;9.179691;5.974615,,,
l7995,110.300124;9.648430;6.482091,,,
l7998,112.474752;-3.631463;6.523419,,,
l7999,128.102800;9.016285;6.705111,,,
l8010,111.144088;-4.140810;6.794512,,,
l8013,105.934532;-5.853301;6.469700,,,
l8024,109.171854;0.999176;7.842307,,,
l8041,118.392147;6.342866;8.118837,,,
l8046,113.862388;-1.720774;8.105403,,,
l8053,109.487008;4.128011;8.097440,,,
l8057,112.536612;6.137276;7.972566,,,
l8066,109.364433;6.553991;8.266962,,,
l8067,111.649155;-1.947804;8.064031,,,
l8077,106.883241;13.240103;0.154467,,,
l8091,98.797904;-7.128031;1.966887,,,
l8093,117.747529;12.153952;2.357468,,,
l8105,108.882658;-6.747966;4.219272,,,
l8106,105.154456;-6.487632;4.463285,,,
l8108,87.138833;12.000215;4.451764,,,
l8117,101.523951;10.759231;5.195542,,,
l8122,113.865939;-5.390026;5.650094,,,
l8125,108.543639;-5.033298;6.148728,,,
l8126,114.792688;-5.227484;5.826103,,,
l8135,113.104616;7.854563;6.326816,,,
l8177,110.386256;6.839036;8.023159,,,
l8180,128.185827;0.319283;8.415637,,,
l8185,128.341817;6.819200;8.581316,,,
l8187,96.913785;-8.236554;0.150901,,,
l8192,115.264599;-7.795795;0.856184,,,
l8193,93.706345;-7.409404;1.004193,,,
l8194,96.262776;-7.168622;1.140488,,,
l8195,93.637519;-6.727959;0.978315,,,
l8196,102.863777;-6.546885;1.062877,,,
l8199,87.989521;-7.910195;1.351895,,,
l8201,85.314056;-8.371690;1.430192,,,
l8202,113.770972;-7.738458;1.522154,,,
l8203,96.129951;-6.444728;1.434930,,,
l8204,114.948465;-6.974189;1.564726,,,
l8205,98.946297;13.423601;1.574900,,,
l8206,107.026976;-7.633634;1.798386,,,
l8207,118.629137;13.042480;0.908806,,,
l8208,114.966624;-6.604675;2.280754,,,
l8209,110.710044;-7.778836;2.663358,,,
l8211,104.691222;-7.022738;2.650771,,,
l8212,109.688897;-6.166130;2.547287,,,
l8213,118.854553;12.292706;1.666257,,,
l8216,127.859442;-6.301852;3.097147,,,
l8217,104.515935;-6.380722;3.113502,,,
l8219,90.817413;-6.264797;3.281741,,,
l8223,112.142506;12.010922;3.276647,,,
l8225,105.989140;-6.634459;3.842725,,,
l8226,100.901454;-6.133294;3.930469,,,
l8227,102.531325;-6.450364;4.256667,,,
l8231,105.915556;-6.134206;4.886835,,,
l8237,118.453437;10.737509;5.912520,,,
l8238,114.777168;8.693361;6.030199,,,
l8239,119.077375;9.992417;5.969574,,,
l8240,125.691094;10.816487;5.987259,,,
l8243,129.352136;10.128314;6.428181,,,
l8245,131.737578;-4.031527;6.581362,,,
l8248,103.655471;-5.656266;6.937467,,,
l8251,106.535679;-4.484100;7.177065,,,
l8252,129.843503;-3.502389;7.381768,,,
l8255,131.020993;6.320962;7.632861,,,
l8260,113.593934;5.247934;7.831842,,,
l8261,113.561457;6.319303;7.878107,,,
l8262,120.743537;6.707945;7.837246,,,
l8263,115.008466;-1.273545;8.038002,,,
l8268,123.444768;-0.146480;8.227024,,,
l8269,123.240566;0.870348;8.192390,,,
l8271,123.176291;4.623916;8.244582,,,
l8272,118.304818;5.982733;8.160452,,,
l8273,123.796964;3.889377;8.348434,,,
l8274,129.268075;7.000703;8.441649,,,
l8275,130.418255;-1.137802;8.527296,,,
l8277,131.351934;5.537394;8.764420,,,
l8282,117.637508;13.033622;0.148392,,,
l8284,114.857272;13.402758;0.150263,,,
l8309,91.078680;12.138210;1.944108,,,
l8313,131.869818;12.668705;2.202591,,,
l8314,119.342644;12.063822;2.451476,,,
l8322,114.495752;12.120127;2.836777,,,
l8325,102.121454;-6.629486;3.082905,,,
l8336,132.062628;12.103969;4.274729,,,
l8337,110.017057;11.704339;4.231854,,,
l8339,126.587504;-6.007764;4.550618,,,
l8347,104.128189;10.444952;5.237103,,,
l8349,100.991598;12.002238;4.850810,,,
l8351,105.293315;10.744236;5.013478,,,
l8353,124.543036;-5.733084;5.174747,,,
l8354,115.049613;-5.760642;5.239628,,,
l8355,132.712624;9.882884;5.322707,,,
l8356,131.651363;10.306197;5.221136,,,
l8357,122.458063;11.898713;5.151928,,,
l8371,132.704979;8.398623;6.327916,,,
l8382,105.017072;9.011287;6.720088,,,
l8384,111.943796;-4.399857;6.418872,,,
l8394,131.703388;-2.944098;7.085465,,,
l8405,113.139355;-2.547828;7.280999,,,
l8412,112.676430;1.030068;7.771753,,,
l8427,112.505310;5.284323;7.904053,,,
l8434,113.512760;1.877602;8.679488,,,
l8455,95.331537;-7.617942;0.877693,,,
l8461,91.525753;-7.532530;1.265822,,,
l8465,109.052144;12.941603;0.726380,,,
l8475,100.717328;-7.475444;1.516074,,,
l8485,97.105519;-6.190760;1.980001,,,
l8488,114.117622;12.228747;2.143432,,,
l8489,98.104812;-7.570783;3.131021,,,
l8494,112.686320;12.008654;2.690192,,,
l8496,94.947297;-7.011471;3.471954,,,
l8545,110.348297;-3.959377;7.142583,,,
l8553,120.248784;-2.684739;6.848983,,,
l8599,99.144202;-7.584843;1.398994,,,
l8601,109.559739;-7.909691;0.659811,,,
l8608,132.230904;13.053208;1.181048,,,
l8616,102.365389;-7.081297;2.388149,,,
l8617,104.104571;12.340548;2.064539,,,
l8624,121.612092;12.379103;4.241607,,,
l8650,127.800333;-4.654617;6.506382,,,
l8686,133.837238;6.037861;7.483797,,,
l8687,133.700600;7.911233;6.443860,,,
l8699,109.124261;-8.260164;0.132799,,,
l8705,106.636981;12.867228;0.682276,,,
l8706,117.350209;-7.695820;0.128839,,,
l8732,116.085192;12.249962;3.677526,,,
l8735,114.833812;12.178005;3.549679,,,
l8736,100.504476;12.246040;4.365679,,,
l8756,108.718442;10.629602;5.096914,,,
l8761,100.201864;12.001480;5.139729,,,
l8764,107.202427;10.152244;5.316475,,,
l8765,110.100176;-6.311278;5.507019,,,
l8776,124.552694;11.332486;5.388586,,,
l8777,122.347234;-5.845761;5.697107,,,
l8789,107.784858;9.637457;6.470914,,,
l8790,111.359108;10.065352;6.138756,,,
l8794,105.876813;9.254678;6.478726,,,
l8801,107.320739;7.112853;7.138313,,,
l8805,108.912544;7.211054;7.055489,,,
l8824,118.276675;-1.765384;7.903928,,,
l8826,111.298681;0.492263;7.952875,,,
l8832,117.155666;6.974238;7.860560,,,
l8834,111.797265;0.055470;8.104345,,,
l8836,113.740421;3.130713;8.143103,,,
l8839,132.686667;7.327169;8.390674,,,
l8840,112.663389;-1.526670;8.377514,,,
l8848,135.530311;4.470814;7.710783,,,
l8868,120.530552;12.963036;0.945387,,,
l8869,116.677737;13.066536;0.148948,,,
l8871,130.171651;-6.611320;1.083851,,,
l8889,113.486757;11.795440;4.055092,,,
l8893,102.105548;-7.154375;3.880148,,,
l8894,103.733458;-6.977907;3.783206,,,
l8900,112.267753;11.016472;4.494970,,,
l8903,108.288876;12.148209;4.598983,,,
l8907,109.753842;-6.848433;4.914294,,,
l8915,123.395088;11.650848;5.257428,,,
l8916,113.395123;9.847229;5.880219,,,
l8917,112.877168;-5.597037;5.464321,,,
l8921,133.637484;9.541251;5.412671,,,
l8923,113.490960;10.408856;5.282249,,,
l8930,117.068791;8.049603;6.455920,,,
l8939,115.152322;7.505072;6.737682,,,
l8946,115.837706;-2.496952;7.317481,,,
l8961,120.217952;-1.835170;7.603045,,,
l8979,116.204746;2.881295;8.142213,,,
l8982,121.815918;5.963420;8.093980,,,
l8983,120.041415;-1.174212;8.331360,,,
l8985,120.182860;3.255432;8.423439,,,
l8987,119.667323;4.704472;8.348564,,,
l8990,122.602868;5.486822;8.246336,,,
l8995,120.757259;2.308141;8.538929,,,
l9001,134.185352;-0.476869;8.526911,,,
l9008,107.085635;-8.643700;0.125663,,,
l9009,100.663453;-8.079065;0.123600,,,
l9010,119.411037;13.152968;0.153805,,,
l9011,102.706602;-8.611505;0.442381,,,
l9012,104.294060;-8.455676;0.471061,,,
l9013,110.486268;-8.068229;0.593406,,,
l9014,110.326738;4.454093;0.858653,,,
l9015,109.139758;3.694395;0.557735,,,
l9017,118.602126;-7.423786;0.763045,,,
l9018,106.778147;-6.875839;0.889435,,,
l9019,120.491764;-6.517661;0.800867,,,
l9020,111.128355;3.342520;1.058515,,,
l9021,111.064465;4.537555;1.068359,,,
l9022,132.437873;13.227595;1.123716,,,
l9023,129.863840;13.732975;1.073751,,,
l9028,108.691293;-7.753660;1.838050,,,
l9030,113.197794;12.247824;1.862923,,,
l9031,112.395458;12.825222;1.837170,,,
l9032,106.236135;-7.702086;2.017543,,,
l9033,100.860358;-7.227328;2.016922,,,
l9034,116.724366;12.597693;2.079406,,,
l9037,118.281200;12.138915;2.158442,,,
l9040,112.037764;-6.228687;2.569757,,,
l9042,109.476765;-9.115192;3.359365,,,
l9045,131.598670;12.694030;2.992287,,,
l9046,116.409851;-6.517177;3.632749,,,
l9047,116.331114;13.126694;4.180890,,,
l9048,126.890385;-6.047780;3.687073,,,
l9049,135.890454;11.600574;4.274660,,,
l9051,134.895498;11.866187;4.196786,,,
l9052,126.085662;12.350572;4.307907,,,
l9053,108.182309;-6.911463;4.724321,,,
l9054,116.495357;11.227590;4.553626,,,
l9055,132.456621;10.673577;4.919081,,,
l9056,123.679870;12.106219;4.838011,,,
l9057,108.219231;-8.473203;5.992313,,,
l9058,107.674556;-6.597502;5.005000,,,
l9059,125.811420;11.977376;4.956125,,,
l9060,117.545976;-7.916125;6.630355,,,
l9061,115.797623;-5.936224;5.278229,,,
l9062,108.180733;10.437271;5.259386,,,
l9064,116.191083;-6.620902;5.383407,,,
l9065,123.813596;-6.258380;5.338952,,,
l9066,139.550661;-5.001320;5.539058,,,
l9068,118.512481;-5.690494;5.800504,,,
l9069,113.752932;11.013431;5.922515,,,
l9070,125.257133;22.354321;10.711256,,,
l9071,112.204319;-5.214881;6.012124,,,
l9072,134.960088;8.719113;6.141233,,,
l9073,112.214278;8.943546;5.962197,,,
l9075,111.622830;13.981510;8.215441,,,
l9077,122.074247;10.784417;6.078674,,,
l9078,115.140037;-7.158654;10.999747,,,
l9079,135.589026;8.457484;6.215357,,,
l9080,111.427109;8.282861;6.249862,,,
l9083,122.974248;10.396424;6.205747,,,
l9084,127.934306;10.811910;6.185037,,,
l9085,128.692235;10.694485;6.291712,,,
l9086,120.323088;8.858181;6.416122,,,
l9087,124.379071;11.633650;7.536996,,,
l9088,124.210954;9.775242;6.379251,,,
l9089,109.255384;9.971947;6.436798,,,
l9091,108.489713;9.084150;7.428403,,,
l9092,121.310563;8.596159;6.554205,,,
l9093,110.395093;9.122087;6.614716,,,
l9095,126.954743;8.914765;6.803180,,,
l9096,134.759364;5.863471;5.635952,,,
l9097,106.424879;10.102250;8.856717,,,
l9099,135.071551;6.400471;4.691581,,,
l9100,125.560197;-4.853461;7.166819,,,
l9101,116.941118;-2.702725;7.249929,,,
l9102,138.001960;4.321300;7.507950,,,
l9103,130.834702;9.054803;8.738131,,,
l9104,127.519844;7.583221;7.700887,,,
l9105,114.631296;-2.185643;7.768735,,,
l9106,132.780758;-1.878494;12.123028,,,
l9107,134.445310;-1.277745;7.499023,,,
l9108,117.111250;-0.480644;7.903705,,,
l9109,114.805600;3.624881;7.932518,,,
l9111,122.792620;9.559830;9.174156,,,
l9113,134.541996;4.643980;7.978102,,,
l9117,125.775154;5.906428;6.647317,,,
l9119,120.709155;0.260793;8.246935,,,
l9120,120.965412;1.079060;8.326069,,,
l9121,127.002553;1.320455;8.255307,,,
l9122,123.289355;5.448247;8.315824,,,
l9123,117.692432;6.038633;8.316587,,,
l9124,121.256735;-1.227628;8.390010,,,
l9126,127.422754;0.884403;9.278286,,,
l9128,121.544646;1.634752;8.491506,,,
l9131,125.526476;3.013643;8.770773,,,
l9133,135.633143;0.764811;4.853069,,,
l9134,134.867798;3.866256;9.027398,,,
l9135,131.485068;3.174435;9.280718,,,
l9136,132.328538;2.065812;5.749161,,,
l9137,131.941047;3.377421;6.977301,,,
l9138,137.314089;1.352788;9.475242,,,
l9378,129.446134;-6.883277;0.138440,,,
l9379,129.004454;13.739847;0.160947,,,
l9383,113.400850;3.047475;0.557209,,,
l9384,108.083902;-7.985838;0.796880,,,
l9385,122.102211;-7.298548;0.755062,,,
l9387,126.887814;13.726616;0.938010,,,
l9388,113.557423;-8.371304;1.027494,,,
l9389,112.097316;-8.199733;0.964078,,,
l9391,105.377437;-6.926928;1.230460,,,
l9393,96.307007;13.277307;1.356163,,,
l9394,124.423676;12.741507;1.598566,,,
l9395,119.612276;-6.410356;1.835218,,,
l9397,121.875464;12.169487;2.151178,,,
l9405,108.365397;-7.713170;2.902531,,,
l9406,135.024134;-6.581988;2.849773,,,
l9407,118.686000;-6.203014;2.876465,,,
l9408,122.745414;-6.617700;3.325058,,,
l9411,113.161571;-6.433117;3.615259,,,
l9412,119.483907;-6.309603;3.538805,,,
l9414,115.989715;-5.884991;3.573240,,,
l9415,120.922853;12.182985;4.055627,,,
l9416,127.938551;12.420542;4.123347,,,
l9417,139.273178;11.852502;4.265327,,,
l9420,134.837754;10.680109;4.787252,,,
l9422,127.380211;12.096761;4.839924,,,
l9430,114.113136;-6.785453;5.704406,,,
l9431,142.595306;8.846341;5.575322,,,
l9433,123.862652;-5.482262;6.113210,,,
l9435,115.200972;11.069151;6.033614,,,
l9436,121.493889;-5.806893;6.289964,,,
l9439,139.866058;8.440967;6.300996,,,
l9440,117.518036;9.093433;6.332726,,,
l9443,142.664647;-3.448804;6.551085,,,
l9444,133.975031;10.198375;6.512301,,,
l9450,119.259605;-3.739056;6.898353,,,
l9451,124.666046;-2.508681;6.907388,,,
l9455,140.298443;-3.120946;7.263358,,,
l9456,134.530125;-2.534103;7.271078,,,
l9457,140.646345;1.080514;7.317301,,,
l9460,121.830081;-2.030113;7.551436,,,
l9461,136.840245;3.990781;7.726205,,,
l9462,142.285014;4.384109;7.611083,,,
l9463,142.237838;6.287534;7.642361,,,
l9464,126.649171;7.708334;7.585657,,,
l9465,137.410384;2.046223;7.795392,,,
l9467,119.168138;7.324315;7.789696,,,
l9468,124.716198;7.756494;7.901008,,,
l9469,139.177384;-0.987391;8.090719,,,
l9470,125.793623;7.392563;8.133877,,,
l9472,124.919094;0.868418;8.388161,,,
l9473,122.565819;4.244565;8.539722,,,
l9474,124.814360;4.679450;8.478740,,,
l9477,125.361194;3.881790;8.589279,,,
l9482,128.338445;2.815807;9.348455,,,
l10156,105.564546;13.065391;0.070902,,,
l10157,104.602468;13.332052;0.068555,,,
l10158,106.106912;13.355822;0.393162,,,
l10163,122.211059;-6.470912;1.018834,,,
l10164,117.343847;-7.608007;1.190905,,,
l10166,125.456855;-6.130104;1.689884,,,
l10168,123.070762;-6.083638;2.490224,,,
l10171,138.275696;-6.752356;2.556450,,,
l10172,130.234390;-6.565546;2.648915,,,
l10174,139.484631;-5.986599;2.631134,,,
l10176,121.924766;-6.152230;2.826417,,,
l10178,113.117247;-7.674004;2.993705,,,
l10182,115.105463;-6.592277;3.610276,,,
l10184,124.873991;-6.542116;3.750044,,,
l10189,123.814046;-6.404622;4.091101,,,
l10190,144.256584;11.435900;4.027334,,,
l10191,138.466991;11.734885;4.387297,,,
l10192,140.624017;11.038373;4.593985,,,
l10193,144.142126;-5.921414;4.817010,,,
l10199,120.478051;-6.297315;5.742808,,,
l10200,144.890497;8.177861;5.950543,,,
l10202,143.094319;10.358250;5.783963,,,
l10207,130.184042;-5.335923;6.471131,,,
l10210,138.652487;-4.729052;6.660721,,,
l10213,144.764676;-2.744385;6.765268,,,
l10216,123.834143;-4.020688;7.094821,,,
l10219,126.292589;8.195398;7.079838,,,
l10221,122.771022;-3.356913;7.239888,,,
l10222,148.233122;0.716444;7.307926,,,
l10224,143.620533;-2.108111;7.518556,,,
l10225,143.029516;7.194365;7.550511,,,
l10228,144.798114;0.069152;7.728712,,,
l10229,144.069492;0.703719;7.601767,,,
l10230,139.702641;1.347903;7.681343,,,
l10232,143.985293;4.427132;7.641284,,,
l10233,139.292748;5.342979;7.688442,,,
l10236,150.379041;6.798211;7.735553,,,
l10237,130.065354;-4.755001;7.742177,,,
l10238,145.422030;-0.466050;7.838793,,,
l10239,145.448916;3.192344;7.877857,,,
l10243,128.316460;1.386929;8.475615,,,
l10244,126.776366;-1.484724;8.561191,,,
l10247,127.192041;3.775025;8.839946,,,
l10248,137.754294;3.560553;8.983969,,,
l10251,133.510806;-0.717318;9.346327,,,
l10731,146.449780;-7.877533;0.121817,,,
l10732,134.545688;12.088567;0.092185,,,
l10733,136.327225;12.162350;0.098820,,,
l10734,148.986887;13.211987;0.146347,,,
l10745,139.546245;12.796109;1.550008,,,
l10747,136.636626;-7.098185;1.912059,,,
l10748,150.085025;12.338863;2.011465,,,
l10750,133.975448;12.852492;1.925852,,,
l10751,143.225582;-6.578376;2.353527,,,
l10752,142.967346;-5.958099;2.329735,,,
l10754,132.763439;-6.608310;3.229614,,,
l10756,134.363241;12.174450;3.160770,,,
l10757,131.666359;-7.129900;3.617103,,,
l10759,129.730156;-6.117962;3.751012,,,
l10760,149.732319;12.599051;3.857512,,,
l10761,142.616426;11.798428;4.000749,,,
l10763,137.374635;-6.296798;4.463611,,,
l10766,131.368714;12.176826;4.561360,,,
l10767,138.175810;10.621272;4.853717,,,
l10768,136.488800;-6.278539;4.943833,,,
l10769,130.516232;-6.171293;4.875662,,,
l10770,134.885862;-6.321915;5.250141,,,
l10771,138.174031;-5.958755;5.231601,,,
l10772,155.955574;-5.603557;5.274262,,,
l10773,141.867132;-5.698371;5.146336,,,
l10775,130.734287;-5.976061;5.416419,,,
l10776,138.004034;9.506748;5.446300,,,
l10778,131.699522;-5.885665;5.644903,,,
l10779,152.168371;9.412336;5.931197,,,
l10780,151.403012;10.099780;5.852896,,,
l10781,144.844755;10.431117;5.836451,,,
l10782,127.821723;-5.534686;6.026135,,,
l10783,147.277582;-4.487299;5.971021,,,
l10784,146.447878;8.266497;5.988683,,,
l10786,136.975930;9.049983;5.903739,,,
l10787,136.448410;-5.959138;6.172137,,,
l10789,131.423759;10.922020;6.160812,,,
l10791,132.841470;-5.129432;6.438438,,,
l10792,141.399952;-4.811288;6.503200,,,
l10793,144.249832;7.523936;6.425453,,,
l10795,157.293897;8.815706;6.592420,,,
l10796,136.136879;-5.822766;6.721904,,,
l10797,131.746442;-5.441953;6.697882,,,
l10801,139.689524;6.883621;7.014086,,,
l10802,137.881140;-5.337086;7.128963,,,
l10803,131.562728;-4.955277;7.152993,,,
l10806,146.534739;1.028752;7.506314,,,
l10810,146.026507;7.089557;7.565174,,,
l10811,147.857971;-0.462468;7.765116,,,
l10815,147.031181;6.540863;7.742513,,,
l10817,142.158255;-1.876882;8.109887,,,
l10819,154.131143;-0.163574;8.028658,,,
l10821,154.245413;5.503074;8.129702,,,
l10822,153.457756;5.957096;8.001221,,,
l10823,148.309962;6.004974;7.977842,,,
l10825,132.785802;8.370978;7.974189,,,
l10826,155.068187;-0.787522;8.196291,,,
l10827,137.062418;0.917003;8.146432,,,
l10829,155.233782;3.826849;8.270026,,,
l10830,154.730100;4.543390;8.194011,,,
l10831,136.497500;5.436603;8.172963,,,
l10832,137.607446;-3.022694;8.316030,,,
l10833,140.812834;-0.868743;8.500624,,,
l10834,146.531121;2.326994;8.371097,,,
l10835,150.581794;2.665289;8.347876,,,
l10836,156.091035;2.928790;8.409037,,,
l10838,138.584815;-0.699033;8.580156,,,
l10839,136.159762;2.212585;9.203496,,,
l11911,136.869573;-8.590795;-0.031478,,,
l11912,149.907276;-7.825606;0.028522,,,
l11913,133.622043;-8.016861;-0.045931,,,
l11914,150.563148;-7.633435;0.031639,,,
l11915,164.480451;12.669119;0.108219,,,
l11916,138.823316;-8.180677;0.403360,,,
l11917,140.198410;-8.088498;0.436877,,,
l11918,143.087210;-7.920748;0.508504,,,
l11921,152.885505;-7.138892;0.756783,,,
l11922,148.440309;13.140661;0.710794,,,
l11923,151.766991;13.115554;0.791320,,,
l11925,164.382074;12.839914;1.104525,,,
l11926,147.031290;12.617662;1.315067,,,
l11927,148.759709;12.816304;1.394533,,,
l11928,142.634065;-7.710123;1.498641,,,
l11929,152.122577;12.340375;1.534940,,,
l11930,152.317677;12.942356;1.554363,,,
l11931,134.849519;-7.227573;1.656343,,,
l11932,144.268969;12.826166;1.794923,,,
l11933,140.599280;-7.679107;1.823045,,,
l11934,147.674387;12.383534;1.993704,,,
l11935,137.988710;12.211154;1.872818,,,
l11936,138.641889;12.586757;1.941496,,,
l11937,169.853588;-6.298165;2.277022,,,
l11938,164.891000;13.202386;2.130820,,,
l11939,147.100462;-7.461127;2.392707,,,
l11940,143.819332;12.056736;2.320734,,,
l11941,152.384356;12.140739;2.290527,,,
l11942,141.599755;-8.225818;2.413314,,,
l11943,147.759097;-7.388598;2.450146,,,
l11944,145.353728;12.025171;2.444681,,,
l11945,148.385379;12.257686;2.705495,,,
l11946,164.287438;12.612061;3.091285,,,
l11948,132.189091;12.713871;3.075565,,,
l11949,150.330344;-6.378304;3.326819,,,
l11950,145.950923;-6.279229;3.405437,,,
l11951,148.906949;12.313120;3.435116,,,
l11952,159.910400;-5.954805;3.529922,,,
l11953,137.976841;-6.768044;3.600346,,,
l11955,166.499528;11.769159;4.265687,,,
l11956,165.053939;12.308841;4.150664,,,
l11957,168.040084;11.343606;4.393243,,,
l11958,142.371714;-6.876261;4.461573,,,
l11959,132.776586;-6.736363;4.505236,,,
l11960,151.893982;11.943239;4.477017,,,
l11962,165.000782;10.434079;5.107070,,,
l11963,155.414932;12.154161;4.935451,,,
l11964,143.351443;-5.811847;5.131733,,,
l11965,166.410426;9.980441;5.251474,,,
l11967,157.508053;11.548938;5.177998,,,
l11969,132.574874;11.697247;5.376535,,,
l11970,147.546772;10.609325;5.818776,,,
l11971,150.659293;-4.391513;6.025840,,,
l11975,157.157170;11.093822;5.966191,,,
l11976,142.917745;-4.878180;6.038123,,,
l11977,166.878074;8.338036;6.305735,,,
l11978,149.245492;9.359845;6.050668,,,
l11980,165.238983;10.759648;6.160146,,,
l11981,161.585967;-5.024333;6.402293,,,
l11982,146.773582;-3.626192;6.422148,,,
l11983,147.504270;-3.140878;6.592177,,,
l11984,168.791789;7.605537;6.544248,,,
l11985,149.104022;7.688910;6.593457,,,
l11986,162.364651;9.151531;6.680270,,,
l11987,158.891065;-4.689873;6.831912,,,
l11988,163.589179;-3.967501;6.704956,,,
l11989,163.897172;-3.445833;6.748532,,,
l11990,150.738709;-3.006782;6.701610,,,
l11992,162.861958;8.774304;6.743756,,,
l11993,154.994053;-2.317397;6.873371,,,
l11994,165.231672;7.113307;7.060796,,,
l11995,142.728793;7.217969;6.820462,,,
l11996,152.450064;-2.379709;7.080157,,,
l11997,165.956433;6.851682;7.167076,,,
l11998,155.029534;8.627787;7.132241,,,
l11999,153.659876;-1.889145;7.349620,,,
l12000,167.351113;6.285927;7.371449,,,
l12001,163.453490;-4.138191;7.646151,,,
l12002,162.909098;-2.617689;7.532292,,,
l12003,151.445011;-1.985367;7.556431,,,
l12004,169.313291;1.103825;7.603130,,,
l12005,169.537613;3.300765;7.660636,,,
l12006,168.955080;3.930823;7.577756,,,
l12007,168.948135;4.746789;7.590420,,,
l12009,148.953121;4.108263;7.701250,,,
l12010,146.789669;5.210141;7.810402,,,
l12012,148.085338;-1.699350;7.997120,,,
l12015,155.200695;6.736263;7.879064,,,
l12016,153.727975;0.641962;8.129248,,,
l12017,156.696822;5.601716;8.162208,,,
l12020,157.774362;0.038296;8.280427,,,
l12021,154.380731;3.557175;8.354439,,,
l12022,153.899106;4.772582;8.279815,,,
l12023,157.323625;4.873160;8.275419,,,
l12024,167.319232;5.617336;8.405651,,,
l12025,163.042949;-1.146797;8.506716,,,
l12027,169.067812;2.718305;8.665643,,,
l12028,154.906161;2.802797;8.462837,,,
l12029,169.091556;3.807640;8.686596,,,
l12030,168.400016;5.088831;8.587367,,,
l12031,162.633974;6.894961;8.566598,,,
l12032,169.535272;1.521336;8.736815,,,
l12033,165.544607;0.644896;9.021455,,,
l12034,165.810570;1.598864;9.084151,,,
l12035,165.756248;2.605744;9.086502,,,
l12036,165.502232;3.846617;9.057657,,,
l12037,165.111890;4.810616;9.001089,,,
l12038,161.645866;2.757628;9.190722,,,
l12083,150.540698;10.861755;5.322015,,,
l12240,143.309781;-8.624206;-0.040032,,,
l12242,152.794521;-7.438576;0.006920,,,
l12244,159.410268;13.920848;0.053007,,,
l12245,152.236611;-7.226166;0.627905,,,
l12248,154.288529;-6.223600;0.677946,,,
l12249,167.243523;12.723579;1.070306,,,
l12253,154.650882;12.629638;1.473163,,,
l12254,157.756214;12.902605;1.617924,,,
l12256,153.242864;-6.117183;1.933098,,,
l12257,127.203659;12.382201;1.961663,,,
