key,landmark(x;y;z),pose(x;y;z;r;p;y;cov[36]),velocity(u;v;w),bias(bu;bv;bw;br;bp;by)
l8417,112.826083;-6.855822;1.951144,,,
l8418,121.767431;-6.811830;2.009975,,,
l8421,137.540255;12.838956;2.077851,,,
l8422,124.758130;12.250817;2.332814,,,
l8424,102.678299;-6.312783;2.317402,,,
l8432,103.102561;-6.810431;3.072612,,,
l8433,123.248830;12.328106;3.014491,,,
l8434,119.974296;-6.139793;3.213646,,,
l8435,114.373807;-6.088328;3.157560,,,
l8437,138.012460;12.682764;3.176754,,,
l8441,110.991259;-6.889266;3.722186,,,
l8442,123.813141;12.329783;3.848737,,,
l8443,112.283662;-6.633663;3.928011,,,
l8444,116.933642;-5.927165;4.087798,,,
l8445,125.143676;12.389542;3.988340,,,
l8446,111.255020;-6.210294;4.223727,,,
l8447,137.724719;11.895480;4.217602,,,
l8449,112.926579;12.171576;4.473650,,,
l8451,106.539360;-6.122396;4.510248,,,
l8452,107.130529;-6.072263;4.655523,,,
l8453,117.102838;-6.473145;4.746059,,,
l8457,130.183134;-5.417362;5.199550,,,
l8458,120.351573;-5.265232;5.269859,,,
l8461,128.196638;11.731458;5.161151,,,
l8463,130.684254;11.414323;5.463149,,,
l8464,121.998221;-4.904973;5.548218,,,
l8465,122.725069;-4.642394;5.669397,,,
l8467,123.446001;-4.363653;5.789900,,,
l8469,127.084389;10.815094;5.838201,,,
l8474,138.231006;8.102933;6.333027,,,
l8477,113.655542;-5.576139;6.306800,,,
l8478,139.198583;-4.371543;6.371149,,,
l8479,122.648623;-3.308234;6.363630,,,
l8480,119.692213;-2.949827;6.441698,,,
l8484,108.764366;9.177710;6.449373,,,
l8485,112.654164;-5.349524;6.569405,,,
l8486,117.333803;-3.919358;6.569876,,,
l8487,128.328227;-3.357860;6.632146,,,
l8492,115.142726;7.353294;6.873116,,,
l8493,120.477625;7.365262;6.815314,,,
l8494,116.658534;-3.009657;6.995241,,,
l8495,137.057729;-2.752483;7.117702,,,
l8496,126.302317;-1.985417;7.073804,,,
l8498,111.612827;-4.989820;7.294868,,,
l8499,115.252787;-3.605275;7.229295,,,
l8500,115.613663;-2.831104;7.308796,,,
l8501,137.895302;-2.131522;7.243313,,,
l8505,109.036942;9.952987;7.156115,,,
l8506,118.622137;-1.941609;7.499094,,,
l8507,124.322164;-1.797782;7.452603,,,
l8508,123.986696;0.613205;7.376510,,,
l8509,114.609656;-3.382541;7.617589,,,
l8510,125.084735;-1.540286;7.619940,,,
l8512,114.832573;-0.181728;7.630477,,,
l8513,114.642693;0.801776;7.579515,,,
l8514,121.637149;3.582689;7.633855,,,
l8519,122.503825;-1.627897;7.787840,,,
l8522,114.396016;5.639185;7.727578,,,
l8524,122.017774;6.265493;7.836619,,,
l8526,113.810072;-3.247952;7.933041,,,
l8527,114.153417;-2.283351;8.016284,,,
l8533,117.793792;5.710159;8.108644,,,
l8534,115.054123;-1.596618;8.306867,,,
l8535,118.584936;-1.308191;8.146549,,,
l8536,136.863798;-1.312828;8.124059,,,
l8538,127.825240;2.710230;8.256005,,,
l8539,119.104382;2.050587;8.325106,,,
l8541,116.849002;3.025605;8.336723,,,
l8544,135.422551;3.129286;8.916786,,,
l8550,95.066483;12.914234;1.112341,,,
l8552,104.832707;-6.970550;1.379740,,,
l8592,102.409689;11.493562;5.378632,,,
l8650,106.083231;-7.197416;0.966861,,,
l8760,113.535795;-8.490408;-0.104308,,,
l8761,114.671390;-8.465802;-0.103099,,,
l8762,120.573038;-7.876030;-0.096161,,,
l8763,106.942511;-7.399846;0.210127,,,
l8764,114.868899;-7.815956;0.379521,,,
l8768,126.138404;-7.092671;0.624923,,,
l8770,111.857849;-6.533386;0.717546,,,
l8771,100.847068;-6.402452;0.879301,,,
l8776,143.136980;-6.882965;2.088097,,,
l8778,120.355641;-7.344608;2.281104,,,
l8783,113.722328;-6.042745;3.043428,,,
l8785,102.307559;-6.841533;3.188355,,,
l8786,119.224410;-6.149403;3.298826,,,
l8788,107.848689;-6.934668;3.622567,,,
l8799,121.949325;11.090997;4.562960,,,
l8803,119.997664;-6.331970;5.191597,,,
l8804,119.792042;-5.533014;5.118766,,,
l8807,114.576349;10.290669;5.564977,,,
l8840,142.907922;1.355199;7.455483,,,
l8841,142.849807;3.401463;7.466828,,,
l8854,121.223743;2.203092;8.505895,,,
l8859,143.063700;0.538178;8.572777,,,
l8864,139.390767;1.611797;8.952607,,,
l8993,108.991363;-8.441731;0.177385,,,
l8996,102.877230;-6.796899;1.287359,,,
l9095,116.776635;-8.462456;-0.107657,,,
l9097,126.275728;-7.397011;-0.089757,,,
l9098,133.161454;13.876914;-0.044797,,,
l9099,138.480186;13.830159;-0.035778,,,
l9102,121.145664;13.166121;0.518848,,,
l9103,125.722514;-7.178161;0.533197,,,
l9104,127.567873;-7.108789;0.575290,,,
l9105,127.787117;-6.201695;0.577648,,,
l9106,118.527433;3.517860;0.827156,,,
l9107,138.417699;13.680736;0.897954,,,
l9109,120.568284;12.786969;1.073061,,,
l9110,121.934380;13.049016;1.133295,,,
l9113,131.499619;12.878167;1.524421,,,
l9116,121.990867;-6.190268;1.524971,,,
l9118,126.746867;-6.083271;1.836217,,,
l9119,139.473703;12.632475;1.862634,,,
l9121,146.037527;-6.481839;2.061086,,,
l9123,126.240624;-5.983512;2.434333,,,
l9126,125.584057;-6.417249;3.006989,,,
l9130,122.322614;12.299379;2.939600,,,
l9134,110.904994;-6.457517;3.385842,,,
l9136,121.511559;12.298233;3.451298,,,
l9139,143.684019;11.461299;4.100441,,,
l9143,123.390768;11.615725;4.259852,,,
l9144,137.923094;12.267327;4.549800,,,
l9145,132.578411;-5.953087;4.539211,,,
l9147,110.513237;11.766674;4.587220,,,
l9148,130.766943;12.269935;4.575508,,,
l9149,125.409938;-6.302298;4.861889,,,
l9150,119.736116;-5.841995;4.878748,,,
l9152,126.594255;-6.142157;5.062817,,,
l9153,142.554613;9.849385;4.974391,,,
l9154,124.173895;11.232038;4.988193,,,
l9155,124.949326;11.171728;5.110632,,,
l9156,135.054773;11.589057;5.084564,,,
l9158,146.597855;-5.046355;5.299471,,,
l9161,126.371684;11.405619;5.360705,,,
l9164,124.969430;10.913219;5.756915,,,
l9165,129.792023;11.084051;5.908528,,,
l9167,143.305223;8.695555;6.051435,,,
l9169,126.426804;10.689768;6.011506,,,
l9170,136.242542;10.800958;6.092345,,,
l9172,137.548871;10.584219;6.278614,,,
l9173,134.449560;-4.597324;6.405331,,,
l9176,138.669721;10.405865;6.439678,,,
l9178,125.362349;-2.883761;6.648669,,,
l9179,128.126788;-2.587512;6.626228,,,
l9180,134.559301;9.046193;6.612433,,,
l9181,142.774205;6.523563;6.938083,,,
l9182,131.438416;8.293988;6.820890,,,
l9183,135.707632;8.502692;6.787371,,,
l9185,121.931700;-2.669020;6.928884,,,
l9187,129.110670;8.532905;7.120994,,,
l9188,145.567921;-2.811362;7.287308,,,
l9190,145.291579;0.773862;7.242227,,,
l9191,145.364087;1.769536;7.260335,,,
l9194,139.241023;6.453399;7.330956,,,
l9195,131.540316;-4.546267;7.425507,,,
l9196,146.143282;-2.301840;7.373971,,,
l9198,127.214348;8.035556;7.382642,,,
l9199,131.216617;7.939313;7.540965,,,
l9200,139.368168;8.631899;7.428690,,,
l9201,136.961011;-2.477474;7.705091,,,
l9202,141.998377;1.309940;7.721134,,,
l9208,123.753385;7.081253;7.752559,,,
l9210,131.368957;1.093782;8.114793,,,
l9213,140.035466;-0.998483;8.313925,,,
l9214,144.945653;2.868200;8.262400,,,
l9215,126.097194;4.769379;8.265047,,,
l9216,139.517722;5.665926;8.305879,,,
l9217,138.947149;7.466504;8.255038,,,
l9219,124.853825;2.585916;8.453530,,,
l9220,135.388479;7.275536;8.417150,,,
l9221,125.304129;2.018289;8.577307,,,
l9222,123.422652;2.321158;8.611630,,,
l9223,142.014677;3.656737;8.753770,,,
l9224,141.586278;4.726104;8.691886,,,
l9225,138.432077;0.324816;8.916897,,,
l9226,137.781379;0.814705;8.774782,,,
l9228,135.241645;2.881447;9.098954,,,
l9392,98.076447;-5.769063;5.766016,,,
l9432,130.564759;13.667304;-0.049482,,,
l9433,131.661071;13.792308;-0.046656,,,
l9434,134.580670;13.853990;-0.039586,,,
l9436,115.831813;3.401387;0.214477,,,
l9437,107.216971;12.522768;0.197812,,,
l9438,111.081627;-7.760270;0.384863,,,
l9441,134.598526;13.861235;0.740092,,,
l9443,115.375671;13.062440;0.746335,,,
l9444,117.774643;4.381081;0.995097,,,
l9447,129.148067;-6.122627;1.132746,,,
l9448,129.695173;12.763053;1.292141,,,
l9450,132.919977;12.925871;1.431492,,,
l9451,104.051682;-7.554741;1.691308,,,
l9452,129.187266;12.430040;1.925292,,,
l9454,149.891836;-7.442037;2.082228,,,
l9456,132.594996;12.786406;2.147501,,,
l9457,134.161713;12.819926;2.246915,,,
l9460,134.417652;12.923779;3.038548,,,
l9461,129.248123;12.271517;3.252841,,,
l9463,124.604786;-6.076276;3.517982,,,
l9465,119.812783;12.220364;3.795486,,,
l9466,129.317270;12.489711;3.942541,,,
l9467,147.992628;11.028339;4.148811,,,
l9468,146.608804;11.687224;4.043780,,,
l9470,136.414319;12.513063;4.005853,,,
l9473,141.413365;11.062146;4.485850,,,
l9475,140.485340;11.381491;4.396646,,,
l9476,128.154947;12.125350;4.429516,,,
l9477,143.427895;10.394745;4.683093,,,
l9478,142.408871;10.738019;4.583044,,,
l9479,135.971522;12.022634;4.744440,,,
l9481,134.868329;12.252875;4.616631,,,
l9485,112.705052;10.910823;4.848678,,,
l9489,149.739237;8.931803;5.334944,,,
l9490,140.588391;9.890397;5.248633,,,
l9497,121.226622;10.555906;5.893269,,,
l9499,126.539653;-5.296746;6.077766,,,
l9500,146.801496;8.882824;6.028204,,,
l9501,127.646869;9.368086;6.057657,,,
l9504,129.347588;-5.456548;6.122350,,,
l9505,121.715238;-4.164968;6.286865,,,
l9507,148.256933;7.570510;6.185827,,,
l9509,128.917028;9.118696;6.306141,,,
l9510,132.002186;10.058127;6.301766,,,
l9511,143.642996;7.382824;6.519420,,,
l9512,124.498425;8.215939;6.427352,,,
l9513,127.210313;8.600036;6.525954,,,
l9514,126.460448;8.684955;6.358641,,,
l9515,132.856476;9.822478;6.449529,,,
l9518,147.105013;-3.076974;6.945366,,,
l9520,122.242513;7.491487;6.823851,,,
l9523,149.525653;4.527083;7.363176,,,
l9524,149.192158;6.508384;7.352345,,,
l9527,144.126146;-3.375321;7.434146,,,
l9528,139.641808;-1.998362;7.477754,,,
l9529,144.297259;0.295635;7.453266,,,
l9530,150.026355;0.387237;7.396616,,,
l9531,144.637234;2.217613;7.530261,,,
l9532,144.128394;3.673147;7.462049,,,
l9533,144.240130;5.304734;7.517517,,,
l9536,146.510289;-1.292629;7.846916,,,
l9539,127.916332;0.762635;8.162147,,,
l9541,131.827689;5.709714;8.147777,,,
l9542,127.114353;5.979263;8.156628,,,
l9543,144.691226;0.060661;8.491760,,,
l9547,133.179951;4.536538;8.450285,,,
l9551,141.622784;2.311657;8.804915,,,
l9553,139.444805;2.903690;9.198805,,,
l10058,138.029074;-7.275353;-0.085954,,,
l10059,112.696300;13.638239;0.176324,,,
l10061,137.198630;-6.670088;0.529449,,,
l10062,131.794822;-5.970804;1.393757,,,
l10063,125.151731;-6.465609;2.438403,,,
l10064,102.126899;-6.187737;3.805571,,,
l10067,147.982406;12.366222;2.633749,,,
l10069,119.315454;-7.303877;2.762286,,,
l10070,141.519753;-6.818516;3.492123,,,
l10071,149.186428;-6.078804;3.453210,,,
l10072,151.122159;11.630337;3.774608,,,
l10073,148.805385;12.275956;3.590422,,,
l10074,128.210693;-6.144044;3.754956,,,
l10075,131.801093;12.575575;3.886235,,,
l10076,132.092225;-6.319763;3.995346,,,
l10078,120.956176;-6.032876;4.157310,,,
l10080,146.172566;12.275139;4.215953,,,
l10084,132.953924;12.261880;4.616641,,,
l10088,132.559901;-5.362045;5.646646,,,
l10089,152.618188;-4.502581;5.659039,,,
l10092,133.944186;11.172175;5.911143,,,
l10093,137.056058;-4.742577;6.078428,,,
l10094,156.661468;-3.168068;6.193016,,,
l10097,145.755430;-4.568075;6.363909,,,
l10100,146.038852;7.551246;6.546260,,,
l10103,128.819118;-5.125340;6.605280,,,
l10105,156.051646;0.631600;7.143311,,,
l10107,140.181236;9.292585;7.066250,,,
l10108,150.049018;7.368177;7.246443,,,
l10110,151.248295;4.913307;7.386842,,,
l10112,151.588865;6.333954;7.485807,,,
l10113,157.759880;6.913754;7.506913,,,
l10117,153.401167;3.024284;7.734690,,,
l10119,148.342194;6.255942;7.795908,,,
l10120,135.111877;-4.149659;8.042889,,,
l10122,150.176982;-1.204146;8.042225,,,
l10125,135.936281;-2.074692;8.240576,,,
l10126,133.395358;5.944780;8.287947,,,
l10127,137.403306;7.645490;8.380696,,,
l10128,134.822207;4.653002;8.662889,,,
l10132,136.682401;-1.099358;9.122279,,,
l10578,135.326074;-8.692578;-0.145339,,,
l10579,147.676458;-8.144477;-0.094077,,,
l10585,152.614189;-7.619694;0.716723,,,
l10587,150.015900;13.165970;0.727691,,,
l10588,135.830592;-7.042551;0.724986,,,
l10592,132.836714;-6.535899;0.951881,,,
l10596,138.636700;-6.448713;1.335128,,,
l10599,138.102791;13.320791;1.547240,,,
l10601,138.845883;-6.968582;1.855407,,,
l10604,142.731766;12.668257;1.806094,,,
l10606,136.900687;12.890420;1.983940,,,
l10607,137.693340;-6.623747;2.219107,,,
l10611,145.557941;-7.617486;2.463188,,,
l10612,140.620645;-6.723512;2.542452,,,
l10614,144.208576;12.391062;2.548383,,,
l10616,138.978605;-6.417018;2.855393,,,
l10617,133.558442;-6.874996;2.961265,,,
l10618,140.223161;-6.480754;3.020908,,,
l10620,129.560185;-6.687712;3.238212,,,
l10623,147.693516;-6.722430;4.016857,,,
l10624,140.098877;-6.519777;4.067928,,,
l10625,153.350820;11.326235;4.133927,,,
l10626,144.032170;-6.207476;4.129774,,,
l10627,165.874206;-5.980394;4.276363,,,
l10628,136.899746;-6.181768;4.430255,,,
l10630,149.362866;-6.226718;4.957733,,,
l10632,140.288744;10.651610;5.018519,,,
l10636,151.881396;9.836461;5.533736,,,
l10637,149.396122;-4.848488;5.662792,,,
l10638,153.680648;-4.808459;5.603551,,,
l10640,152.039050;10.791386;5.602609,,,
l10641,139.141445;-5.554060;5.933450,,,
l10642,152.333604;-3.357737;6.164178,,,
l10646,165.278718;8.741654;6.461852,,,
l10651,143.273643;-4.428855;6.984876,,,
l10653,154.958017;-0.187094;7.477935,,,
l10656,155.883243;-0.722118;7.664977,,,
l10657,146.129155;-0.656605;7.688713,,,
l10660,162.248036;-0.008992;7.939061,,,
l10661,162.208957;0.998706;7.937463,,,
l10665,156.099794;6.311913;7.836838,,,
l10667,163.329631;3.756481;8.174133,,,
l10668,162.335175;4.814993;8.016610,,,
l10670,144.191769;1.741734;9.134647,,,
l10818,103.249615;-7.143990;2.596142,,,
l11295,148.112114;-8.432396;-0.153291,,,
l11296,151.946958;-8.152684;-0.136708,,,
l11299,141.242362;12.186290;-0.149009,,,
l11300,147.865768;13.332784;-0.119301,,,
l11305,145.045591;-7.933082;0.307215,,,
l11306,146.501105;-7.851685;0.342832,,,
l11307,139.645489;12.529993;0.276808,,,
l11308,152.931025;-8.135298;0.505508,,,
l11311,154.736513;13.201574;0.629247,,,
l11312,156.822077;13.187715;0.679535,,,
l11313,138.050498;13.695387;0.689502,,,
l11317,148.226140;13.063634;1.066409,,,
l11319,152.818082;-7.519387;1.133212,,,
l11321,138.263767;-7.459546;1.141037,,,
l11322,138.876895;-7.379839;1.188587,,,
l11324,153.836264;12.693787;1.300361,,,
l11328,141.758269;-7.442013;1.433099,,,
l11329,148.251706;12.904341;1.656431,,,
l11330,145.112769;-7.480773;1.723261,,,
l11334,152.732314;12.289384;1.917854,,,
l11335,154.038720;12.392889;2.004486,,,
l11336,150.479580;-6.100355;2.168503,,,
l11338,147.629555;12.678537;2.190831,,,
l11340,143.321004;-7.247765;2.436661,,,
l11341,147.861015;-7.357549;2.493201,,,
l11342,145.082595;-7.600852;2.677670,,,
l11343,154.186107;12.261849;2.715320,,,
l11345,157.301208;12.224287;2.979375,,,
l11346,154.422833;-5.585250;3.180676,,,
l11349,136.546239;-6.814665;3.400866,,,
l11350,165.815564;-6.017562;3.554796,,,
l11351,156.670434;12.288110;3.686156,,,
l11352,155.169973;12.385175;3.531940,,,
l11354,136.818252;-5.991954;3.684393,,,
l11356,147.574082;-6.827131;4.033382,,,
l11358,159.801160;12.413659;4.024827,,,
l11359,171.854279;11.493594;4.235210,,,
l11361,155.383275;11.378688;4.240083,,,
l11364,149.848462;10.555763;4.727669,,,
l11367,147.872247;10.788994;5.002878,,,
l11370,153.766148;-6.401442;5.105489,,,
l11371,148.064507;-5.751690;5.162521,,,
l11373,163.412374;11.569082;5.281840,,,
l11374,152.074120;-5.265248;5.397779,,,
l11375,161.186212;-5.709497;5.580656,,,
l11378,162.043287;10.346852;5.921349,,,
l11379,158.229447;8.937708;6.059918,,,
l11382,157.309932;-3.309078;6.406999,,,
l11384,172.604828;7.764716;6.376882,,,
l11386,142.651554;9.073105;6.266630,,,
l11387,147.171006;-5.454784;6.559589,,,
l11388,162.792967;-3.356804;6.654950,,,
l11390,143.232216;9.315665;6.467329,,,
l11392,149.299038;7.140092;6.780573,,,
l11393,142.951955;7.930039;6.677169,,,
l11394,144.712706;-5.501937;6.845861,,,
l11396,172.205717;-1.673552;7.275546,,,
l11397,155.521378;1.374059;7.453337,,,
l11398,161.872877;7.642643;7.502391,,,
l11401,162.656715;7.259903;7.642028,,,
l11402,154.299037;-1.556000;7.824970,,,
l11405,160.957910;-0.125868;7.956879,,,
l11406,160.859339;1.238405;7.945457,,,
l11407,148.306571;3.447331;7.996574,,,
l11409,149.183677;-1.610845;8.188847,,,
l11410,158.874764;2.486613;8.308513,,,
l11411,162.216736;3.093842;8.284011,,,
l11412,166.108851;4.752962;8.249887,,,
l11415,173.066688;-0.345779;8.496820,,,
l11416,153.428027;2.337640;8.305986,,,
l11417,156.369900;2.402716;8.425507,,,
l11418,151.321912;2.695580;8.337963,,,
l11419,173.570740;2.526421;8.608794,,,
l11420,169.809594;3.371600;8.967127,,,
l11740,154.037963;-7.905512;-0.156507,,,
l11741,157.727033;13.213113;-0.108425,,,
l11742,171.094752;13.829949;-0.050269,,,
l11743,142.192155;-8.441977;0.136057,,,
l11746,143.323132;-6.680400;0.497774,,,
l11747,152.517444;13.143063;0.469960,,,
l11751,170.036553;-6.508609;0.828154,,,
l11753,141.060092;-6.875044;1.016516,,,
l11754,133.091314;13.498866;1.070958,,,
l11755,150.834623;-7.998736;1.369377,,,
l11758,159.437641;12.469120;1.358674,,,
l11761,135.182556;-7.436790;1.672406,,,
l11762,144.720893;12.335671;1.637316,,,
l11764,150.376243;-8.015058;1.845591,,,
l11765,177.155077;-6.305537;2.081029,,,
l11766,134.932553;-6.122956;1.844936,,,
l11767,159.240823;12.185858;2.070767,,,
l11768,154.814274;-6.187491;2.198663,,,
l11769,159.062932;12.212343;2.784830,,,
l11770,153.487635;-5.610172;3.193637,,,
l11772,151.661046;-5.774753;3.482710,,,
l11774,141.937190;-7.008527;3.779447,,,
l11775,174.053318;11.773575;4.080362,,,
l11776,163.112308;12.557945;3.956979,,,
l11778,161.023799;-6.132875;4.213272,,,
l11779,175.223581;11.392634;4.175432,,,
l11782,151.351577;-6.177301;4.506320,,,
l11783,170.258514;11.503972;4.693376,,,
l11784,152.799527;-6.396707;4.802479,,,
l11787,156.683190;-5.864870;4.905940,,,
l11788,174.239184;9.793029;5.084045,,,
l11790,167.089609;11.413086;5.236927,,,
l11791,160.503589;11.777869;5.166614,,,
l11792,170.566837;9.461061;5.623439,,,
l11793,170.820355;11.155741;5.714829,,,
l11796,173.039403;8.872315;5.934117,,,
l11797,173.974954;8.540468;6.049606,,,
l11798,160.972208;10.222906;5.919253,,,
l11799,156.702334;10.499963;5.891495,,,
l11802,146.345112;9.571519;6.278478,,,
l11803,171.822016;7.361357;6.710384,,,
l11804,171.193952;7.617062;6.620158,,,
l11805,155.065134;7.539359;6.648002,,,
l11807,170.473158;9.314883;6.565209,,,
l11810,169.092908;-3.689951;7.084381,,,
l11812,155.151903;-2.474200;7.002634,,,
l11813,174.451377;-2.120647;7.008040,,,
l11814,174.462986;6.390917;7.097168,,,
l11815,162.737841;8.520461;6.936583,,,
l11816,165.529525;-4.502054;7.295781,,,
l11817,176.606330;1.023378;7.353096,,,
l11818,176.333237;4.501189;7.351464,,,
l11819,170.711810;-2.105527;7.362542,,,
l11821,176.414916;5.457430;7.382483,,,
l11824,154.515009;4.373605;7.562301,,,
l11827,172.903531;4.832742;7.819782,,,
l11830,163.607978;6.480105;7.829664,,,
l11831,154.536731;6.632593;7.719943,,,
l11834,165.376835;0.361943;8.070582,,,
l11835,164.992435;1.117345;7.990441,,,
l11836,165.055874;5.086065;8.096778,,,
l11837,161.022953;5.872439;7.990597,,,
l11838,159.271236;-1.065090;8.108953,,,
l11839,165.996378;-0.251577;8.207789,,,
l11841,159.042770;4.649029;8.168994,,,
l11844,161.678903;5.426252;8.130582,,,
l11845,169.622966;7.555432;8.258427,,,
l11846,176.801945;1.230264;8.468254,,,
l11847,176.614709;1.963269;8.441137,,,
l11848,176.366983;2.821707;8.406833,,,
l11851,170.503222;6.156792;8.384135,,,
l11853,173.687707;0.677469;8.922378,,,
l11855,172.911436;3.642400;8.804193,,,
l11856,172.708109;4.745788;8.787841,,,
l12326,160.418919;-7.417911;-0.182127,,,
l12327,162.671091;13.604083;-0.137868,,,
l12328,145.864095;13.605909;-0.212414,,,
l12329,166.962901;13.925340;-0.118308,,,
l12332,162.272403;-7.081616;0.418312,,,
l12334,162.453551;13.207799;0.510655,,,
l12335,164.995445;13.909413;0.579488,,,
l12336,168.914298;13.946211;0.674810,,,
l12337,170.850994;13.083353;0.713888,,,
l12338,159.065390;13.099197;1.014415,,,
l12340,147.759784;-7.749545;1.278875,,,
l12341,167.224991;13.103776;1.368953,,,
l12342,157.469846;-6.131724;1.752052,,,
l12343,156.864368;12.768524;1.998591,,,
l12344,167.799109;12.932705;2.147149,,,
l12346,175.193014;-6.014736;2.482225,,,
l12348,168.983629;12.999276;3.008658,,,
l12349,159.824298;-6.401433;3.053717,,,
l12351,138.284516;12.822769;3.052853,,,
l12352,174.866072;-6.636859;3.329229,,,
l12354,170.488956;12.611270;3.938551,,,
l12355,166.034150;12.488068;4.186036,,,
l12359,160.734208;-5.977107;5.449113,,,
l12360,158.877734;11.163267;5.539813,,,
l12362,180.088187;9.254107;5.882008,,,
l12363,159.923187;11.027991;5.739027,,,
l12364,182.128162;-3.354638;6.011733,,,
l12365,176.993906;-4.533898;6.243970,,,
l12366,176.308210;8.008454;6.260462,,,
l12367,175.748903;8.298082;6.183608,,,
l12368,177.877004;-4.149255;6.378429,,,
l12370,167.461610;9.880845;6.474559,,,
l12371,180.021326;-2.977223;6.706271,,,
l12372,168.489585;9.220662;6.634116,,,
l12374,159.881841;-3.448856;6.851531,,,
l12375,162.077443;-3.057501;6.867636,,,
l12376,156.865370;-2.629763;6.947881,,,
l12377,158.547305;-2.516981;6.972033,,,
l12378,182.018174;7.142714;7.124412,,,
l12381,177.857416;0.014708;7.297715,,,
l12382,183.194812;0.934579;7.207744,,,
l12383,182.977013;5.090254;7.227243,,,
l12384,167.637901;8.201123;7.159062,,,
l12386,178.714430;-2.185974;7.454735,,,
l12387,184.505078;-0.247590;7.410304,,,
l12389,175.050121;0.965113;7.680042,,,
l12390,166.580870;7.636484;7.624097,,,
l12392,180.601596;-1.263800;7.792807,,,
l12393,161.108068;-1.409786;7.770046,,,
l12394,180.951156;3.389511;7.891548,,,
l12398,165.496958;7.041136;8.034459,,,
l12399,169.625972;-1.681165;8.115381,,,
l12400,166.649452;1.515854;8.104845,,,
l12401,162.593746;-0.944725;8.242292,,,
l12402,164.895749;-0.985690;8.288514,,,
l12405,176.037374;2.066119;8.809632,,,
l12406,168.466970;6.217627;8.773580,,,
l12408,168.212177;2.385888;9.312198,,,
l12590,169.220115;-7.135146;-0.166346,,,
l12591,179.173351;13.493566;-0.085447,,,
l12592,160.731717;13.528674;-0.170443,,,
l12594,150.493597;13.062484;0.157247,,,
l12595,167.752282;-6.884931;0.453011,,,
l12596,141.275623;-7.208361;0.310386,,,
l12602,163.384014;12.763857;1.611892,,,
l12604,163.812603;-5.839619;1.963858,,,
l12608,166.782744;12.840244;2.487561,,,
l12610,163.858559;12.419505;2.830094,,,
l12611,172.047437;12.514578;2.920752,,,
l12613,164.243792;-6.443958;3.125714,,,
l12614,175.923977;12.456658;3.254041,,,
l12615,173.329930;-6.423363;3.584294,,,
l12618,165.140222;12.743550;3.610107,,,
l12619,174.191851;-6.280333;3.678872,,,
l12620,156.885853;-5.877096;3.754512,,,
l12623,176.936143;11.659832;4.179644,,,
l12624,168.505915;-5.897131;4.330803,,,
l12625,166.007531;-6.532436;4.565375,,,
l12626,173.972093;10.905103;4.627986,,,
l12627,163.283862;-6.073733;4.613209,,,
l12628,164.990960;-5.744026;4.938862,,,
l12629,166.613223;-5.462773;5.252727,,,
l12630,180.991363;-4.857022;5.347348,,,
l12633,167.584411;-5.244082;5.440184,,,
l12634,182.361948;8.579750;5.650832,,,
l12635,181.567522;8.838843;5.552583,,,
l12636,181.930367;10.225250;5.645367,,,
l12637,184.392714;-3.714743;5.797804,,,
l12638,183.104124;8.358538;5.743683,,,
l12641,180.166013;7.760653;6.252115,,,
l12645,173.329058;-4.514703;6.578773,,,
l12646,183.093646;-2.407486;6.578785,,,
l12647,170.972354;-4.229835;6.812208,,,
l12648,178.913431;-3.645679;6.807369,,,
l12650,165.527295;-5.189524;6.834522,,,
l12651,186.209096;1.213039;7.076969,,,
l12652,162.441012;-5.016163;7.094578,,,
l12653,186.743533;4.661235;7.205767,,,
l12654,181.925834;-1.766857;7.336718,,,
l12655,181.864210;0.939077;7.330606,,,
l12656,181.244725;7.377936;7.354647,,,
l12657,183.539787;-0.228542;7.628086,,,
l12658,183.256470;3.545142;7.615468,,,
l12659,182.664878;3.974473;7.516918,,,
l12660,183.267171;6.010756;7.673531,,,
l12662,184.245931;3.010530;7.785134,,,
l12666,171.810635;7.470404;7.945617,,,
l12667,177.422341;-0.050780;8.230380,,,
l12672,167.760056;-1.327871;8.665600,,,
l12674,165.623001;3.165859;8.695446,,,
l12675,168.715977;-0.953829;8.969549,,,
l12676,172.356509;2.448581;9.400507,,,
l12677,167.298183;2.618995;9.244197,,,
l12830,163.867270;-7.533649;-0.217471,,,
l12831,179.750652;13.384293;-0.103254,,,
l12832,178.689761;13.547695;-0.107930,,,
l12834,164.870314;-7.285383;0.279077,,,
l12835,167.228383;-6.919398;0.337927,,,
l12836,183.892023;13.298615;0.848466,,,
l12838,163.914024;-5.986253;1.177604,,,
l12839,150.113540;13.018619;1.070283,,,
l12840,165.672898;-5.801908;1.294919,,,
l12841,186.325005;-6.447675;1.781906,,,
l12842,172.538304;-6.438626;1.774383,,,
l12843,169.451536;13.145750;1.772085,,,
l12844,187.587166;12.784025;1.945318,,,
l12846,168.878763;-6.429286;2.097080,,,
l12849,173.135079;12.515964;2.700101,,,
l12850,176.559280;12.490183;2.992429,,,
l12851,167.876065;-6.557633;3.123842,,,
l12852,181.668046;-5.906333;3.250588,,,
l12853,166.114634;12.899185;3.297531,,,
l12854,166.728714;12.868417;3.368363,,,
l12855,174.384708;12.447144;3.543410,,,
l12856,175.378153;12.443111;3.648664,,,
l12857,165.289792;-6.237138;3.783890,,,
l12858,158.330853;-6.044204;3.661235,,,
l12860,176.847239;12.387675;3.803088,,,
