key,landmark(x;y;z),pose(x;y;z;r;p;y;cov[36]),velocity(u;v;w),bias(bu;bv;bw;br;bp;by)
l29694,186.895436;-8.273170;-0.548670,,,
l29699,190.094554;12.429380;-0.481550,,,
l29700,190.743399;12.260842;-0.488712,,,
l29701,182.480152;-8.275971;-0.229879,,,
l29703,172.462764;-8.851889;0.000539,,,
l29704,162.854978;-7.272608;0.194982,,,
l29706,182.037840;-8.560789;0.107698,,,
l29707,176.866495;12.589098;0.210930,,,
l29708,159.603855;11.908464;0.090255,,,
l29718,194.404569;-7.106299;0.644026,,,
l29723,170.004308;-7.298427;1.143208,,,
l29724,177.049514;12.423138;1.171966,,,
l29728,162.936941;-7.286922;1.608776,,,
l29735,172.865122;-7.607519;1.969275,,,
l29738,161.841771;11.321977;2.344838,,,
l29739,159.362959;-7.323110;2.634768,,,
l29742,186.582150;12.063471;2.619307,,,
l29743,164.079471;-7.445911;2.913364,,,
l29744,163.268442;-7.342528;2.998481,,,
l29745,172.221955;-7.246872;3.059378,,,
l29746,153.883756;10.888578;3.014744,,,
l29750,179.501240;11.802978;3.181053,,,
l29751,152.134808;10.119375;3.156640,,,
l29752,150.499482;9.759213;3.295044,,,
l29759,161.158415;11.172087;3.973663,,,
l29763,175.559231;10.295583;4.179727,,,
l29764,167.784968;-6.643970;4.319871,,,
l29766,171.348484;9.860654;4.390328,,,
l29769,146.773192;8.712804;4.689529,,,
l29770,178.737356;-6.131525;4.733291,,,
l29773,167.525440;-6.217886;4.970936,,,
l29777,152.278637;7.239788;5.028759,,,
l29778,162.576831;10.070864;5.275279,,,
l29783,175.231312;9.193581;5.667378,,,
l29787,168.938216;-5.338334;5.847280,,,
l29794,164.824855;7.571866;6.197671,,,
l29796,174.485316;7.062145;6.150492,,,
l29797,163.577469;7.182591;6.448715,,,
l29798,154.854681;6.070822;6.482529,,,
l29799,148.123096;0.081931;6.601897,,,
l29801,174.038231;-5.231367;6.605313,,,
l29804,147.150162;3.033973;6.743433,,,
l29806,147.692277;-1.155117;6.681653,,,
l29808,162.027691;-5.765907;6.793309,,,
l29813,169.509963;5.946644;6.930715,,,
l29816,160.682501;-5.478441;7.079256,,,
l29821,169.939905;5.171085;7.367931,,,
l29824,148.657586;1.110948;7.545082,,,
l29830,160.853539;2.815625;7.706980,,,
l29832,166.117861;0.751600;7.732871,,,
l29839,165.075653;1.654887;8.755186,,,
l30283,170.861284;12.265404;-0.761283,,,
l30284,142.874781;11.137947;-0.640762,,,
l30285,161.044223;-8.333420;-0.485007,,,
l30287,168.504681;12.026066;-0.257020,,,
l30288,160.609716;-7.121305;0.090533,,,
l30290,151.282448;11.880410;0.144851,,,
l30291,139.711304;11.043461;0.435031,,,
l30295,176.426220;-8.323079;1.986319,,,
l30296,157.503500;11.247207;2.088377,,,
l30298,155.940916;11.198647;2.219930,,,
l30299,160.531985;-7.424281;2.474797,,,
l30301,178.697631;-7.456132;2.463343,,,
l30303,165.759606;-7.295684;2.874429,,,
l30304,142.454638;10.507365;3.384589,,,
l30306,148.586954;9.604214;3.708543,,,
l30308,179.789274;11.329926;3.713161,,,
l30309,175.512817;12.064118;3.873089,,,
l30312,164.347703;-6.479798;4.621230,,,
l30314,149.905368;-5.896530;5.271104,,,
l30316,153.266652;-5.356215;5.488137,,,
l30318,141.820742;7.328205;5.442217,,,
l30319,141.048398;6.878053;5.540075,,,
l30321,148.261336;6.749846;5.454382,,,
l30322,166.140957;10.317533;5.615765,,,
l30323,169.857303;8.918446;5.976133,,,
l30325,156.434809;-3.648915;6.256097,,,
l30326,165.979009;-5.822041;6.232740,,,
l30327,141.221647;-4.189682;6.589995,,,
l30329,163.298059;-5.951586;6.505222,,,
l30330,139.949951;-4.671173;6.801272,,,
l30331,162.361646;-5.752584;6.763135,,,
l30333,144.298483;0.197449;6.994803,,,
l30334,144.801862;-0.523397;6.909873,,,
l30503,157.874448;12.640339;-0.722457,,,
l30504,149.257164;12.220510;-0.677581,,,
l30505,148.216120;12.077624;-0.671071,,,
l30506,143.707303;11.827698;-0.647233,,,
l30508,159.355740;-8.204059;-0.482907,,,
l30509,163.236857;-8.536494;-0.496953,,,
l30512,159.672014;-7.962781;0.040259,,,
l30513,162.144024;-8.063287;-0.020835,,,
l30515,154.140484;12.188673;-0.008759,,,
l30516,182.076508;13.066158;0.093399,,,
l30517,147.894611;11.988193;0.146633,,,
l30518,147.034820;11.969926;0.168284,,,
l30519,146.204964;11.926736;0.189350,,,
l30520,138.691200;-8.150658;0.588206,,,
l30522,155.952797;12.187971;0.603183,,,
l30523,154.770372;12.096755;0.654495,,,
l30527,165.714310;-7.839778;0.690383,,,
l30530,158.461783;-6.992277;1.152191,,,
l30531,143.160862;-8.689856;1.362827,,,
l30532,142.181995;11.356726;1.223822,,,
l30533,156.692048;11.378215;1.199754,,,
l30536,151.366171;-7.581911;1.654725,,,
l30538,167.923002;12.802312;1.467135,,,
l30539,149.780737;11.089678;1.645548,,,
l30541,178.789281;-8.425421;1.670348,,,
l30544,144.296172;11.191374;2.011965,,,
l30547,151.864256;11.222657;2.242440,,,
l30549,148.951395;11.085346;2.491674,,,
l30550,136.180784;-7.792021;2.711481,,,
l30551,153.114225;-6.606933;2.841949,,,
l30559,169.773343;-7.380816;3.352581,,,
l30560,159.390773;11.776967;3.404516,,,
l30561,155.330922;-7.147702;3.864895,,,
l30563,150.446561;9.955683;3.855555,,,
l30565,141.790274;9.286342;4.033929,,,
l30571,150.229548;-7.592059;4.677274,,,
l30574,147.689476;9.394477;5.016144,,,
l30575,161.918558;-5.994971;5.250203,,,
l30580,144.384396;8.307126;5.491889,,,
l30582,137.075545;-6.654476;5.678454,,,
l30583,160.341375;-6.094638;5.677489,,,
l30586,134.868198;7.618064;5.869142,,,
l30588,141.950974;6.512367;5.832908,,,
l30589,141.010524;6.205585;5.975074,,,
l30591,140.410251;-6.002680;6.161729,,,
l30592,139.058507;-5.043824;6.348650,,,
l30593,149.316945;6.126817;6.225231,,,
l30594,159.636811;-3.508089;6.276343,,,
l30602,146.377698;6.020939;6.809025,,,
l30603,141.448884;-2.902543;6.853227,,,
l30604,153.507709;-3.235010;6.696459,,,
l30605,142.003794;-3.852771;6.773496,,,
l30607,145.438475;4.482198;6.964237,,,
l30608,152.177683;0.235200;6.974654,,,
l30609,145.472582;-1.415829;6.946005,,,
l30612,144.652642;2.325296;7.098342,,,
l30615,147.878006;2.930667;7.253158,,,
l30617,143.570666;-3.188025;7.365586,,,
l30618,146.847340;2.338525;7.478792,,,
l30619,154.310966;1.961631;7.800162,,,
l30620,135.564542;-0.902666;7.888220,,,
l30621,156.712591;-1.960007;7.717779,,,
l30623,155.888792;1.759188;7.978960,,,
l30624,134.156629;-2.188350;8.160707,,,
l30626,155.681318;0.900415;8.031573,,,
l30884,152.182440;12.577156;-0.700153,,,
l30885,149.422302;12.413941;-0.683475,,,
l30888,167.516659;-8.427507;-0.235543,,,
l30891,148.687378;12.102079;0.046174,,,
l30893,157.547819;-6.945734;0.473318,,,
l30894,132.543682;-7.962040;0.674003,,,
l30896,151.622350;11.838075;0.635013,,,
l30897,144.778496;11.823237;0.946448,,,
l30898,156.160345;-7.039122;1.057311,,,
l30899,174.571604;12.744606;0.779726,,,
l30900,153.960149;-7.008675;1.208401,,,
l30902,151.067522;11.448844;1.328104,,,
l30903,147.804818;11.181117;1.538789,,,
l30904,154.649831;-6.986429;1.709502,,,
l30908,140.882363;-8.041851;2.144501,,,
l30909,149.477940;11.198911;2.130942,,,
l30910,152.851344;-7.099312;2.466994,,,
l30911,153.273485;11.521357;2.448147,,,
l30915,175.056032;12.236450;2.601881,,,
l30918,147.346704;11.180099;3.063288,,,
l30922,144.105851;11.118945;3.411860,,,
l30923,156.191570;-7.071439;3.667815,,,
l30926,140.525669;10.129828;3.782906,,,
l30927,158.097377;-7.014242;3.820356,,,
l30928,139.422392;9.857297;3.900053,,,
l30929,146.391078;9.811870;3.893682,,,
l30930,161.474879;-7.331255;4.035330,,,
l30932,167.970189;10.810306;4.368083,,,
l30933,152.137486;9.896450;4.454640,,,
l30934,162.084125;-6.454433;4.643173,,,
l30937,149.823315;-6.402840;4.767744,,,
l30938,155.860098;-6.904457;4.800730,,,
l30939,161.727926;-7.126061;4.813450,,,
l30941,143.298560;8.365954;5.085620,,,
l30943,146.436535;-5.700177;5.348430,,,
l30944,147.117261;9.191513;5.278797,,,
l30946,132.247670;8.286533;5.738137,,,
l30948,131.085230;7.413229;5.883739,,,
l30950,142.253120;6.274453;6.040493,,,
l30951,151.985354;-3.766234;6.141389,,,
l30952,140.804199;-6.151086;6.380000,,,
l30954,140.666327;-5.300124;6.376826,,,
l30955,139.809428;5.639095;6.464367,,,
l30956,152.774678;-3.389067;6.544921,,,
l30957,158.458478;-5.633145;6.628109,,,
l30958,151.583675;-3.064096;6.859300,,,
l30959,130.789148;-3.790265;7.044373,,,
l30964,153.768795;-1.454483;7.421719,,,
l30965,132.817708;-1.602998;7.720444,,,
l30966,153.443986;-2.386922;7.546460,,,
l30969,132.511801;-2.385066;7.788031,,,
l30970,135.419438;-1.203989;8.227941,,,
l30971,134.125760;2.061430;8.475631,,,
l30972,134.662920;-1.823244;8.391166,,,
l31162,151.651571;-8.761015;-0.450848,,,
l31163,146.715837;-9.032897;-0.418758,,,
l31166,165.932590;-8.997984;-0.267590,,,
l31167,152.262356;-8.561344;0.068771,,,
l31175,156.916407;11.909431;0.744344,,,
l31176,139.607492;-8.327837;1.199632,,,
l31187,155.679992;-6.969870;2.640305,,,
l31189,150.316401;-6.397105;2.878528,,,
l31190,150.265169;-7.065496;2.912555,,,
l31192,153.886106;-6.592027;3.391784,,,
l31193,139.881770;11.062717;3.475468,,,
l31196,142.966574;-7.162901;3.900870,,,
l31197,135.256550;10.947214;3.981811,,,
l31198,133.906595;10.606845;4.125135,,,
l31200,143.680042;-6.842525;4.507285,,,
l31201,144.213734;9.425899;4.419617,,,
l31203,146.586656;-7.151139;4.720017,,,
l31205,152.328187;-6.462026;4.729757,,,
l31206,140.749358;8.245955;4.910755,,,
l31210,131.461534;9.232042;5.373823,,,
l31214,126.497151;-5.457066;6.099183,,,
l31216,130.416777;-4.730173;6.547010,,,
l31223,148.578145;-0.149827;7.244914,,,
l31224,143.756912;-1.549630;7.216656,,,
l31225,130.964677;5.208171;7.391042,,,
l31231,129.541164;2.634827;7.629192,,,
l31232,129.622834;-2.032572;7.644769,,,
l31234,147.105532;-1.818243;7.700325,,,
l31235,148.994176;-2.140747;7.772197,,,
l31238,132.538572;0.247678;9.029589,,,
l32444,130.044123;-8.676414;-0.370600,,,
l32445,161.961784;-8.272985;-0.282995,,,
l32446,147.374622;-8.843571;-0.114483,,,
l32450,141.305625;-8.708384;0.044297,,,
l32452,146.253764;-8.432377;0.290504,,,
l32457,159.856743;-6.758035;0.558351,,,
l32458,138.903828;-8.227860;0.635036,,,
l32459,131.224926;-8.305877;1.011614,,,
l32460,144.551177;-8.433974;0.790318,,,
l32463,125.277675;11.080434;1.118168,,,
l32465,147.449952;-8.637473;1.336175,,,
l32468,128.738793;-7.814229;1.873973,,,
l32469,142.370936;-8.385374;1.870841,,,
l32472,141.276919;-8.043425;1.975703,,,
l32473,147.304041;-8.544997;2.088943,,,
l32474,145.603493;-8.780641;1.947358,,,
l32475,142.941651;-8.031376;2.246779,,,
l32476,148.872116;-8.203194;2.174123,,,
l32478,141.021711;-7.210066;2.459303,,,
l32480,143.031011;-6.781237;2.619030,,,
l32482,125.394743;11.066570;2.825698,,,
l32483,131.818642;11.647631;3.002651,,,
l32485,135.385627;-6.970095;3.208398,,,
l32486,145.594836;-6.987982;3.440300,,,
l32487,143.934282;-7.027314;3.364443,,,
l32489,137.639437;-7.595956;3.500044,,,
l32491,117.554508;9.771001;3.520030,,,
l32495,149.669258;-6.543919;3.815023,,,
l32496,143.804458;-7.461485;3.868744,,,
l32513,138.664898;-7.188782;4.422432,,,
l32514,125.630108;10.670007;4.509980,,,
l32515,137.079601;-6.900423;4.723950,,,
l32516,134.554306;10.784253;4.716800,,,
l32518,135.848505;-6.623026;4.957380,,,
l32520,131.626613;-6.386384;5.095065,,,
l32529,135.829053;-6.234878;5.559441,,,
l32532,146.775691;7.925560;5.496203,,,
l32533,132.651616;9.741380;5.703139,,,
l32535,121.762682;-4.689164;5.914951,,,
l32536,143.124742;-6.373164;5.808861,,,
l32538,131.078425;8.760553;5.957439,,,
l32543,129.598512;7.396889;6.190292,,,
l32544,141.499798;7.425046;5.972885,,,
l32548,132.747992;7.588584;6.282194,,,
l32551,126.562883;-5.959477;6.814998,,,
l32552,120.774703;3.065702;6.929951,,,
l32553,121.391859;-0.515111;6.823053,,,
l32556,141.442232;-5.257784;6.766528,,,
l32560,139.768779;5.756974;6.879409,,,
l32573,130.342259;-4.921730;7.487018,,,
l32574,126.593167;4.598652;7.542254,,,
l32576,125.845570;3.418512;7.687964,,,
l32584,134.346646;-3.050191;7.739475,,,
l32591,130.453703;1.386671;8.863474,,,
l32592,133.837650;0.420128;9.226720,,,
l33141,126.186371;12.443642;-0.648898,,,
l33142,116.942299;12.036820;-0.581404,,,
l33143,116.087785;11.978601;-0.574897,,,
l33145,127.439530;12.753572;0.012657,,,
l33146,127.978446;12.281423;-0.000008,,,
l33147,132.553875;12.884610;0.460999,,,
l33148,130.985856;12.791781;0.528684,,,
l33149,152.460997;-8.134562;0.676254,,,
l33150,141.041943;-8.479674;0.873041,,,
l33151,150.609200;-7.562589;1.417756,,,
l33155,126.279759;11.312743;1.416978,,,
l33156,150.082518;-8.098256;1.627842,,,
l33157,133.406971;12.054726;1.526803,,,
l33158,130.443469;11.825712;1.762929,,,
l33159,143.084285;-7.232332;2.388787,,,
l33162,119.174662;-7.399965;2.818547,,,
l33163,132.879300;11.983699;2.705317,,,
l33164,128.019118;11.368882;2.611058,,,
l33165,119.235144;11.152317;2.720677,,,
l33166,131.796628;11.908689;2.830803,,,
l33167,126.184319;11.281834;2.802880,,,
l33168,125.416174;11.234039;2.883579,,,
l33169,116.041837;10.845267;3.002426,,,
l33170,133.263995;-7.507532;3.008959,,,
l33171,128.630645;11.675332;3.207079,,,
l33173,138.233197;-7.606861;3.452445,,,
l33174,142.236289;11.570073;3.281121,,,
l33175,110.196173;10.547923;3.529220,,,
l33176,129.017570;11.445148;3.791484,,,
l33177,139.019924;11.321662;3.794552,,,
l33178,132.470819;-6.948159;4.141245,,,
l33180,127.240255;11.295206;4.041819,,,
l33182,121.692329;10.402524;4.045217,,,
l33183,121.060986;10.100465;4.118666,,,
l33184,111.967237;-7.345220;4.443814,,,
l33187,122.472205;9.928746;4.692942,,,
l33188,125.866609;10.403600;4.903799,,,
l33189,114.763988;9.335233;4.934917,,,
l33190,119.320132;9.943083;5.174643,,,
l33191,113.128378;9.033344;5.148272,,,
l33192,118.348740;7.447930;5.253058,,,
l33193,129.365942;-6.202064;5.318173,,,
l33194,122.862381;9.501212;5.375830,,,
l33195,111.433953;8.821323;5.372602,,,
l33196,116.979250;6.838601;5.454444,,,
l33197,117.075829;-5.671481;5.498250,,,
l33198,109.548157;7.417545;5.607203,,,
l33199,121.543290;7.513314;5.530408,,,
l33201,119.460437;-4.703272;5.886468,,,
l33202,135.714072;-6.168233;5.742178,,,
l33204,105.711811;-5.054712;6.204066,,,
l33205,117.629544;6.163132;6.191527,,,
l33206,132.010407;-6.097506;6.347649,,,
l33207,121.079976;6.546385;6.367982,,,
l33208,129.511453;-6.161475;6.477945,,,
l33209,134.729697;9.266766;6.528018,,,
l33210,134.752018;8.367389;6.404242,,,
l33211,124.137383;7.150213;6.507788,,,
l33212,108.362145;-3.095326;6.834795,,,
l33213,108.739395;-4.115220;6.794717,,,
l33214,113.482639;0.669702;6.895982,,,
l33215,112.918238;-1.526980;7.018329,,,
l33216,117.944464;5.841682;6.978512,,,
l33217,117.299927;5.156541;7.092834,,,
l33218,117.466185;-0.370873;7.018492,,,
l33219,126.910455;-5.592162;7.152238,,,
l33220,110.866427;-3.123017;7.420734,,,
l33221,129.081513;6.914793;7.305121,,,
l33222,119.256039;1.829106;7.464050,,,
l33223,115.632437;-1.408161;7.406457,,,
l33224,122.687753;-1.596294;7.431326,,,
l33225,115.017325;-1.850794;7.539277,,,
l33226,119.514294;-2.202575;7.425603,,,
l33229,124.426822;-0.394874;7.691476,,,
l33230,129.609994;5.290889;7.663790,,,
l33232,120.972907;1.628408;7.855400,,,
l33233,124.137596;-2.100306;7.790167,,,
l33234,123.436781;1.406118;7.970300,,,
l33664,132.598310;12.991217;-0.727241,,,
l33665,131.777526;12.975218;-0.721394,,,
l33666,121.805965;12.162896;-0.642194,,,
l33667,123.699801;-8.484737;-0.382270,,,
l33668,137.220936;-8.924568;-0.469290,,,
l33669,141.018045;-9.093186;-0.493132,,,
l33670,131.796271;-9.497860;-0.424468,,,
l33673,111.190987;11.980857;0.272884,,,
l33676,119.188749;11.737673;0.736190,,,
l33678,116.111690;11.334561;0.878162,,,
l33679,130.217208;-6.802618;1.103076,,,
l33680,123.779818;-7.184881;1.177042,,,
l33681,112.188840;-8.807412;1.261116,,,
l33682,112.650528;11.772558;1.043498,,,
l33683,130.058660;-8.215326;1.176271,,,
l33685,125.333304;-7.005557;1.556551,,,
l33691,131.575621;-7.726154;1.761333,,,
l33692,124.244355;-6.927835;2.173625,,,
l33693,129.427893;-8.137002;2.065566,,,
l33695,100.092286;11.269115;2.719886,,,
l33696,123.961580;-6.980562;3.268107,,,
l33697,123.329024;-6.985517;3.367756,,,
l33699,122.254286;11.233802;3.685815,,,
l33700,128.919254;-7.196214;3.805384,,,
l33701,134.650157;11.604879;4.158348,,,
l33703,124.642816;-7.138805;4.747030,,,
l33705,107.172611;8.174092;4.937316,,,
l33706,127.550587;-7.124344;5.048457,,,
l33708,121.537424;-5.765819;5.365608,,,
l33709,114.620340;-5.824730;5.441926,,,
l33713,100.895468;8.354030;5.789476,,,
l33715,98.100416;-4.783736;6.226175,,,
l33716,120.940754;-4.843215;6.070000,,,
l33718,108.525993;-5.292642;6.535759,,,
l33719,120.695439;-3.444441;6.699365,,,
l33720,118.504376;-3.440161;6.630610,,,
l33722,100.318880;-4.365835;6.957475,,,
l33726,124.800473;-2.643385;7.156421,,,
l33727,108.633885;-4.728406;7.375707,,,
l33730,117.486937;-2.495771;7.556322,,,
l33732,114.287746;2.390503;7.658374,,,
l33742,104.704253;-0.996645;8.110785,,,
l34192,127.573265;12.759179;-0.714097,,,
l34193,113.051627;12.133417;-0.607666,,,
l34194,106.786160;-7.708220;-0.300248,,,
l34195,120.978006;-8.804379;-0.381445,,,
l34196,113.908261;-8.680539;0.248171,,,
l34197,118.503600;-8.733722;0.122070,,,
l34198,115.006474;-8.830767;0.220552,,,
l34199,116.770523;-9.164574;0.178409,,,
l34200,99.223560;11.838713;0.421650,,,
l34201,117.409247;-9.020636;0.671065,,,
l34203,108.654306;-8.162461;1.079148,,,
l34204,106.226374;11.682579;1.019810,,,
l34205,101.128909;-7.607677;1.441887,,,
l34207,138.817151;11.997345;1.332527,,,
l34208,105.985977;-7.631912;1.950462,,,
l34209,111.285862;-7.518818;2.208056,,,
l34211,103.710905;-7.194167;2.903037,,,
l34213,115.829450;-7.068441;2.857623,,,
l34214,115.146212;-7.005318;2.947551,,,
l34215,102.260289;11.564894;2.951060,,,
l34216,128.037590;11.664322;2.827885,,,
l34217,116.250061;11.248172;2.912907,,,
l34218,96.007600;11.084656;3.507877,,,
l34219,103.688408;11.298689;3.663790,,,
l34221,109.535709;-7.333801;3.723469,,,
l34222,92.320290;10.174284;3.835727,,,
l34223,100.522680;11.095807;4.008856,,,
l34224,117.566388;-6.987930;4.156025,,,
l34226,106.476997;9.989308;4.107153,,,
l34227,95.594562;10.421971;4.547411,,,
l34228,94.695600;10.129881;4.644271,,,
l34229,93.968665;9.912191;4.723295,,,
l34230,108.717287;9.114319;4.518788,,,
l34231,114.818963;-7.274223;4.724719,,,
l34232,91.965286;-6.524889;5.045723,,,
l34233,122.583615;-7.092726;4.835863,,,
l34235,117.715762;-7.397793;5.196627,,,
l34236,104.651752;8.483039;5.122162,,,
l34237,97.040963;9.654888;5.351519,,,
l34238,96.555173;8.247796;5.391354,,,
l34239,95.792931;-6.624178;5.585547,,,
l34240,93.184273;-4.947879;5.902942,,,
l34242,94.360663;-5.887264;5.763170,,,
l34243,117.369116;-5.645992;5.696600,,,
l34245,92.601336;6.827719;5.910109,,,
l34249,111.351306;7.039363;6.058442,,,
l34252,101.075229;7.003013;6.532580,,,
l34255,92.983720;-0.762469;6.903100,,,
l34258,91.833952;2.686114;7.070481,,,
l34259,90.775802;-2.359014;7.279224,,,
l34261,97.635538;-5.562435;7.195726,,,
l34264,100.305380;4.901488;7.532886,,,
l34265,95.819963;4.760539;7.439279,,,
l34266,94.975851;3.549028;7.581344,,,
l34268,95.250953;-0.546775;7.535568,,,
l34269,95.314972;-1.541819;7.534884,,,
l34270,94.344502;2.022055;7.690760,,,
l34271,93.657825;1.301972;7.816860,,,
l34272,114.185800;-2.642927;7.657559,,,
l34273,115.449626;2.058421;7.862685,,,
l34274,102.216066;-1.232324;7.972322,,,
l34275,114.634783;1.327182;8.119707,,,
l34277,103.280712;2.761273;8.579536,,,
l34278,106.213909;2.174067;8.623496,,,
l34371,116.478818;12.579790;-0.650342,,,
l34461,100.423279;12.701858;-0.548702,,,
l34462,109.167741;12.249449;-0.598857,,,
l34464,109.885182;-9.232891;-0.313898,,,
l34465,123.630518;-8.260680;-0.109941,,,
l34466,121.056668;-8.450512;-0.038463,,,
l34467,109.699709;-7.557625;0.252995,,,
l34468,112.990028;-8.687017;0.183739,,,
l34469,111.372756;-8.725981;0.228790,,,
l34470,134.785276;12.781457;-0.134348,,,
l34471,131.402417;-8.584144;0.261538,,,
l34472,123.033179;-8.022058;0.531230,,,
l34474,103.001317;11.895588;1.005584,,,
l34477,100.654722;11.722187;1.115501,,,
l34478,97.120658;11.231071;1.283057,,,
l34479,109.906148;11.850475;1.331574,,,
l34480,112.504734;-8.958145;1.819405,,,
l34481,119.544260;-7.299437;1.889938,,,
l34483,97.265571;11.076501;2.169592,,,
l34484,111.995951;-6.814059;2.331626,,,
l34485,106.812475;-7.489843;2.288794,,,
l34486,112.174361;11.505100;2.379475,,,
l34487,90.705816;-7.034481;2.771852,,,
l34488,112.569405;-6.961226;2.804871,,,
l34490,105.195519;-7.042080;3.115448,,,
l34491,93.221252;11.115947;3.429945,,,
l34493,100.004059;11.323320;3.669645,,,
l34494,91.760028;10.351098;3.554253,,,
l34495,104.964991;-7.296717;3.849900,,,
l34497,98.330664;11.220317;3.850996,,,
l34498,110.122836;11.233610;3.867470,,,
l34499,96.583055;11.086868;4.041075,,,
l34500,104.889768;10.858376;3.869874,,,
l34502,118.140107;-6.924224;4.167858,,,
l34503,111.848854;10.167953;4.163845,,,
l34504,106.260803;-7.142824;4.342825,,,
l34505,97.371736;10.368277;4.836541,,,
l34506,88.522366;9.696838;4.921291,,,
l34507,88.392158;8.538263;4.923592,,,
l34508,112.548586;-6.527936;4.953619,,,
l34509,115.521265;-7.187949;4.824378,,,
l34510,114.294954;9.979214;4.871398,,,
l34512,107.016391;8.810465;4.905469,,,
l34513,94.659490;9.711514;5.181361,,,
l34514,94.041696;9.003597;5.249706,,,
l34516,93.151181;8.090435;5.353638,,,
l34518,92.306026;7.643747;5.461175,,,
l34519,111.984226;-5.731725;5.599910,,,
l34520,106.751705;-6.699865;5.587133,,,
l34521,118.946708;9.948888;5.397856,,,
l34522,118.247652;9.468446;5.503001,,,
l34523,113.570310;8.275818;5.443361,,,
l34524,90.488872;-4.966969;5.768955,,,
l34526,95.884420;7.476739;5.893052,,,
l34527,111.656637;8.404105;5.897038,,,
l34528,94.131713;7.021015;6.159372,,,
l34530,107.511028;-6.645312;6.092006,,,
l34531,102.906375;7.461454;6.346593,,,
l34532,109.248919;6.406255;6.331446,,,
l34534,105.247331;-5.451273;6.548943,,,
l34535,96.901806;7.371462;6.632829,,,
l34536,96.216814;7.180136;6.750267,,,
l34537,89.523427;-0.077063;6.861917,,,
l34538,115.519087;-3.894021;6.593771,,,
l34539,109.493577;-5.226277;6.819197,,,
l34540,89.069772;3.569188;6.925988,,,
l34541,112.966274;-3.972741;6.915974,,,
l34545,92.568283;2.756716;7.346031,,,
l34546,99.585548;3.708391;7.753752,,,
l34547,95.825463;3.628106;7.677510,,,
l34548,89.982952;1.210644;7.816282,,,
l34549,102.637340;0.616279;7.800567,,,
l34550,99.502116;0.007116;7.744437,,,
l34551,112.499156;-3.083202;7.603342,,,
l34552,108.137691;-4.053783;7.800570,,,
l34553,99.014724;2.950615;7.870675,,,
l34554,98.805030;0.666891;7.902376,,,
l34555,112.224923;5.173905;7.896290,,,
l34556,101.373445;-2.446933;8.143564,,,
l34557,103.433085;3.387135;8.407506,,,
l35542,101.815166;-6.010784;5.630747,,,
l35599,108.235740;11.574043;-0.602916,,,
l35601,113.739103;-9.388445;-0.351564,,,
l35602,110.962441;-9.405662;-0.335980,,,
l35607,116.031384;2.685039;0.554312,,,
l35613,106.693621;11.907327;1.036185,,,
l35614,101.590750;-7.754820;1.440293,,,
l35619,125.301650;11.648712;1.699474,,,
l35621,116.294190;-8.185882;1.904984,,,
l35622,99.591589;-7.919402;2.212732,,,
l35623,104.396120;11.606563;2.346706,,,
l35624,109.901347;11.598830;2.302369,,,
l35625,117.887646;11.507051;2.238943,,,
l35626,101.787422;11.985956;2.626049,,,
l35627,119.891592;11.690744;2.409624,,,
l35628,119.097311;11.572849;2.476963,,,
l35651,110.176560;-6.638251;4.901463,,,
l35653,92.020244;-6.174510;5.241292,,,
l35655,106.925509;-6.537344;5.330758,,,
l35657,91.493626;9.880572;5.346360,,,
l35665,88.277398;-4.696363;5.793320,,,
l35666,101.296936;9.630343;5.807825,,,
l35667,108.375093;8.561766;5.784838,,,
l35671,78.642161;-5.629872;6.256315,,,
l35672,107.244155;-6.541892;6.238252,,,
l35678,103.068737;7.640959;6.508274,,,
l35680,99.105961;-4.462071;6.665142,,,
l35683,98.128621;-5.804653;6.965288,,,
l35692,87.445229;-2.206762;7.683956,,,
l35694,96.585130;2.664275;7.971260,,,
l35697,98.694807;-1.892866;8.054608,,,
l35698,101.217285;4.974663;8.759247,,,
l35922,81.730731;12.042473;-0.479374,,,
l35923,80.293652;11.446241;-0.464142,,,
l35924,97.837164;-8.396943;-0.286885,,,
l35925,97.419475;-7.177993;0.286346,,,
l35926,106.299372;-7.351383;0.057003,,,
l35930,117.569317;-8.633664;0.223128,,,
l35932,80.957053;11.915243;0.507740,,,
l35934,77.298579;11.527119;0.605346,,,
l35935,122.150327;-7.034293;0.919404,,,
l35937,117.067379;-8.249977;1.051277,,,
l35938,113.779271;-8.461771;1.219450,,,
l35939,89.248952;11.551024;1.106343,,,
l35940,111.338946;12.133382;1.415482,,,
l35941,117.169930;-8.455522;1.704037,,,
l35942,119.452579;11.986851;1.552375,,,
l35944,105.193770;11.348896;1.905336,,,
l35945,116.098287;-7.015713;2.101081,,,
l35946,99.366579;-7.757384;2.452976,,,
l35947,93.620769;11.260693;2.347569,,,
l35948,114.735968;-8.088473;2.587548,,,
l35949,77.049763;-7.020706;2.883848,,,
l35951,98.967523;-7.335638;3.045459,,,
l35955,98.565829;-7.122776;3.665639,,,
l35956,105.416310;-7.450394;3.493308,,,
l35957,79.549327;10.793096;3.573621,,,
l35960,81.030325;8.977642;4.396119,,,
l35962,94.161187;-6.926904;5.021630,,,
l35963,97.947769;-7.125298;4.952775,,,
l35964,84.061964;9.535584;4.983069,,,
l35966,88.606802;9.538971;5.210387,,,
l35968,88.514881;8.383738;5.188286,,,
l35969,86.752947;-5.685352;5.471078,,,
l35970,86.527136;7.285639;5.465870,,,
