key,landmark(x;y;z),pose(x;y;z;r;p;y;cov[36]),velocity(u;v;w),bias(bu;bv;bw;br;bp;by)
l8206,117.377462;8.968783;5.539593,,,
l8210,128.230944;9.449574;6.062235,,,
l8211,105.654868;-4.029595;6.578304,,,
l8212,110.618463;7.627575;6.614805,,,
l8216,111.275152;2.725966;7.286276,,,
l8217,112.032052;-1.728512;7.450202,,,
l8218,117.963082;7.238294;7.287861,,,
l8220,125.022786;0.489286;7.516288,,,
l8221,109.583322;2.626507;7.559292,,,
l8223,124.387627;6.614075;7.497925,,,
l8224,119.240203;6.694234;7.513230,,,
l8225,125.957141;-0.140640;7.676471,,,
l8226,126.152224;4.472549;7.751988,,,
l8227,125.652478;5.192287;7.680227,,,
l8228,108.484104;-2.266409;7.925845,,,
l8229,117.441333;3.027201;7.917417,,,
l8230,121.493757;3.340116;7.864003,,,
l8231,127.004846;3.569037;7.883969,,,
l8369,110.802833;13.986957;-0.282858,,,
l8371,102.983271;-6.749745;0.151282,,,
l8372,118.537566;-7.064479;0.431004,,,
l8374,99.658274;-5.822043;0.811830,,,
l8375,118.781069;-6.563673;1.202903,,,
l8376,100.792783;-5.475163;1.254922,,,
l8378,105.557714;-6.304702;1.657949,,,
l8379,112.769979;-6.858897;2.256030,,,
l8380,109.015188;13.138063;2.170395,,,
l8382,108.022436;12.957430;2.684425,,,
l8383,106.343628;-5.807765;2.721786,,,
l8384,130.373854;-5.578996;2.678669,,,
l8385,96.565310;-6.071396;3.118196,,,
l8387,115.243973;-5.429094;3.129996,,,
l8388,109.439690;-5.892580;3.686574,,,
l8391,105.679804;-5.758251;4.133950,,,
l8392,110.416193;12.766404;4.191058,,,
l8394,120.608521;-5.299460;4.504544,,,
l8395,127.988527;-5.222461;4.467018,,,
l8396,126.752461;12.569728;4.517062,,,
l8397,109.530974;-5.246526;4.842416,,,
l8403,127.446227;11.213075;5.534274,,,
l8404,126.826609;11.435654;5.464976,,,
l8407,105.250505;-4.150556;5.964234,,,
l8408,131.445362;10.287684;6.005049,,,
l8411,132.142643;9.809127;6.079254,,,
l8414,127.056000;9.219230;6.397274,,,
l8416,100.975593;10.560726;6.436277,,,
l8417,102.199311;10.007456;6.695413,,,
l8418,107.883914;-2.321788;7.201876,,,
l8419,117.334012;7.739684;7.216830,,,
l8422,108.318616;-1.418903;7.314144,,,
l8424,127.511524;7.187009;7.386801,,,
l8427,116.790716;-0.876485;7.648816,,,
l8428,124.436096;0.230826;7.652623,,,
l8429,129.109597;1.870629;7.562116,,,
l8430,108.817252;6.292967;7.702031,,,
l8432,108.213554;-2.695788;7.899188,,,
l8433,114.784068;-0.173721;7.871565,,,
l8434,118.184324;2.972707;8.014977,,,
l8435,112.286218;3.113866;7.919311,,,
l8598,114.905111;-7.635904;-0.325458,,,
l8600,121.241588;-6.913468;-0.340629,,,
l8601,120.963695;13.786398;-0.316517,,,
l8604,117.896365;14.104358;-0.308418,,,
l8608,121.316157;-6.542820;0.398955,,,
l8611,100.683767;-6.785599;0.652845,,,
l8612,107.503433;-5.844573;0.581854,,,
l8614,125.416848;13.713154;0.538698,,,
l8618,111.417449;13.638022;0.883908,,,
l8620,106.090313;-6.701800;0.959382,,,
l8622,116.218379;13.123726;1.047087,,,
l8623,109.959130;-7.004759;1.195021,,,
l8624,111.343107;-6.957110;1.277130,,,
l8626,102.015671;-5.535078;1.355186,,,
l8627,122.450521;12.959340;1.279721,,,
l8629,108.197377;-6.243610;1.537785,,,
l8630,119.542337;-6.232694;1.767081,,,
l8631,116.358900;12.806034;1.723852,,,
l8632,135.218044;13.495761;1.785507,,,
l8633,122.439790;12.844537;2.078605,,,
l8636,111.388425;-6.196430;2.327905,,,
l8638,117.525302;12.739563;2.491473,,,
l8639,117.749499;-5.569351;2.976002,,,
l8640,112.148682;-5.545554;2.936586,,,
l8641,135.694292;13.342058;2.883019,,,
l8643,104.232728;-6.099672;3.142662,,,
l8645,118.005872;12.845072;3.248317,,,
l8647,121.498941;12.919048;3.597326,,,
l8650,122.829572;12.985398;3.732958,,,
l8651,135.413534;12.553509;3.924819,,,
l8653,127.339904;12.933951;4.186166,,,
l8655,113.977301;-6.054512;4.368927,,,
l8656,130.159405;-5.664781;4.287352,,,
l8657,104.318563;-5.618123;4.312602,,,
l8661,118.128460;11.338894;4.620032,,,
l8664,118.128569;-4.692647;5.030972,,,
l8665,135.464034;10.605016;4.954934,,,
l8668,128.379273;12.037762;5.191385,,,
l8672,121.220038;-3.775724;5.541682,,,
l8673,124.783547;11.420815;5.577231,,,
l8674,106.480690;-5.057034;5.717363,,,
l8677,118.846232;8.475625;6.017816,,,
l8678,135.944833;8.763808;6.039206,,,
l8679,136.974136;-3.705733;6.076022,,,
l8680,120.419174;-2.724174;6.117650,,,
l8681,117.461267;-2.380362;6.204476,,,
l8682,119.735373;8.338616;6.179294,,,
l8685,126.099724;-2.745711;6.369259,,,
l8686,118.196838;7.938533;6.574448,,,
l8688,134.827545;-2.097160;6.828742,,,
l8689,124.068386;-1.383229;6.816775,,,
l8691,109.394635;-4.460112;7.081958,,,
l8693,135.662400;-1.472053;6.951780,,,
l8694,135.672918;7.076781;7.036571,,,
l8697,128.615944;8.613602;6.955050,,,
l8699,122.088467;-1.205322;7.201445,,,
l8700,121.740870;1.203968;7.126046,,,
l8702,122.850250;-0.944040;7.366477,,,
l8703,112.591584;0.363871;7.407371,,,
l8706,119.377463;4.161848;7.390012,,,
l8708,120.270316;-1.044372;7.542073,,,
l8712,112.126572;6.182570;7.505036,,,
l8716,113.377774;4.288063;7.764358,,,
l8717,124.434938;5.433834;7.802573,,,
l8718,128.646510;5.702752;7.792985,,,
l8719,115.525079;6.270378;7.875974,,,
l8723,134.629503;-0.658338;7.835491,,,
l8725,129.410214;0.352435;7.861092,,,
l8727,125.571612;3.320049;7.993842,,,
l8730,135.972240;6.233872;8.143784,,,
l8731,135.625436;7.068243;8.104968,,,
l8732,133.168687;3.776716;8.631945,,,
l8970,109.021055;-8.039702;-0.324529,,,
l8971,107.168816;-7.766573;-0.321340,,,
l8972,109.858707;-7.861399;-0.325566,,,
l8974,105.357021;-7.270389;-0.317914,,,
l8975,136.239588;13.277106;-0.337398,,,
l8977,122.587153;13.826826;-0.315859,,,
l8978,124.356204;14.020451;-0.318294,,,
l8980,101.346977;-7.436290;-0.069270,,,
l8981,106.230385;-7.334267;0.008592,,,
l8982,105.829805;-6.508651;-0.006007,,,
l8983,107.007525;-6.450150;0.014702,,,
l8985,112.193641;-7.397761;0.117614,,,
l8987,113.195456;4.883456;0.135402,,,
l8990,124.387397;-6.497282;0.350199,,,
l8991,110.202542;-6.067241;0.467052,,,
l8994,134.633242;-5.920836;0.553335,,,
l8995,136.241693;13.407564;0.646104,,,
l8999,119.969643;13.526862;0.995701,,,
l9000,113.967610;-7.043806;1.110235,,,
l9003,124.037917;13.057185;1.141801,,,
l9006,118.158883;-7.106101;1.366949,,,
l9008,115.475407;13.549813;1.400584,,,
l9009,119.173069;13.126843;1.593470,,,
l9010,141.987084;-5.745068;1.774487,,,
l9011,123.845237;12.774061;1.855078,,,
l9014,113.725645;12.847813;2.343215,,,
l9016,108.790041;-6.155283;2.643922,,,
l9017,99.446794;-5.662366;2.585568,,,
l9019,123.671484;12.800683;2.570156,,,
l9022,108.580416;-5.577368;2.944485,,,
l9023,131.677864;-5.164210;3.044063,,,
l9028,139.237852;12.239515;3.823043,,,
l9029,138.440558;12.435999;3.761594,,,
l9030,137.377370;12.811997;3.683012,,,
l9032,125.640296;-5.544303;3.990631,,,
l9033,140.429564;11.850313;3.913264,,,
l9036,109.864609;12.387226;4.292577,,,
l9037,108.890060;12.753295;4.172842,,,
l9040,133.444653;12.784371;4.288479,,,
l9042,117.419586;-5.807874;4.627607,,,
l9043,136.879687;11.096828;4.592776,,,
l9044,109.565728;11.509278;4.583664,,,
l9046,139.244534;10.332704;4.820905,,,
l9047,138.067904;10.731386;4.707398,,,
l9051,121.268421;11.520868;5.027612,,,
l9052,131.712252;12.001738;4.975779,,,
l9053,125.125938;12.366629;4.943620,,,
l9054,117.186081;-4.835803;5.099542,,,
l9056,117.166446;10.483248;5.479851,,,
l9058,114.985036;-4.382641;5.634495,,,
l9059,137.541484;9.823520;5.633575,,,
l9061,136.815106;11.468284;5.594337,,,
l9063,130.150467;11.631675;5.628662,,,
l9065,138.876284;9.050996;5.781915,,,
l9067,113.552085;10.915803;5.870990,,,
l9068,140.072902;-4.592282;5.836186,,,
l9070,140.485917;8.409258;5.971520,,,
l9073,139.589021;8.787377;5.866101,,,
l9075,141.395718;8.014736;6.078985,,,
l9077,134.206689;10.422078;6.171547,,,
l9078,114.895564;10.265116;6.112396,,,
l9083,138.991559;-1.912798;6.694438,,,
l9086,139.147728;-1.277132;6.715437,,,
l9087,139.469300;6.903465;6.848536,,,
l9088,130.163865;-3.912988;7.046634,,,
l9089,119.726703;7.733884;7.078424,,,
l9090,125.240997;8.835974;7.037558,,,
l9093,141.515611;1.620790;7.080511,,,
l9096,141.650214;3.796740;7.121865,,,
l9097,141.193634;5.249096;7.074917,,,
l9099,119.363014;2.100147;7.323861,,,
l9100,136.677627;7.738650;7.439514,,,
l9101,123.565206;7.970394;7.352301,,,
l9102,135.833782;8.453078;7.318469,,,
l9103,137.810387;-0.365234;7.509919,,,
l9108,120.475927;3.647642;7.693057,,,
l9109,130.636078;0.337652;7.955120,,,
l9110,124.206855;3.867249;8.039571,,,
l9111,130.566369;5.275032;8.025052,,,
l9112,134.585880;8.087725;8.043548,,,
l9116,141.444838;3.237917;8.167344,,,
l9118,141.156790;4.297068;8.132738,,,
l9119,131.326376;4.730168;8.174670,,,
l9121,137.916164;0.568972;8.539523,,,
l9122,137.744060;4.249180;8.548235,,,
l9123,137.718370;5.252332;8.565227,,,
l9124,138.445708;1.396056;8.648296,,,
l9125,138.519637;2.285491;8.670837,,,
l9588,134.907564;13.266491;2.780833,,,
l9859,114.317735;-8.110441;-0.360113,,,
l9862,125.531646;-6.867024;-0.355537,,,
l9863,118.434622;3.812186;-0.340159,,,
l9864,127.786353;14.154720;-0.321512,,,
l9867,127.387682;-6.530915;0.237092,,,
l9869,127.571493;13.758483;0.327935,,,
l9875,132.075991;13.639534;1.155003,,,
l9877,146.387673;-5.423783;1.643775,,,
l9878,122.590886;-5.580436;1.590977,,,
l9880,121.988559;13.319890;1.839373,,,
l9881,129.770311;13.401326;1.749851,,,
l9885,122.873933;-5.818856;2.117127,,,
l9888,117.518393;-6.645926;2.375406,,,
l9889,124.815752;-5.395397;2.313232,,,
l9894,134.111994;13.549317;2.798468,,,
l9897,124.950751;-5.850362;2.882742,,,
l9898,116.898686;-5.681901;2.991328,,,
l9900,104.814489;13.289562;3.027449,,,
l9901,139.845963;-6.064007;3.081949,,,
l9903,119.362931;-5.226088;3.430408,,,
l9904,121.056786;-5.118771;3.284148,,,
l9906,144.742105;12.816863;3.658072,,,
l9908,146.402846;11.803726;3.773455,,,
l9914,119.882970;-5.722306;4.457651,,,
l9915,132.622907;-5.099960;4.567076,,,
l9916,123.584006;12.014253;4.737875,,,
l9917,120.291142;-5.849488;5.029351,,,
l9920,148.697225;9.872892;4.999011,,,
l9922,119.981065;11.140590;5.026949,,,
l9925,135.330183;12.073970;5.260158,,,
l9926,143.806388;-4.390447;5.306780,,,
l9929,145.511816;9.800411;5.661719,,,
l9931,147.680843;-2.766618;5.801044,,,
l9934,119.194889;9.978835;5.682539,,,
l9937,133.587316;-4.518302;6.178191,,,
l9938,137.355688;8.601473;6.239929,,,
l9939,121.697395;8.652269;6.172385,,,
l9941,138.779631;-3.652486;6.330474,,,
l9943,131.567523;-4.059110;6.468624,,,
l9944,145.578260;-2.389773;6.513816,,,
l9946,123.153304;8.719739;6.573824,,,
l9947,125.024599;-2.897656;6.680173,,,
l9949,147.231324;7.702692;6.870280,,,
l9951,148.605870;1.358215;6.978534,,,
l9952,148.506681;5.080927;7.006959,,,
l9953,147.760261;7.388841;6.942617,,,
l9954,121.372969;7.956952;7.051886,,,
l9955,132.783182;8.751464;6.954668,,,
l9956,131.643640;-3.983776;7.192255,,,
l9957,143.876723;-2.236285;7.211183,,,
l9958,144.141100;-1.648270;7.253857,,,
l9959,149.537671;0.570975;7.118666,,,
l9961,143.389162;2.223636;7.130659,,,
l9963,142.951138;5.146493;7.102222,,,
l9964,135.746084;-3.646717;7.378863,,,
l9966,145.955135;-0.718647;7.570756,,,
l9967,140.391923;1.741550;7.485728,,,
l9968,140.103905;5.910861;7.514157,,,
l9969,146.539822;3.720467;7.705424,,,
l9971,130.645809;7.591749;7.839101,,,
l9975,131.797975;2.066340;7.904842,,,
l9976,138.252618;6.431801;8.026211,,,
l9978,127.777990;2.068407;8.096438,,,
l9980,138.884241;6.105866;8.152239,,,
l9981,140.945701;0.760759;8.496778,,,
l9983,133.618812;6.767933;8.565757,,,
l9987,135.365180;4.032143;8.908361,,,
l9988,134.865317;6.435865;8.876100,,,
l10304,129.181713;-5.774893;3.364113,,,
l10520,129.232540;-7.038103;-0.379289,,,
l10522,130.236930;-6.789728;0.114451,,,
l10525,152.372235;-6.169437;0.628299,,,
l10529,129.283134;-5.490350;1.015256,,,
l10530,131.042322;-5.306006;1.127715,,,
l10533,128.209096;-5.491722;1.388752,,,
l10535,137.909009;-5.942726;1.588575,,,
l10536,144.527292;-6.379394;2.032269,,,
l10537,134.250352;-5.933237;1.921272,,,
l10538,144.584822;-5.669501;2.029445,,,
l10541,140.410188;-5.910764;2.460360,,,
l10542,138.339223;13.036636;2.494774,,,
l10543,142.477704;12.981974;2.836104,,,
l10545,133.250463;-6.061302;2.950803,,,
l10546,127.795238;-5.926914;3.134701,,,
l10547,141.551736;-5.844571;3.293493,,,
l10551,140.271664;12.950043;3.400753,,,
l10552,127.394256;-5.545087;3.486242,,,
l10554,146.302257;-5.733974;3.814251,,,
l10555,117.217306;12.614212;3.678992,,,
l10557,140.897194;-5.542636;3.938060,,,
l10558,134.187379;-5.401288;4.215370,,,
l10560,142.281698;11.425078;4.333224,,,
l10561,140.219727;-5.425426;4.557024,,,
l10562,129.748102;12.769686;4.529833,,,
l10564,129.807179;-5.894243;4.971661,,,
l10565,130.346322;-5.082257;5.051535,,,
l10566,131.340196;-4.856132;5.278709,,,
l10568,151.399684;9.255383;5.430707,,,
l10571,148.550789;-2.989127;5.804719,,,
l10572,146.653280;10.588638;5.733747,,,
l10574,149.497364;-2.319687;5.946107,,,
l10575,143.824008;9.329680;6.067650,,,
l10576,143.343107;9.772920;6.006132,,,
l10577,126.304937;9.832095;5.968016,,,
l10579,145.484552;-3.425263;6.159972,,,
l10580,157.735875;-2.666013;6.139209,,,
l10581,144.477302;8.601170;6.148141,,,
l10584,144.033029;-3.288112;6.700278,,,
l10585,149.039738;-1.505369;6.773356,,,
l10586,139.359338;10.194634;6.810681,,,
l10589,145.853165;1.934025;7.052245,,,
l10590,150.071885;1.973289;6.965489,,,
l10591,150.353433;5.557470;7.077483,,,
l10592,149.685577;7.932051;7.030737,,,
l10593,151.643127;0.308306;7.235357,,,
l10595,156.789282;7.639407;7.180027,,,
l10596,132.711961;-4.083800;7.291684,,,
l10597,147.302158;-1.223024;7.333202,,,
l10598,152.193613;-0.294965;7.332695,,,
l10599,152.068682;3.947686;7.347724,,,
l10603,148.853437;-0.603518;7.642776,,,
l10605,148.374757;3.950781;7.590757,,,
l10606,134.334539;-3.525099;7.774212,,,
l10608,142.146486;0.811707;8.603230,,,
l10610,142.657584;1.912865;8.754339,,,
l10611,136.026448;-0.391501;8.897279,,,
l11230,123.610407;-7.736799;-0.454123,,,
l11241,117.184120;-7.580473;0.618878,,,
l11245,135.804008;14.366797;0.670884,,,
l11247,143.702189;-6.950561;0.840125,,,
l11255,117.139531;-7.744176;1.438758,,,
l11257,153.958484;13.135653;2.281399,,,
l11265,127.776203;-6.131954;2.996371,,,
l11266,137.548672;-6.219981;3.460048,,,
l11273,123.236598;12.706850;4.089256,,,
l11276,133.653436;12.845538;4.348459,,,
l11284,161.412715;12.304278;4.801957,,,
l11290,159.608909;-4.721080;5.378524,,,
l11293,154.521791;-3.514244;5.529702,,,
l11300,159.507363;11.269451;5.545919,,,
l11308,134.177718;11.239030;6.197109,,,
l11316,134.992140;9.562469;6.658820,,,
l11318,139.531805;10.206154;6.955281,,,
l11323,142.587353;-3.427700;7.277254,,,
l11324,140.656898;-2.964420;7.275034,,,
l11332,145.790234;4.282207;7.560846,,,
l11339,162.556427;0.493440;7.807747,,,
l11348,163.151105;4.547840;7.959191,,,
l11388,159.834445;13.597631;0.877730,,,
l12024,141.520244;-7.770541;-0.513662,,,
l12970,167.354631;-5.967800;-0.357814,,,
l12973,166.820324;14.653126;-0.330733,,,
l12974,139.492337;-7.280608;-0.296927,,,
l12975,143.323392;-7.433892;0.088288,,,
l12976,146.306396;-7.252949;0.214669,,,
l12977,160.009820;-6.416218;0.223896,,,
l12978,141.944182;12.769507;0.221093,,,
l12979,151.468730;-7.527383;0.455522,,,
l12980,134.152618;-6.742679;0.383112,,,
l12982,143.296855;-6.930529;0.656253,,,
l12986,157.510836;-5.539575;1.292538,,,
l12987,133.693690;-6.530007;1.425210,,,
l12989,159.689119;13.050122;1.625214,,,
l12992,172.398737;-5.569643;2.342619,,,
l12997,145.194187;-6.097580;2.397970,,,
l12998,143.100820;-6.883151;2.691571,,,
l13000,160.637782;-5.733378;2.797129,,,
l13001,151.858411;-5.471761;2.716461,,,
l13002,154.682466;-5.722108;3.163054,,,
l13007,148.078293;12.793449;3.625835,,,
l13009,151.432007;-5.414831;4.015104,,,
l13010,151.364627;11.824743;4.071353,,,
l13016,161.648944;-5.301375;4.915247,,,
l13018,162.595164;-4.727464;5.069478,,,
l13019,161.736702;-4.593900;5.590906,,,
l13020,176.050334;-4.094018;5.516774,,,
l13022,152.064224;9.887518;5.551013,,,
l13023,159.368611;-4.929214;5.756337,,,
l13025,153.937652;11.226266;5.602121,,,
l13026,165.250808;11.451317;5.846283,,,
l13031,162.949960;10.374484;6.122230,,,
l13032,167.910224;10.597501;6.262631,,,
l13034,169.992289;-3.736613;6.388010,,,
l13036,157.122215;-2.871628;6.354809,,,
l13037,157.212510;-2.206982;6.362015,,,
l13038,162.522980;-1.617019;6.389840,,,
l13040,155.345660;-2.202530;6.403890,,,
l13041,177.798083;-2.141920;6.762303,,,
l13042,172.796986;-1.273452;6.873642,,,
l13043,178.563373;2.437678;6.892521,,,
l13044,155.381468;8.289253;6.807903,,,
l13045,174.623658;-2.466578;7.214571,,,
l13046,159.681890;-1.151398;7.020608,,,
l13051,164.457020;8.608554;7.080792,,,
l13052,156.425307;1.173409;7.288466,,,
l13053,165.354072;8.447902;7.269853,,,
l13054,177.107703;-0.157169;7.657963,,,
l13055,163.600305;8.288760;7.624853,,,
l13056,168.333145;-2.857478;7.728065,,,
l13058,166.049796;1.608763;7.980412,,,
l13059,166.586645;1.053016;8.109232,,,
l13060,160.884536;2.345565;8.054693,,,
l13061,166.254980;7.865743;8.247512,,,
l13062,169.943878;8.040300;8.269171,,,
l13064,172.115954;0.314179;8.568978,,,
l13065,172.079455;2.947664;8.587342,,,
l13067,168.954644;0.036555;8.698657,,,
l13068,166.159857;3.723046;8.849987,,,
l13477,146.885601;-7.587911;2.036099,,,
l13824,171.285900;13.106074;-0.343468,,,
l13825,172.553292;13.199299;-0.334258,,,
l13826,143.251346;13.925111;-0.542725,,,
l13827,165.714843;14.586993;-0.381026,,,
l13828,142.288271;14.188114;-0.549207,,,
l13829,143.791157;14.217389;-0.217855,,,
l13830,165.458565;-6.808204;0.166860,,,
l13832,163.255757;14.547235;0.204783,,,
l13834,184.976019;-5.663375;0.722269,,,
l13835,181.948564;13.866153;0.704283,,,
l13837,160.875296;13.753063;0.684226,,,
l13838,168.328863;-6.223322;0.887547,,,
l13839,163.209076;-5.195706;1.153000,,,
l13841,170.184742;13.358942;1.101960,,,
l13842,168.525259;14.202870;1.040970,,,
l13843,150.484881;-7.385042;1.210414,,,
l13845,153.340806;-6.252157;1.485690,,,
l13846,179.065225;13.295406;1.526909,,,
l13847,160.819266;-5.158833;1.942683,,,
l13848,167.983897;-5.613618;2.133123,,,
l13849,176.959100;-4.962346;2.137162,,,
l13850,164.557705;13.498613;2.082909,,,
l13852,147.506184;-7.576924;2.145045,,,
l13853,159.672049;-5.232000;2.273701,,,
l13855,167.454053;13.682683;2.336970,,,
l13858,171.130619;13.150375;3.388200,,,
l13859,161.556596;-5.478041;3.546665,,,
l13860,181.594856;12.469239;3.555872,,,
l13861,166.238675;13.368987;3.533596,,,
l13862,162.306082;13.289529;3.628223,,,
l13863,158.430798;-5.759646;3.900685,,,
l13864,177.111555;12.411889;4.016864,,,
l13865,153.903533;12.676042;3.746017,,,
l13866,176.411621;13.099056;3.964582,,,
l13867,159.871164;13.157083;3.820082,,,
l13868,178.462707;11.783131;4.146184,,,
l13869,153.688665;12.008574;4.034662,,,
l13870,163.723193;12.969001;4.417272,,,
l13871,156.274788;-5.812316;4.669276,,,
l13872,177.966633;-4.670553;4.763053,,,
l13874,167.474365;12.281757;4.986574,,,
l13875,173.903568;10.204875;5.170482,,,
l13876,160.929956;12.453425;5.039554,,,
l13877,158.212871;-5.384495;5.183495,,,
l13878,182.711350;-3.560630;5.405408,,,
l13879,182.223796;9.234631;5.464257,,,
l13883,163.993836;-4.534834;5.647759,,,
l13884,186.345411;-2.298089;5.899867,,,
l13885,178.287414;9.814182;5.837279,,,
l13886,177.771238;10.653076;5.790920,,,
l13888,175.057685;-4.109833;5.949376,,,
l13890,174.719670;8.970772;6.057830,,,
l13891,173.403414;10.160568;5.881812,,,
l13892,157.900734;11.322921;5.808463,,,
l13893,182.228478;-1.729004;6.276164,,,
l13894,170.432640;9.746969;6.067000,,,
l13896,176.235911;8.273321;6.299597,,,
l13898,165.216484;-3.959983;6.532069,,,
l13900,161.554190;-3.096018;6.551967,,,
l13902,161.345104;-2.171537;6.449958,,,
l13904,164.114229;9.067746;6.588329,,,
l13905,169.272882;9.112435;6.506803,,,
l13906,166.409259;9.359338;6.551718,,,
l13908,174.782919;-4.078924;6.699484,,,
l13909,160.412848;-3.406023;6.712842,,,
l13910,160.487921;-2.436383;6.692698,,,
l13911,161.968069;-1.576497;6.634559,,,
l13912,185.872619;1.731529;6.867409,,,
l13914,181.075477;-1.101009;7.018499,,,
l13915,180.355823;8.241233;7.039603,,,
l13917,177.057874;0.689198;7.127758,,,
l13918,181.666913;1.642224;7.133245,,,
l13920,176.932375;5.838008;7.196081,,,
l13921,188.021474;7.817982;7.312975,,,
l13923,178.036285;-1.335281;7.331013,,,
l13924,174.741778;1.880419;7.462206,,,
l13926,174.490746;4.371038;7.456253,,,
l13928,179.457396;-0.609584;7.621286,,,
l13929,161.058715;8.567946;7.402981,,,
l13930,167.189455;-3.333738;7.703080,,,
l13931,180.061987;4.023098;7.789631,,,
l13932,172.269293;6.012342;7.774305,,,
l13933,167.958629;-1.235720;7.883366,,,
l13934,166.009690;2.327689;7.956260,,,
l13941,171.928853;5.810849;8.445275,,,
l13947,173.186042;4.830808;8.744969,,,
l13948,167.883423;6.743324;8.782101,,,
l13950,174.883673;2.429367;9.140860,,,
l15622,174.462535;-7.725564;-0.495662,,,
l15623,190.176562;13.873614;-0.297649,,,
l15624,198.694623;14.567589;-0.218268,,,
l15625,176.660678;14.468815;-0.419299,,,
l15626,181.377018;-6.991722;0.074070,,,
l15627,176.050125;13.970419;0.042782,,,
l15628,169.984380;-5.711346;0.266074,,,
l15629,174.039943;-5.702637;0.195885,,,
l15630,190.150414;-5.075796;0.334671,,,
l15631,191.771949;13.406504;0.476815,,,
l15632,183.410161;14.184147;0.245607,,,
l15633,176.482453;-6.547603;0.328715,,,
l15634,194.073821;13.554766;0.546118,,,
l15635,161.486878;-6.543870;0.495362,,,
l15636,184.882037;-5.742733;0.747021,,,
l15637,185.030405;-6.198442;1.336857,,,
l15638,185.537373;-5.174440;1.361212,,,
l15639,186.253144;-5.091414;1.412813,,,
l15640,193.616446;13.930912;1.340416,,,
l15641,180.803135;-7.007807;1.542112,,,
l15642,166.087785;-6.563307;1.339935,,,
l15643,185.049359;13.644678;1.547770,,,
l15644,186.311128;13.826642;1.638870,,,
l15645,187.907551;13.355748;1.733326,,,
l15646,187.277322;13.493408;1.694248,,,
l15647,178.697746;-7.109505;1.808156,,,
l15649,185.271911;-5.423308;1.926254,,,
l15650,165.021914;13.465528;1.989067,,,
l15651,186.793201;13.406408;2.324695,,,
l15652,165.630920;13.453882;2.365083,,,
l15653,181.944234;-5.082783;2.630539,,,
l15654,182.656663;-5.117431;2.729359,,,
l15655,174.857385;-5.165498;2.776490,,,
l15656,184.450067;-4.624134;2.964289,,,
l15657,195.437903;13.504153;3.105700,,,
l15658,184.707257;-5.228334;3.014571,,,
l15659,174.514774;-5.671882;3.114773,,,
l15660,189.448339;13.260026;4.000933,,,
l15661,193.491295;11.937200;4.469610,,,
l15662,192.397794;12.289710;4.339928,,,
l15663,187.814758;12.652102;4.445490,,,
l15664,195.246709;11.372870;4.681407,,,
l15665,185.800158;11.954883;4.745374,,,
l15666,178.753107;-4.844186;4.921484,,,
l15667,187.136710;11.992521;4.977150,,,
l15668,183.261739;-5.552286;5.041094,,,
l15669,200.906172;-3.684808;5.247301,,,
l15670,173.458782;10.916546;5.094537,,,
l15671,188.264291;-3.361313;5.432501,,,
l15672,201.097453;9.926017;5.426915,,,
l15673,190.471987;10.668526;5.473747,,,
l15674,201.449677;11.314975;5.522412,,,
l15675,197.538513;-3.898958;5.633063,,,
l15677,204.013638;-2.606682;5.675172,,,
l15678,202.636659;9.456852;5.624584,,,
l15680,186.727417;9.211962;6.033954,,,
l15681,198.649445;9.883801;5.990037,,,
l15682,202.096709;-1.645015;6.353953,,,
l15684,193.217074;-3.040804;6.451990,,,
l15685,202.701501;-1.309629;6.451289,,,
l15686,196.160780;8.520017;6.388412,,,
l15687,198.529508;-2.578665;6.660023,,,
l15688,183.885066;8.402421;6.546054,,,
l15689,185.810853;-1.486782;6.724342,,,
l15690,205.787980;2.333268;6.966349,,,
l15691,187.201198;8.768525;6.778440,,,
l15692,206.296496;5.785190;7.100232,,,
l15694,190.240854;-0.582201;7.224045,,,
l15695,202.005256;1.692028;7.301301,,,
l15696,201.444134;2.027208;7.200139,,,
l15697,197.335835;2.817742;7.308200,,,
l15698,196.908635;5.705428;7.286665,,,
l15699,201.557055;5.771597;7.286385,,,
l15701,185.483871;-1.026847;7.244094,,,
l15703,202.815907;4.643193;7.493307,,,
l15704,202.221639;5.068249;7.392419,,,
l15705,193.496247;6.931655;7.421876,,,
l15706,202.808232;7.108773;7.553329,,,
l15707,201.903614;7.455251;7.398011,,,
l15708,203.808490;4.115724;7.667029,,,
l15709,181.885821;5.505421;7.449680,,,
l15710,183.492080;7.277165;7.541432,,,
l15711,192.571530;0.089779;7.815558,,,
l15712,189.816195;0.619404;7.825839,,,
l15713,199.972758;4.131048;7.880278,,,
l15714,184.736097;4.141259;7.718023,,,
l15715,189.187073;6.966090;7.863133,,,
l15716,192.890976;2.148878;7.914020,,,
l15717,189.710931;5.891334;7.945675,,,
l15718,193.105121;6.367898;8.098772,,,
l15719,190.781163;3.534560;8.144862,,,
l15720,194.454089;3.415236;8.336038,,,
l15778,188.461899;3.402868;7.410478,,,
l16078,188.880252;4.957675;7.333082,,,
l16113,179.153329;14.065852;-0.028733,,,
l16117,171.350059;13.040150;0.369202,,,
l16186,171.023080;-6.972195;-0.489467,,,
l16187,193.901550;13.558698;-0.289954,,,
l16188,206.069975;14.834132;-0.166724,,,
l16189,190.515641;-6.052204;0.160711,,,
l16192,175.422630;13.933420;0.233807,,,
l16195,173.594217;-6.580880;0.985720,,,
