key,landmark(x;y;z),pose(x;y;z;r;p;y;cov[36]),velocity(u;v;w),bias(bu;bv;bw;br;bp;by)
l9139,112.900743;9.310946;6.641375,,,
l9140,127.829852;10.156027;6.689785,,,
l9141,138.205148;11.222529;6.737054,,,
l9142,129.752499;-3.238938;6.887284,,,
l9144,121.132530;-1.091452;6.961664,,,
l9145,142.459259;2.481428;7.224235,,,
l9146,142.190452;5.941442;7.215627,,,
l9147,135.645002;9.120364;7.219609,,,
l9148,125.176902;-0.290508;7.323960,,,
l9150,131.706960;9.199599;7.396611,,,
l9151,138.071880;0.158089;7.517742,,,
l9152,138.730134;6.263722;7.683391,,,
l9153,117.090494;6.140920;7.652253,,,
l9156,125.047658;1.158627;7.991507,,,
l9157,124.898891;1.875615;7.954412,,,
l9158,125.154785;2.694145;8.031981,,,
l9159,131.191866;2.937787;7.963720,,,
l9160,127.477000;7.064223;8.013859,,,
l9162,125.446991;0.387709;8.100837,,,
l9163,128.394884;1.464802;8.107583,,,
l9164,131.855942;2.245575;8.105278,,,
l9165,128.211707;2.493630;8.069298,,,
l9168,128.654027;5.385945;8.236963,,,
l9169,128.132384;6.320094;8.142132,,,
l9170,125.088841;6.443556;8.129074,,,
l9173,129.714861;4.631451;8.474952,,,
l9175,138.932024;3.670551;8.682138,,,
l9176,139.055717;5.488298;8.734454,,,
l9177,138.667649;6.194960;8.672128,,,
l9178,135.673139;4.795661;8.987524,,,
l9179,135.555388;5.650486;8.980276,,,
l9180,135.439139;6.388772;8.974014,,,
l9181,141.502780;2.976731;9.188710,,,
l9410,133.654387;-5.221481;-0.123087,,,
l9411,133.209141;15.401568;-0.143478,,,
l9413,117.607336;4.707345;0.273038,,,
l9416,126.310455;-5.636740;0.493475,,,
l9417,131.092404;15.389586;0.633345,,,
l9425,128.628348;14.405425;1.295637,,,
l9426,115.652985;-6.607414;1.503508,,,
l9427,123.820230;-4.746736;1.571471,,,
l9428,115.902490;14.318746;1.760120,,,
l9429,126.080177;13.834114;1.849116,,,
l9430,113.451168;-6.616058;2.071423,,,
l9431,125.154484;-4.499531;2.254574,,,
l9434,112.573446;-6.049274;2.640077,,,
l9435,139.231994;-4.913596;2.588314,,,
l9437,126.953213;-4.950443;3.062132,,,
l9440,132.142966;14.090313;3.821520,,,
l9441,143.477672;13.524528;3.966102,,,
l9442,127.264095;13.997268;4.019251,,,
l9443,136.334044;13.859005;4.250146,,,
l9444,117.761840;12.650617;4.336469,,,
l9446,121.583643;-4.788204;4.614049,,,
l9447,139.042381;12.352456;4.489905,,,
l9448,131.584593;13.767925;4.538698,,,
l9451,130.507914;-4.664584;4.891063,,,
l9453,146.800162;10.521670;5.282756,,,
l9454,126.691084;-4.319481;5.593881,,,
l9455,128.069905;-3.809022;5.848059,,,
l9457,125.701179;-4.133695;6.025190,,,
l9459,144.070880;10.117333;6.008928,,,
l9461,146.871503;-1.771409;6.284068,,,
l9465,123.466466;-2.064984;6.629002,,,
l9466,128.872687;-0.833659;6.636159,,,
l9469,131.521218;9.952970;6.686902,,,
l9471,144.852315;2.759142;7.040620,,,
l9474,141.045662;5.669594;7.442999,,,
l9475,146.490389;6.063623;7.327744,,,
l9476,146.442875;7.967101;7.355061,,,
l9479,141.616124;3.725282;7.516297,,,
l9481,143.383613;0.692594;7.818147,,,
l9486,127.092364;0.558420;8.230111,,,
l9487,127.257119;3.139815;8.298368,,,
l9489,132.654070;8.637312;8.453685,,,
l9490,136.334186;8.793999;8.455783,,,
l9491,132.543863;4.496523;9.066620,,,
l9514,111.599306;-5.292496;2.917160,,,
l9961,109.801982;14.865196;-0.179201,,,
l9963,108.839854;15.131689;-0.181551,,,
l9964,116.596469;-6.831073;0.146704,,,
l9967,110.344482;15.156388;0.142143,,,
l9970,151.822604;-4.789523;0.937473,,,
l9971,129.698457;-4.323555;1.468324,,,
l9974,120.708678;-5.534663;2.327341,,,
l9975,142.517896;-4.941854;2.328832,,,
l9977,143.726752;-4.175741;2.401229,,,
l9980,131.890391;14.504910;3.046328,,,
l9981,120.752339;-4.222290;3.665533,,,
l9982,147.545057;13.478809;3.681887,,,
l9983,146.436863;13.762018;3.593795,,,
l9984,145.861011;14.069753;3.552468,,,
l9986,128.057074;-4.593350;3.871049,,,
l9987,124.507040;-4.503742;3.689504,,,
l9988,148.496546;13.250426;3.758425,,,
l9989,124.932101;-4.862596;4.241582,,,
l9993,142.707125;13.549189;4.121086,,,
l9994,124.096862;13.863589;4.233907,,,
l9995,138.475399;13.071767;4.421605,,,
l9996,128.846544;-4.729775;4.542896,,,
l9997,148.385482;-4.105226;4.584293,,,
l10001,129.630605;-4.860568;4.702341,,,
l10003,141.566283;12.013127;4.770073,,,
l10004,134.055523;13.152525;5.234222,,,
l10007,124.722008;-4.483163;5.524441,,,
l10008,123.381747;-4.186656;5.551478,,,
l10009,149.132111;9.996503;5.688048,,,
l10010,148.416515;10.217799;5.600125,,,
l10011,147.335491;12.176240;5.517960,,,
l10012,143.836460;-3.012651;5.747729,,,
l10015,145.997403;9.462935;6.170252,,,
l10017,142.896694;-2.909949;6.428665,,,
l10018,122.945235;10.295941;6.355795,,,
l10019,149.008603;-0.924044;6.525577,,,
l10020,144.768901;-2.133456;6.747377,,,
l10022,124.163945;9.974207;6.675372,,,
l10023,126.936838;-2.508570;7.037261,,,
l10024,127.015339;-1.539268;7.014082,,,
l10025,152.476787;2.538488;7.059041,,,
l10026,128.622478;-3.546975;7.115820,,,
l10027,129.010373;-1.595358;7.137150,,,
l10028,149.042122;1.891497;7.483143,,,
l10029,148.437541;8.022650;7.466343,,,
l10030,154.621918;8.621491;7.472778,,,
l10031,134.310194;-2.935085;7.515097,,,
l10032,144.297476;-1.236822;7.514445,,,
l10033,149.692486;5.015103;7.625414,,,
l10034,140.053525;7.525199;7.543744,,,
l10037,131.021122;0.336339;8.329189,,,
l10040,142.093528;1.611166;8.701160,,,
l10043,138.152697;8.660985;8.700369,,,
l10045,134.454582;7.619072;9.041045,,,
l10046,136.572308;8.018570;8.980540,,,
l10047,137.755873;1.106505;9.108865,,,
l10050,135.700439;7.043452;9.390179,,,
l10206,114.324264;-7.116585;0.057197,,,
l10207,132.611705;-5.982513;0.414999,,,
l10208,110.158746;-5.915062;0.612708,,,
l10210,149.891583;-5.470685;0.820959,,,
l10212,149.589475;14.889507;0.826544,,,
l10213,124.722044;-5.633631;0.944741,,,
l10215,125.700934;-5.526689;1.002937,,,
l10218,110.093550;-6.104012;1.444404,,,
l10219,123.348347;-4.715526;1.479121,,,
l10220,146.768616;14.144307;1.611683,,,
l10222,145.316670;-4.411060;2.274728,,,
l10224,140.082492;14.121857;2.764562,,,
l10227,114.226561;13.787427;3.102424,,,
l10228,126.293000;-4.745422;3.346623,,,
l10229,137.415823;-5.089556;3.622669,,,
l10235,135.177178;-4.065713;5.037427,,,
l10238,150.611763;11.469184;5.450017,,,
l10240,135.209958;-3.557816;5.611279,,,
l10241,152.605461;-2.638590;5.586977,,,
l10243,125.374423;12.999297;5.545345,,,
l10244,135.320265;-3.504238;6.228822,,,
l10245,143.819662;11.173993;6.143279,,,
l10247,146.256148;-2.385603;6.369387,,,
l10249,137.898585;-3.008159;6.837621,,,
l10252,132.032229;-3.580174;7.035457,,,
l10253,141.550465;-2.377606;6.979029,,,
l10254,140.911467;8.595787;6.975208,,,
l10255,135.036642;10.093499;7.039709,,,
l10256,141.689349;8.221343;7.126894,,,
l10257,139.963711;-1.946623;7.310889,,,
l10258,147.792074;-0.138927;7.472435,,,
l10260,147.242960;2.750969;7.360918,,,
l10261,158.296998;8.561190;7.479860,,,
l10262,157.583809;9.066530;7.381366,,,
l10266,134.566375;9.617307;7.492724,,,
l10267,132.949474;-1.686031;7.784686,,,
l10268,145.049997;-0.096142;7.722575,,,
l10271,155.925728;4.419084;8.080452,,,
l10272,135.748823;-2.247564;8.128522,,,
l10273,134.052404;-0.762644;8.127846,,,
l10274,141.089289;3.536691;9.032227,,,
l10343,144.859556;15.185509;-0.104143,,,
l10413,150.738131;-5.948540;-0.060517,,,
l10414,138.838607;14.020217;-0.118233,,,
l10415,140.620153;14.093601;-0.113700,,,
l10416,153.280121;15.140397;-0.082191,,,
l10418,139.585643;14.223803;0.513932,,,
l10419,141.448226;14.115795;0.554434,,,
l10420,145.242843;14.939754;0.646048,,,
l10421,146.629643;15.003988;0.677926,,,
l10422,149.838452;-6.035495;0.739157,,,
l10423,151.048386;-5.041264;0.763024,,,
l10425,141.412288;14.100673;1.219358,,,
l10426,139.867304;14.459608;1.161120,,,
l10427,143.840914;14.729600;1.332655,,,
l10428,150.102149;-5.719403;1.550835,,,
l10429,150.682927;-5.297557;1.573415,,,
l10430,140.927116;-5.163231;1.738855,,,
l10431,147.516687;-4.644042;2.172041,,,
l10432,141.589761;14.187196;2.573278,,,
l10433,137.055490;-4.669746;3.059639,,,
l10435,137.748080;-4.701859;3.151024,,,
l10436,135.958730;-5.190283;3.449401,,,
l10438,154.029460;14.534931;3.629409,,,
l10440,150.668897;13.078734;4.157216,,,
l10441,138.894776;-4.686084;4.452434,,,
l10442,135.666553;14.118414;4.354226,,,
l10443,134.810193;-4.228821;4.707241,,,
l10444,139.180197;-4.379684;5.077247,,,
l10445,146.635046;-4.300478;5.051665,,,
l10446,142.468425;-4.017325;5.054360,,,
l10447,160.250094;-3.666164;5.076827,,,
l10448,146.161491;-3.757974;4.964517,,,
l10451,135.994395;-3.941884;5.474596,,,
l10452,146.351949;-2.905715;5.710676,,,
l10453,156.467049;11.351927;5.706984,,,
l10454,155.701770;12.039387;5.628106,,,
l10455,149.143584;12.372209;5.618157,,,
l10456,136.540056;12.299597;5.491412,,,
l10457,132.117093;-3.589221;5.859350,,,
l10458,151.573113;-2.546462;5.780784,,,
l10459,150.746354;10.207536;5.773092,,,
l10461,140.743833;-4.015372;5.996783,,,
l10462,146.650059;10.881387;5.947530,,,
l10464,137.137390;-3.184284;6.265322,,,
l10465,145.695998;-2.867991;6.320062,,,
l10466,148.548631;9.466385;6.213795,,,
l10468,161.593162;10.755471;6.363824,,,
l10469,136.042571;-3.496015;6.526608,,,
l10470,142.526871;9.535161;6.532139,,,
l10472,143.988821;8.828342;6.808736,,,
l10473,146.991341;-0.692908;7.295958,,,
l10474,136.949019;-2.614700;7.300167,,,
l10475,144.670792;3.932643;7.497899,,,
l10477,150.326448;9.033942;7.352463,,,
l10479,152.156401;1.481920;7.565950,,,
l10480,144.497271;7.156975;7.561579,,,
l10481,156.995164;8.340844;7.659449,,,
l10482,151.331192;8.485381;7.529832,,,
l10483,146.456722;0.069540;7.919872,,,
l10485,158.429916;1.779901;7.822010,,,
l10487,158.545610;7.446719;7.911259,,,
l10488,157.757909;7.900658;7.782708,,,
l10489,152.610101;7.949681;7.764864,,,
l10490,137.086498;10.319273;7.773330,,,
l10491,159.367008;1.156083;7.989903,,,
l10492,159.533738;5.770557;8.053953,,,
l10493,159.030137;6.487057;7.977014,,,
l10494,141.905901;-1.074789;8.133355,,,
l10495,150.830854;4.272932;8.167638,,,
l10496,154.881584;4.610239;8.139286,,,
l10497,160.390941;4.872587;8.193875,,,
l10498,136.352878;9.815080;8.082828,,,
l11690,155.521137;15.245521;-0.088005,,,
l11691,157.557175;15.476862;-0.082228,,,
l11692,168.885116;15.939728;-0.049001,,,
l11693,140.112015;-6.498150;0.238675,,,
l11697,141.233256;-4.729039;0.593877,,,
l11699,155.257055;15.220370;0.608272,,,
l11700,143.507298;-5.560346;0.707411,,,
l11701,167.945625;-4.401998;0.889021,,,
l11702,140.316645;-4.715308;0.885552,,,
l11703,131.887470;-5.542054;1.028594,,,
l11704,138.972037;-4.935262;1.116117,,,
l11706,147.284542;-5.643538;1.355862,,,
l11707,134.559108;-5.507741;1.278041,,,
l11708,157.237892;14.515636;1.378992,,,
l11711,148.295679;-6.019060;1.936335,,,
l11712,143.405646;-5.518755;1.908046,,,
l11713,175.064466;-4.154215;2.132050,,,
l11714,132.841322;-4.216206;1.950348,,,
l11715,157.043634;14.233288;2.092149,,,
l11717,152.723525;-4.164882;2.278400,,,
l11718,131.099523;-4.607899;2.442501,,,
l11719,152.098998;14.331980;2.415864,,,
l11720,132.103449;14.505564;2.359892,,,
l11721,154.640069;14.353172;2.624582,,,
l11722,156.866498;14.260794;2.806364,,,
l11723,163.946731;-4.161681;3.279005,,,
l11724,164.974683;-3.655960;3.364382,,,
l11725,151.394860;-3.592382;3.273442,,,
l11726,155.903280;14.244726;3.433486,,,
l11727,149.569614;-3.766680;3.565361,,,
l11729,160.915325;14.633144;3.972251,,,
l11730,158.935205;-4.068616;4.284768,,,
l11731,173.033392;13.538442;4.178287,,,
l11733,149.343684;12.987973;4.421290,,,
l11737,146.619177;-4.519094;5.055926,,,
l11738,154.594015;-3.823702;4.982310,,,
l11739,149.272167;-3.632343;5.100207,,,
l11740,172.059426;11.935792;5.092756,,,
l11741,154.459814;12.973554;5.256389,,,
l11742,164.900816;13.514957;5.250297,,,
l11743,158.312705;13.841487;5.187505,,,
l11744,149.089438;-3.261180;5.574578,,,
l11746,168.633601;13.280538;5.724082,,,
l11748,171.803679;10.684502;6.062241,,,
l11749,155.152402;11.424895;5.964536,,,
l11750,158.791275;12.291424;5.943983,,,
l11751,156.770923;10.770318;6.235557,,,
l11753,161.432447;11.571499;6.359506,,,
l11754,169.658449;9.494877;6.729191,,,
l11755,168.298140;11.440154;6.580179,,,
l11756,160.603508;-1.342516;6.766286,,,
l11757,170.888645;9.084814;6.908652,,,
l11758,166.993756;-1.570892;7.138374,,,
l11759,155.003245;-0.491279;6.935806,,,
l11760,172.342959;0.029113;7.050572,,,
l11761,172.305483;8.540822;7.115317,,,
l11762,160.568033;10.602132;6.963885,,,
l11763,163.435397;-2.402955;7.356733,,,
l11764,174.480149;3.186510;7.383823,,,
l11765,174.186955;6.662667;7.372589,,,
l11766,162.639019;9.977810;7.340006,,,
l11767,162.021462;10.146753;7.226347,,,
l11768,158.438772;10.317120;7.291379,,,
l11769,152.409110;-0.027407;7.503975,,,
l11770,174.263139;7.619449;7.400765,,,
l11771,152.598710;3.548038;7.569232,,,
l11774,170.755980;6.975746;7.844417,,,
l11776,161.451081;8.569409;7.861671,,,
l11777,148.334192;9.083089;7.775235,,,
l11778,163.255583;2.462283;8.117804,,,
l11779,162.866718;3.215219;8.036000,,,
l11781,163.878832;1.852749;8.255960,,,
l11782,156.896974;6.712975;8.212180,,,
l11783,163.780181;6.789808;8.312367,,,
l11784,167.460306;9.680689;8.279531,,,
l11785,174.675987;3.397723;8.498129,,,
l11786,174.484475;4.129553;8.469157,,,
l11787,174.231756;4.986444;8.432718,,,
l11789,164.548456;6.250508;8.468178,,,
l11790,170.968096;1.751731;8.834412,,,
l11791,171.565582;2.828253;8.957883,,,
l11792,171.115025;4.314828;8.879273,,,
l11793,170.772040;5.788300;8.832220,,,
l11794,170.562305;6.890443;8.812974,,,
l11795,171.747663;3.848248;9.001954,,,
l11796,167.242887;5.497354;9.052301,,,
l11900,158.851961;-4.115064;0.584846,,,
l11991,143.287153;-6.484603;-0.099793,,,
l11992,165.937525;-4.821019;-0.030246,,,
l11994,158.997233;15.616855;-0.077233,,,
l11995,159.745827;15.677439;-0.074941,,,
l11996,132.341401;15.506983;-0.161344,,,
l11997,163.520039;16.022580;-0.063436,,,
l11999,137.691316;-5.677679;0.335613,,,
l12000,136.892586;-5.308423;0.296396,,,
l12001,167.570106;15.836787;0.824549,,,
l12002,168.640404;15.878688;0.850044,,,
l12003,164.902376;16.053132;0.763583,,,
l12004,166.920349;16.060872;0.810790,,,
l12009,158.526539;-3.968768;1.840288,,,
l12010,169.441252;14.941743;1.770918,,,
l12012,177.686717;-3.430101;2.092557,,,
l12014,177.191032;14.855412;2.117430,,,
l12015,138.630912;14.321252;1.888464,,,
l12016,155.702349;-4.172054;2.227773,,,
l12017,150.698073;-4.103396;2.254612,,,
l12021,146.927284;-4.524978;2.654747,,,
l12022,158.849101;14.280693;2.675285,,,
l12023,169.134279;14.716989;2.655896,,,
l12024,165.697163;-4.316974;3.121340,,,
l12025,146.775867;-3.951656;2.995611,,,
l12028,138.618235;14.232664;3.258178,,,
l12031,175.733549;13.896177;4.113509,,,
l12032,174.900329;14.208018;4.047567,,,
l12033,159.123695;14.601623;4.115371,,,
l12036,163.020470;14.417120;4.591284,,,
l12039,158.321458;-4.090972;5.013261,,,
l12040,162.742420;-4.068691;5.051703,,,
l12041,145.428598;12.709200;4.971342,,,
l12042,167.698807;13.421282;5.144278,,,
l12043,160.404603;14.077911;4.977802,,,
l12044,169.502032;12.083384;5.329917,,,
l12047,151.475869;-4.569908;5.354894,,,
l12048,160.635143;-3.754294;5.410872,,,
l12049,164.064657;13.320045;5.475271,,,
l12051,145.890466;-3.981314;5.570447,,,
l12053,156.752592;-3.241891;5.935500,,,
l12054,149.515029;11.562375;5.755913,,,
l12055,153.576741;13.343518;5.736742,,,
l12056,176.483902;-2.257905;6.124008,,,
l12057,175.896871;10.836503;6.133774,,,
l12059,167.520663;13.136914;5.982952,,,
l12060,169.874884;10.710428;6.245436,,,
l12061,160.047118;11.639420;6.218368,,,
l12063,178.692531;-1.208938;6.410597,,,
l12064,170.549924;12.489105;6.413183,,,
l12065,173.860995;-2.046093;6.746321,,,
l12067,156.025289;10.436355;6.628210,,,
l12068,166.549917;11.400030;6.610211,,,
l12069,158.471958;-1.285634;6.913668,,,
l12071,158.022923;-0.457214;6.784784,,,
l12073,176.605797;-0.767314;7.162643,,,
l12074,156.872080;-0.227027;7.119813,,,
l12075,176.664253;3.262243;7.163822,,,
l12076,176.810631;4.117410;7.191987,,,
l12077,169.141509;9.343328;6.982460,,,
l12079,153.902804;9.481276;7.230079,,,
l12080,178.741632;0.557465;7.489664,,,
l12081,178.641048;6.540451;7.505744,,,
l12082,177.982414;6.877339;7.408020,,,
l12083,171.631315;8.288198;7.390321,,,
l12084,178.509612;8.586271;7.521989,,,
l12085,173.407241;3.380143;7.624742,,,
l12086,172.992703;6.557449;7.591927,,,
l12087,173.175181;7.189896;7.637572,,,
l12088,168.309062;8.457851;7.684642,,,
l12089,155.364902;9.350701;7.628863,,,
l12091,155.175111;6.239321;7.966108,,,
l12092,167.632578;0.768561;8.288247,,,
l12095,161.009000;3.182172;8.236201,,,
l12096,154.342729;4.899561;8.228523,,,
l12099,172.134583;7.531555;8.419707,,,
l12101,173.829308;2.422369;8.684360,,,
l12102,174.000916;3.776289;8.727333,,,
l12103,173.526527;4.786229;8.643243,,,
l12104,168.503393;8.107956;8.599738,,,
l12107,170.825405;3.667501;9.014667,,,
l12297,158.378859;-5.300072;-0.057443,,,
l12298,143.729347;15.657785;-0.125581,,,
l12299,160.231482;-4.953876;0.540040,,,
l12301,162.859999;16.049560;0.643995,,,
l12302,154.682346;-5.473046;0.888007,,,
l12304,137.542808;-5.121369;1.385126,,,
l12305,165.094032;15.256024;1.433026,,,
l12306,146.335056;-5.544624;1.787422,,,
l12311,165.669777;15.089555;2.211013,,,
l12312,151.137628;-5.481328;2.369591,,,
l12313,173.149446;-3.823439;2.586645,,,
l12314,136.755074;15.023257;2.279950,,,
l12317,166.854947;15.163690;3.071014,,,
l12319,157.783267;-4.277923;3.176436,,,
l12321,172.826251;-4.444837;3.435619,,,
l12322,153.884730;-3.563358;3.563992,,,
l12324,168.363051;14.784877;4.000209,,,
l12327,152.710100;-4.169350;4.735407,,,
l12328,165.446637;-3.487748;4.882464,,,
l12333,153.117085;-4.293194;5.308682,,,
l12335,156.760261;13.288700;5.618273,,,
l12336,177.979492;11.476050;5.941512,,,
l12337,160.782241;13.461525;5.782998,,,
l12339,180.076452;-1.122995;6.101468,,,
l12340,174.947825;-2.324779;6.342527,,,
l12341,175.829315;-1.935815;6.474999,,,
l12344,165.350870;12.047400;6.546660,,,
l12345,177.968703;-0.753286;6.797402,,,
l12349,160.025560;-0.914023;6.979176,,,
l12350,179.920354;9.376596;7.187185,,,
l12352,164.785504;10.440725;7.076907,,,
l12353,181.125073;3.174063;7.285208,,,
l12354,180.888543;7.328751;7.294232,,,
l12355,165.535487;10.370266;7.235294,,,
l12356,182.440884;1.998340;7.489342,,,
l12360,164.481541;9.802071;7.702975,,,
l12363,178.871130;5.620617;7.965202,,,
l12367,170.359364;0.921396;8.064408,,,
l12369,163.400784;9.202907;8.116091,,,
l12371,158.302098;2.940454;8.237430,,,
l12372,162.836069;1.174136;8.391531,,,
l12373,158.759991;3.909999;8.418048,,,
l12377,166.375308;8.394706;8.853989,,,
l12379,168.027438;6.967701;9.227289,,,
l12380,168.217219;7.737706;9.311833,,,
l12381,166.138396;4.563263;9.402778,,,
l12568,159.909227;-5.228237;-0.055275,,,
l12569,177.082904;15.728632;-0.008207,,,
l12576,166.309843;16.128939;0.651779,,,
l12578,156.981756;15.211110;1.462687,,,
l12580,161.298412;14.940579;1.707938,,,
l12581,161.800898;-3.660175;2.103324,,,
l12582,166.369163;15.171667;2.027995,,,
l12583,174.748786;-4.003977;2.448197,,,
l12584,164.697747;15.032459;2.579745,,,
l12585,161.775619;14.600983;2.926434,,,
l12587,158.586441;-4.281396;3.271114,,,
l12588,162.235718;-4.260059;3.266135,,,
l12589,173.841241;14.686793;3.337233,,,
l12590,171.322188;-4.202493;3.714830,,,
l12591,158.332965;-3.869413;3.692921,,,
l12592,163.056828;14.931932;3.704294,,,
l12593,172.183633;-4.055836;3.808138,,,
l12594,154.876271;-3.720779;3.901557,,,
l12596,172.318753;14.685919;4.020725,,,
l12597,153.623249;14.448152;3.964540,,,
l12599,166.496940;-3.693556;4.465318,,,
l12600,171.896989;13.130792;4.716947,,,
l12602,157.182949;-3.970938;5.351915,,,
l12603,164.603532;-3.264499;5.388261,,,
l12604,178.979252;-2.601741;5.465891,,,
l12605,171.464863;12.051251;5.403957,,,
l12607,165.574037;-3.041532;5.574151,,,
l12608,179.858967;12.484783;5.727314,,,
l12609,168.665243;12.722161;5.753477,,,
l12610,182.376557;-1.444976;5.909969,,,
l12611,181.040196;10.622960;5.828763,,,
l12612,158.655804;13.342078;5.788910,,,
l12613,158.380236;-3.330856;6.121795,,,
l12614,155.875470;12.877849;6.132934,,,
l12615,160.447310;13.165419;6.162104,,,
l12616,180.466700;-0.474647;6.596375,,,
l12617,171.316984;-2.286780;6.704798,,,
l12618,181.073159;-0.141017;6.689271,,,
l12620,161.656321;-0.077821;6.932693,,,
l12623,184.174816;3.492951;7.175539,,,
l12624,160.431565;-2.830021;7.233568,,,
l12625,184.695756;6.943526;7.295625,,,
l12627,179.831325;3.202431;7.434525,,,
l12628,175.335369;5.993292;7.517787,,,
l12630,181.511813;2.042145;7.732944,,,
l12631,181.213578;5.814640;7.711731,,,
l12632,180.620188;6.241397;7.612809,,,
l12633,181.214593;8.280408;7.763966,,,
l12634,180.310304;8.629475;7.612596,,,
l12635,169.894117;0.589659;7.846052,,,
l12636,182.205313;5.284343;7.881587,,,
l12638,178.370900;5.313407;8.116177,,,
l12640,175.394370;2.197166;8.341438,,,
l12641,163.355094;8.048223;8.270672,,,
l12644,165.737679;0.882954;8.790127,,,
l12646,166.692437;1.261486;9.092159,,,
l12647,170.319943;4.679258;9.511148,,,
l12648,165.260824;4.829322;9.359912,,,
l12785,161.895126;-5.318073;-0.054995,,,
l12788,162.897837;-5.065242;0.439908,,,
l12789,165.254683;-4.690934;0.495367,,,
l12793,163.696369;-3.576779;1.451642,,,
l12794,160.863381;-3.771912;1.708409,,,
l12797,184.351117;-4.149682;1.917297,,,
l12798,170.564469;-4.188581;1.924930,,,
l12800,185.546533;15.086601;2.037566,,,
l12802,149.463127;-4.618898;2.645388,,,
l12803,171.096303;14.769938;2.808836,,,
l12805,179.693900;-3.621340;3.389925,,,
l12807,163.317508;-4.007925;3.941973,,,
l12813,189.199683;14.321774;4.361519,,,
l12818,182.292260;12.992727;5.596441,,,
l12821,184.327108;-1.962717;5.695983,,,
l12822,183.714646;11.250275;5.728114,,,
l12826,167.601867;-2.831684;6.471337,,,
l12828,190.241639;-0.826980;6.483944,,,
l12829,189.716224;10.564106;6.506561,,,
l12830,174.329653;-3.060052;6.607051,,,
l12838,183.924078;6.051385;7.557640,,,
l12839,170.998263;8.956772;7.428795,,,
l12841,176.209246;-0.873296;7.733537,,,
l12842,184.997372;1.640988;7.713404,,,
l12844,166.944145;-0.467623;8.045511,,,
l12845,187.479226;5.116443;8.181234,,,
l12849,168.539834;1.447223;9.181562,,,
l13038,182.804993;-5.174202;0.015141,,,
l13040,184.829404;16.090759;0.025325,,,
l13041,162.336161;-5.068999;0.342253,,,
l13042,168.182872;-4.195228;0.478918,,,
l13048,156.772150;-4.125977;1.053239,,,
l13050,175.711938;15.474756;1.448589,,,
l13053,182.396494;-4.564354;1.658375,,,
l13058,180.002821;-5.055788;2.325628,,,
l13059,181.107233;-4.859511;2.398339,,,
l13063,169.099872;-3.943074;2.650639,,,
l13067,186.093225;15.021846;2.841864,,,
l13069,168.239635;-4.007698;3.082514,,,
l13070,181.051385;-3.411872;3.172955,,,
l13072,177.645976;14.954776;3.055829,,,
l13079,164.930250;-3.757444;4.016509,,,
l13084,192.982433;13.929889;4.361739,,,
l13085,175.960211;14.774830;4.379168,,,
l13086,171.552171;-3.843278;4.716464,,,
l13088,172.298497;-3.688983;4.842486,,,
l13094,172.315569;-3.457319;5.460517,,,
l13095,188.093509;12.056328;5.834655,,,
l13101,190.986446;11.273201;6.194609,,,
l13105,193.013577;10.446948;6.443337,,,
l13109,166.203703;13.260844;6.352243,,,
l13112,167.126447;13.061020;6.549166,,,
l13115,175.778236;9.385944;6.963124,,,
l13117,169.189931;10.836724;6.820879,,,
l13118,171.144037;12.746249;6.850998,,,
l13119,174.114953;-1.661287;7.097557,,,
l13120,171.665067;-1.590237;7.110847,,,
l13126,191.910325;9.042558;7.316783,,,
l13128,194.238304;3.941226;7.604620,,,
l13130,193.972328;7.422165;7.605487,,,
l13145,190.368212;2.323783;7.999527,,,
l13154,178.835860;1.351600;8.220826,,,
l13184,183.544946;15.168124;2.563480,,,
l13398,184.604923;16.138940;0.029502,,,
l13401,165.604047;-4.867851;0.680051,,,
l13406,168.493272;-4.184920;0.797886,,,
l13407,193.128156;15.324777;1.039988,,,
l13408,151.903632;15.369793;0.796038,,,
l13410,163.694052;16.201425;0.808516,,,
l13413,153.386340;-4.988085;1.244236,,,
l13416,156.505798;15.405152;1.224660,,,
l13417,162.785526;16.045039;1.186025,,,
l13420,153.486962;15.273636;1.417141,,,
l13423,168.453657;-4.003867;1.633060,,,
l13431,165.961851;-4.004020;2.160395,,,
l13434,178.708417;-5.079674;2.559017,,,
l13435,172.862471;-4.378746;2.545116,,,
l13439,158.253609;-3.688242;3.007430,,,
l13444,171.297168;-4.325051;3.841066,,,
l13452,156.866250;14.682572;4.453407,,,
l13457,171.831788;-3.802666;4.923309,,,
l13463,172.235295;-3.485627;5.515768,,,
l13468,168.876730;-3.212479;5.596228,,,
l13473,170.763488;-3.367057;6.146440,,,
l13476,186.412892;-0.756760;6.421911,,,
l13484,172.557504;-2.520342;7.151628,,,
l13485,170.931393;-2.375682;7.145045,,,
l13490,178.432675;3.821801;7.572016,,,
l13493,178.743635;2.924441;7.643756,,,
l13497,176.062683;8.676841;7.774040,,,
l13500,185.140085;8.886981;7.917424,,,
l13501,178.653611;9.521904;7.885215,,,
l13503,177.702785;0.739346;8.009478,,,
l13507,178.785160;5.333104;8.382919,,,
l13509,187.277151;5.555827;8.284555,,,
l13510,191.662581;5.633200;8.322591,,,
l13512,184.603278;5.053099;8.467969,,,
l13550,158.148779;15.406565;1.437273,,,
l13874,184.655174;15.965657;0.753734,,,
l14014,174.171240;-5.843635;-0.026418,,,
l14015,177.768412;-5.781089;-0.012568,,,
l14016,174.932232;-5.741400;-0.023374,,,
