key,landmark(x;y;z),pose(x;y;z;r;p;y;cov[36]),velocity(u;v;w),bias(bu;bv;bw;br;bp;by)
l9322,114.451749;-5.299860;3.279514,,,
l9323,117.340754;13.010747;3.308741,,,
l9324,137.984180;13.604220;3.299039,,,
l9325,119.110899;13.066991;3.488784,,,
l9326,120.295079;13.094853;3.609675,,,
l9327,123.787003;13.171266;3.969476,,,
l9328,112.364622;-5.856877;4.049798,,,
l9329,117.010528;-5.124152;4.210019,,,
l9330,125.117166;13.238543;4.109220,,,
l9332,137.700775;12.815453;4.339952,,,
l9333,129.626102;13.190243;4.576360,,,
l9335,106.617463;-5.377935;4.631329,,,
l9336,107.208324;-5.324452;4.776664,,,
l9337,117.182723;-5.669088;4.868366,,,
l9342,130.256812;-4.539515;5.323191,,,
l9346,128.173653;12.597827;5.282454,,,
l9347,130.662992;12.294760;5.584769,,,
l9348,116.525502;11.487268;5.695529,,,
l9349,123.513775;-3.523737;5.912657,,,
l9350,122.450285;10.348662;5.968636,,,
l9352,127.066520;11.675291;5.959493,,,
l9355,115.640782;11.193384;6.135748,,,
l9357,121.129939;8.725938;6.381677,,,
l9358,138.228196;9.026082;6.455902,,,
l9359,139.266090;-3.442737;6.495671,,,
l9360,122.710399;-2.472759;6.486168,,,
l9362,118.445294;8.417041;6.513778,,,
l9363,122.018674;8.589548;6.545899,,,
l9364,128.390156;-2.490328;6.755325,,,
l9365,120.479201;8.188381;6.936291,,,
l9367,137.116056;-1.835681;7.241785,,,
l9368,126.356488;-1.129276;7.196587,,,
l9369,130.196704;9.072465;7.235713,,,
l9371,137.950102;-1.209992;7.367412,,,
l9372,137.954372;7.338845;7.452391,,,
l9373,112.719707;7.245956;7.405133,,,
l9375,130.896605;8.870731;7.349095,,,
l9376,124.375270;-0.952762;7.575142,,,
l9378,125.136360;-0.690951;7.742532,,,
l9379,114.876696;0.609783;7.751753,,,
l9383,122.555964;-0.793092;7.910154,,,
l9384,113.553463;2.183898;7.918952,,,
l9385,126.702123;0.478249;8.088469,,,
l9386,131.070711;1.060783;8.134695,,,
l9387,126.715228;5.688022;8.183638,,,
l9388,130.926622;5.959886;8.187067,,,
l9389,130.332557;6.447221;8.084283,,,
l9390,117.804597;6.518331;8.229525,,,
l9392,136.913894;-0.397019;8.247943,,,
l9394,131.693853;0.610103;8.257436,,,
l9395,127.852780;3.575028;8.378379,,,
l9397,119.135774;2.866233;8.446585,,,
l9398,138.250868;6.496123;8.560508,,,
l9399,137.903592;7.330252;8.520636,,,
l9400,135.447535;4.036996;9.039960,,,
l9590,113.585133;-7.703523;0.015780,,,
l9591,114.720572;-7.672513;0.016878,,,
l9599,96.838933;-6.606429;1.320039,,,
l9601,121.346772;13.626076;1.372133,,,
l9606,143.176995;-5.928786;2.205118,,,
l9607,120.398633;-6.518880;2.400357,,,
l9612,111.316212;-5.992585;2.837694,,,
l9638,120.035225;-5.507793;5.310716,,,
l9647,134.914715;-4.182346;6.358687,,,
l9650,117.497570;10.596930;6.289407,,,
l9651,140.293160;11.165195;6.308400,,,
l9652,120.846829;-2.204129;6.600976,,,
l9662,140.658362;7.206332;7.301059,,,
l9671,118.847961;2.313798;7.856982,,,
l9673,122.557278;7.769476;7.920397,,,
l9683,140.758119;6.423215;8.353277,,,
l9684,121.213452;3.034600;8.623483,,,
l9689,136.050953;7.728231;8.526469,,,
l9690,143.062468;1.492904;8.688575,,,
l9949,113.359651;-7.647746;0.006277,,,
l9951,109.957620;-7.530446;0.001622,,,
l9952,115.867487;-7.353910;0.010237,,,
l9953,126.275159;-6.534750;0.026113,,,
l9954,133.040732;14.777704;0.065271,,,
l9955,138.359642;14.760967;0.072781,,,
l9956,115.453318;4.366315;0.418060,,,
l9958,121.029298;13.999214;0.632475,,,
l9959,125.720899;-6.318913;0.649185,,,
l9960,127.565845;-6.239120;0.690739,,,
l9961,127.779965;-5.330803;0.692870,,,
l9962,118.465651;4.336387;0.943270,,,
l9963,138.298267;14.611364;1.006558,,,
l9964,120.454227;13.616910;1.186921,,,
l9965,117.021362;-6.921587;1.351406,,,
l9967,131.384997;13.769880;1.635143,,,
l9968,104.344741;-6.683739;1.673740,,,
l9969,111.758640;13.091455;1.677423,,,
l9970,120.231976;13.360134;1.737146,,,
l9971,121.891949;13.489283;1.838566,,,
l9972,126.739421;-5.218023;1.951715,,,
l9973,139.360432;13.569255;1.971125,,,
l9975,146.032082;-5.507677;2.171149,,,
l9978,126.232798;-5.121013;2.549958,,,
l9979,125.578849;-5.558344;3.122879,,,
l9980,112.374066;-5.385446;3.099428,,,
l9982,116.654290;-5.096631;3.015884,,,
l9983,111.533702;-5.273103;3.270470,,,
l9984,99.461023;12.767235;3.366639,,,
l9987,143.577932;12.422265;4.207941,,,
l9988,113.874843;-6.035551;4.212489,,,
l9989,123.284184;12.462193;4.373118,,,
l9993,125.404607;-5.444040;4.977808,,,
l9994,140.638989;11.389568;4.902634,,,
l9995,123.200788;11.991409;4.953735,,,
l9996,126.588063;-5.277182;5.178369,,,
l9997,142.457897;10.804161;5.082504,,,
l9998,109.670788;11.568485;5.148300,,,
l9999,124.069674;12.083065;5.101304,,,
l10000,124.845463;12.027154;5.223532,,,
l10002,146.585240;-4.068463;5.409116,,,
l10003,126.266547;12.269113;5.473156,,,
l10004,112.548099;10.455185;5.634215,,,
l10007,129.688806;11.966953;6.020061,,,
l10008,143.215308;9.654782;6.159542,,,
l10009,126.682191;10.279089;6.101346,,,
l10010,126.325896;11.553703;6.124071,,,
l10011,136.140869;11.720301;6.202089,,,
l10012,128.891667;-4.482963;6.266594,,,
l10014,132.272986;10.935525;6.396329,,,
l10015,131.593827;11.087816;6.289305,,,
l10016,137.448459;11.510972;6.388024,,,
l10017,134.434913;-3.687798;6.518362,,,
l10018,138.570338;11.338975;6.548800,,,
l10022,128.100955;-1.713660;6.740702,,,
l10023,116.828046;8.050746;6.961939,,,
l10025,129.022210;9.412223;7.233182,,,
l10026,145.543274;-1.838958;7.396844,,,
l10027,127.810636;-1.024879;7.356674,,,
l10028,145.246691;1.744642;7.351196,,,
l10029,145.313579;2.740712;7.369102,,,
l10030,144.952003;5.698196;7.354439,,,
l10031,145.127054;6.319771;7.393733,,,
l10032,131.525708;-3.652975;7.539360,,,
l10033,146.115766;-1.326181;7.483251,,,
l10036,139.279065;9.569159;7.537932,,,
l10038,122.106870;1.737439;7.669030,,,
l10039,141.950637;2.262213;7.830945,,,
l10040,141.625955;5.628452;7.826648,,,
l10042,120.451705;6.303230;7.945680,,,
l10044,143.966879;0.548145;8.179760,,,
l10045,131.322717;1.986143;8.227678,,,
l10046,128.767699;-0.121762;8.304204,,,
l10047,144.889236;3.837180;8.371088,,,
l10049,128.282531;6.275277;8.335172,,,
l10051,138.864865;8.401557;8.364610,,,
l10052,140.894042;0.654060;8.604497,,,
l10053,124.799371;3.441547;8.568006,,,
l10054,129.411126;3.883836;8.535329,,,
l10055,141.954005;4.609252;8.863153,,,
l10056,141.519536;5.676173;8.801200,,,
l10057,138.390301;1.257196;9.027904,,,
l10058,137.736810;1.743380;8.885885,,,
l10328,119.644251;3.991754;0.023091,,,
l10329,113.642707;14.315693;0.026289,,,
l10330,130.402545;14.556671;0.059210,,,
l10331,131.498135;14.687854;0.061528,,,
l10332,134.417343;14.766001;0.067314,,,
l10333,136.844419;14.794005;0.072072,,,
l10335,113.034223;13.829102;0.407942,,,
l10336,111.040732;-6.980305;0.507639,,,
l10341,106.030700;14.445061;0.654650,,,
l10343,117.665446;5.198754;1.111779,,,
l10345,129.097976;-5.240621;1.247252,,,
l10346,129.538653;13.647886;1.401448,,,
l10347,116.643135;13.865035;1.349741,,,
l10349,132.762544;13.828923;1.539357,,,
l10351,129.032900;13.312182;2.034907,,,
l10353,149.849266;-6.442792;2.188079,,,
l10355,132.438668;13.687816;2.255544,,,
l10357,114.027273;13.528448;2.397571,,,
l10358,134.005213;13.730197;2.354269,,,
l10360,134.260903;13.835700;3.145763,,,
l10361,129.095228;13.154358;3.362471,,,
l10362,124.555531;-5.219256;3.634447,,,
l10364,129.163449;13.373121;4.052083,,,
l10365,147.846835;12.017129;4.250633,,,
l10366,146.459264;12.668173;4.146030,,,
l10367,136.260275;13.436507;4.112310,,,
l10369,131.390049;13.329662;4.320795,,,
l10373,140.337773;12.328011;4.501633,,,
l10374,128.003403;13.002342;4.539659,,,
l10375,115.325366;13.128438;4.592146,,,
l10376,133.310987;13.234809;4.552552,,,
l10377,143.285985;11.357948;4.787062,,,
l10378,117.717239;11.572939;4.808711,,,
l10380,113.481784;12.909835;4.631463,,,
l10381,134.716037;13.167767;4.723827,,,
l10386,149.605742;9.930790;5.436559,,,
l10387,114.158270;11.239847;5.231704,,,
l10392,145.199503;-4.067491;5.812942,,,
l10394,126.487084;-4.428149;6.193187,,,
l10395,146.668633;9.865430;6.131107,,,
l10398,148.131525;8.561386;6.288443,,,
l10399,128.783238;10.000529;6.416743,,,
l10400,124.369843;9.072903;6.540109,,,
l10402,147.039973;-2.092223;7.051280,,,
l10403,135.606823;9.321488;7.032386,,,
l10407,149.417893;5.525473;7.466040,,,
l10408,149.073213;7.504859;7.454834,,,
l10409,144.063050;-2.407232;7.541430,,,
l10410,139.571040;-1.055569;7.586623,,,
l10411,144.213475;1.264636;7.559511,,,
l10412,149.941939;1.388525;7.500352,,,
l10413,144.464881;2.285538;7.611827,,,
l10414,144.542635;3.188520;7.635852,,,
l10415,144.025566;4.641144;7.567480,,,
l10416,144.087939;5.485811;7.596253,,,
l10417,144.128110;6.273349;7.622470,,,
l10419,126.437415;8.621802;7.637542,,,
l10420,128.114811;9.183744;7.502592,,,
l10421,146.435599;-0.311021;7.952618,,,
l10426,126.458243;4.084205;8.526351,,,
l10427,144.117344;4.231150;8.537945,,,
l10429,135.110316;8.691619;8.479726,,,
l10431,131.579417;3.460107;8.793563,,,
l10433,141.528248;3.265903;8.911791,,,
l10677,135.850089;-6.528775;0.034685,,,
l10679,110.194534;14.000630;0.315424,,,
l10680,112.746259;-7.244580;0.663870,,,
l10681,135.801674;-5.899791;0.709570,,,
l10685,153.959912;-5.902017;1.144720,,,
l10689,124.138259;-5.344790;2.137881,,,
l10692,120.166722;-5.817009;2.440701,,,
l10694,131.495534;13.415828;2.593718,,,
l10695,115.547522;-6.979111;2.735061,,,
l10696,135.950962;-5.493029;2.745533,,,
l10697,128.720646;-5.049304;2.625934,,,
l10699,151.002012;-4.493049;3.070840,,,
l10700,137.185095;13.496305;3.063474,,,
l10701,133.491216;-5.834630;3.165085,,,
l10703,130.260938;-5.555756;3.368651,,,
l10704,110.852052;13.033757;3.364858,,,
l10706,135.403114;13.645503;3.641483,,,
l10708,129.101011;-5.209628;3.746258,,,
l10711,149.178035;12.334946;4.052488,,,
l10713,108.926776;12.951553;3.798495,,,
l10716,118.705877;12.340022;4.376377,,,
l10717,114.680342;12.464810;4.794387,,,
l10719,152.951063;11.956387;5.448009,,,
l10723,125.620241;-3.745080;5.988653,,,
l10724,150.454849;-2.669865;6.002749,,,
l10725,148.724735;10.921667;5.944128,,,
l10726,133.230494;12.034705;6.033339,,,
l10727,121.261176;9.516243;6.200559,,,
l10730,121.796546;11.087288;6.169146,,,
l10731,141.413454;-4.696754;6.439639,,,
l10733,144.676050;10.162567;6.290294,,,
l10734,123.863080;11.553247;6.291968,,,
l10735,141.483089;10.653638;6.666448,,,
l10737,143.381635;-4.221707;6.778486,,,
l10738,148.627158;-2.427181;6.718032,,,
l10739,138.173390;9.409806;6.800591,,,
l10740,143.962192;-3.423141;6.867485,,,
l10745,152.112191;2.295549;7.262163,,,
l10746,130.127490;-4.168021;7.313093,,,
l10748,130.689431;-1.060431;7.374194,,,
l10749,146.935068;2.716598;7.387015,,,
l10750,152.437246;5.736989;7.359020,,,
l10751,154.369852;0.342464;7.606291,,,
l10752,148.350372;5.267240;7.681395,,,
l10753,147.746886;5.556724;7.580658,,,
l10756,148.807050;-0.744781;7.707468,,,
l10757,132.685876;8.626524;7.654838,,,
l10758,150.295476;0.342528;7.972723,,,
l10759,129.022608;8.526172;7.882120,,,
l10761,136.578964;-0.870625;8.370581,,,
l10763,134.816836;1.080009;8.582260,,,
l10764,130.846164;2.791091;8.669738,,,
l10765,134.696837;7.400023;8.798221,,,
l10767,137.637261;7.261708;8.859158,,,
l10769,142.307618;1.369496;9.064950,,,
l10770,139.199393;5.651356;9.193550,,,
l10771,139.936430;3.910087;9.328536,,,
l10772,136.532264;6.571747;9.272200,,,
l10773,144.001654;2.492381;9.496563,,,
l10867,112.453849;14.434379;0.297925,,,
l10950,137.902130;-6.338432;0.029604,,,
l10953,120.482871;-7.369108;1.157523,,,
l10959,123.468791;-5.970903;2.702622,,,
l10960,119.244745;-5.311045;2.749214,,,
l10961,147.747923;13.359267;2.734798,,,
l10962,147.081895;13.485944;2.694471,,,
l10963,119.190665;-6.469550;2.889049,,,
l10965,141.392349;-5.860662;3.605393,,,
l10966,149.054783;-5.078435;3.561572,,,
l10967,135.232578;-5.073434;3.493945,,,
l10970,131.962508;-5.414009;4.114038,,,
l10971,123.155648;13.144401;4.170084,,,
l10972,141.262566;-5.468498;4.299958,,,
l10975,116.753185;12.961437;4.241525,,,
l10982,135.220724;-4.736850;5.252480,,,
l10984,152.479052;-3.482225;5.764661,,,
l10987,136.918759;-3.808388;6.193464,,,
l10988,156.515204;-2.125061;6.295639,,,
l10991,151.527892;-1.744630;6.562034,,,
l10993,126.531535;9.488795;6.598644,,,
l11001,133.392082;-4.344177;7.137086,,,
l11002,132.004541;-1.340453;7.157467,,,
l11003,155.884852;1.671581;7.244643,,,
l11004,140.850598;7.877822;7.219489,,,
l11005,139.966585;10.244332;7.173302,,,
l11006,142.573477;-1.252381;7.406417,,,
l11008,149.844994;8.374791;7.348431,,,
l11010,131.210174;-1.097763;7.427826,,,
l11011,152.494340;0.612605;7.674409,,,
l11014,151.390706;7.349234;7.587325,,,
l11015,157.558416;7.963277;7.604487,,,
l11017,153.221486;4.049780;7.836565,,,
l11019,134.972484;-3.225406;8.158829,,,
l11020,137.301280;-2.210442;8.192575,,,
l11021,146.265236;0.471833;8.229575,,,
l11023,135.785470;-1.145810;8.355118,,,
l11024,133.200117;6.859460;8.400516,,,
l11026,137.198622;8.582425;8.490127,,,
l11029,134.634336;5.575784;8.775166,,,
l11033,140.216621;5.662592;9.159814,,,
l11034,136.526703;-0.165963;9.235951,,,
l11035,138.908171;2.137129;9.357357,,,
l11037,144.626584;2.532239;9.511493,,,
l11038,139.109547;3.568800;9.461141,,,
l11510,135.134144;-7.761907;-0.015912,,,
l11511,147.481384;-7.146600;0.029075,,,
l11513,152.416585;-6.594600;0.837230,,,
l11514,132.325719;-6.457671;0.712397,,,
l11515,129.725824;-6.321526;0.915107,,,
l11518,151.406582;14.104615;0.879982,,,
l11519,132.633618;-5.618311;1.081563,,,
l11522,137.197145;14.703989;1.104194,,,
l11524,137.007607;-6.274431;1.381043,,,
l11526,138.433234;-5.499401;1.461939,,,
l11527,153.226174;-6.020413;1.661669,,,
l11528,137.791877;14.267000;1.665508,,,
l11529,138.645496;-6.017891;1.982346,,,
l11530,142.424459;13.639776;1.922392,,,
l11531,141.775788;13.836861;1.888790,,,
l11532,136.592337;13.830292;2.102986,,,
l11533,137.491264;-5.679169;2.346456,,,
l11534,149.956840;13.208622;2.387817,,,
l11535,139.793047;14.208023;2.368546,,,
l11536,145.361278;-6.629997;2.587139,,,
l11538,139.798957;-5.737608;2.599817,,,
l11539,140.419221;-5.762861;2.668416,,,
l11541,142.722128;-5.828048;2.923058,,,
l11543,152.337129;-5.154595;3.187628,,,
l11545,140.580199;-5.948866;3.780066,,,
l11546,147.492701;-5.722640;4.139367,,,
l11547,139.897096;-5.561285;4.194055,,,
l11548,165.669227;-4.881589;4.389664,,,
l11549,142.222714;12.957909;4.389166,,,
l11550,141.546263;13.228843;4.313149,,,
l11553,127.715159;13.175984;4.475777,,,
l11555,146.093276;11.616152;4.864417,,,
l11556,149.159793;-5.217432;5.079206,,,
l11557,139.994006;11.611307;5.136907,,,
l11558,132.807641;-5.797955;5.363289,,,
l11559,143.291176;-4.964271;5.375965,,,
l11561,148.843178;11.861519;5.284699,,,
l11562,151.591159;10.859469;5.646826,,,
l11564,149.185891;-3.838726;5.783636,,,
l11565,154.355377;-3.452630;5.856076,,,
l11567,151.743657;11.815268;5.715197,,,
l11569,138.935335;-4.599954;6.059614,,,
l11571,150.035473;9.188824;6.107710,,,
l11574,151.257917;8.747109;6.301335,,,
l11576,146.827765;10.527362;6.338769,,,
l11578,145.310965;-4.634653;6.424606,,,
l11580,145.859816;-3.776976;6.517899,,,
l11581,145.233767;8.896013;6.604866,,,
l11582,164.994701;9.837980;6.568888,,,
l11587,150.591202;-2.026105;6.769471,,,
l11588,143.242010;8.659970;6.795855,,,
l11590,134.806531;10.331440;6.967093,,,
l11591,143.061855;-3.451815;7.108522,,,
l11593,145.082416;7.619440;7.164808,,,
l11594,153.919282;2.189850;7.440994,,,
l11598,153.997699;5.542390;7.523500,,,
l11602,141.366276;-0.855748;7.746839,,,
l11608,162.012392;1.071637;8.051472,,,
l11609,161.967827;2.079107;8.049445,,,
l11610,144.098537;2.739012;7.994423,,,
l11611,143.762534;4.769845;7.971972,,,
l11612,161.022598;6.897634;7.964214,,,
l11613,156.456340;7.015776;8.062454,,,
l11614,155.829811;7.358955;7.949437,,,
l11615,142.180086;-1.642212;8.021212,,,
l11619,163.073597;4.843044;8.284339,,,
l11620,162.073317;5.896060;8.126830,,,
l11623,158.179128;3.555876;8.321432,,,
l11625,145.149986;3.307507;8.998193,,,
l12445,146.674133;-7.491202;-0.020629,,,
l12446,156.505455;-6.493859;0.023488,,,
l12447,156.683805;14.236803;0.049542,,,
l12449,138.480124;-7.218735;0.269712,,,
l12450,133.806987;-7.184653;0.166921,,,
l12451,142.309011;-7.354450;0.361560,,,
l12452,143.918571;-7.013025;0.398211,,,
l12453,156.588487;-6.423336;0.715257,,,
l12454,135.216266;-6.501307;0.704469,,,
l12455,140.867239;-5.524434;0.669613,,,
l12456,159.573220;14.181189;0.860734,,,
l12457,156.727980;14.257004;0.791910,,,
l12458,157.671621;14.250660;0.814824,,,
l12459,134.906431;14.603357;0.694075,,,
l12460,169.316181;-5.342325;1.041794,,,
l12463,141.524594;-5.911023;1.078932,,,
l12464,143.283508;-6.528145;1.207964,,,
l12466,148.447234;-6.529108;1.550385,,,
l12467,156.809923;13.982425;1.533380,,,
l12469,151.389137;13.288278;1.911265,,,
l12470,153.158422;13.412920;2.027054,,,
l12471,148.424031;-7.013002;2.083707,,,
l12472,147.684433;-6.839439;2.014452,,,
l12473,144.751269;13.737489;2.033888,,,
l12475,156.787573;13.357124;2.258917,,,
l12476,158.382676;13.275343;2.360744,,,
l12477,152.399669;-6.367741;2.420487,,,
l12478,149.074737;-6.687564;2.672245,,,
l12480,153.533704;13.306098;2.722223,,,
l12482,170.377036;13.787629;3.168730,,,
l12483,145.747695;-5.101094;3.187166,,,
l12484,156.498502;-4.887640;3.454323,,,
l12486,153.867959;13.365557;3.436793,,,
l12489,145.453061;-5.682679;4.100109,,,
l12490,170.880361;13.252855;4.224434,,,
l12491,160.641602;13.602049;4.162088,,,
l12492,173.391593;12.393441;4.427310,,,
l12493,164.799316;13.444227;4.603754,,,
l12495,157.225176;-5.106555;4.964167,,,
l12496,169.606081;12.099190;5.085778,,,
l12498,163.662988;-4.494758;5.105182,,,
l12500,150.410472;-4.702958;5.031286,,,
l12501,154.169627;-4.572171;5.123379,,,
l12503,162.423390;12.882887;5.186485,,,
l12504,161.485606;13.125859;5.076440,,,
l12505,151.995282;-4.420034;5.337428,,,
l12506,172.068591;10.965086;5.327465,,,
l12507,163.581988;12.570571;5.323254,,,
l12509,142.945040;11.034210;5.426463,,,
l12510,150.734367;-4.189130;5.658904,,,
l12513,162.540769;11.840728;6.018744,,,
l12514,171.700547;9.536630;6.292170,,,
l12515,159.396199;9.995864;6.244745,,,
l12516,164.057583;11.317881;6.225834,,,
l12517,166.908000;-3.399568;6.453081,,,
l12519,173.411366;8.908146;6.505103,,,
l12520,172.410084;9.270434;6.380045,,,
l12521,156.110259;9.248156;6.352973,,,
l12522,154.382760;-2.605507;6.428459,,,
l12523,167.137683;10.272681;6.656649,,,
l12524,144.052504;10.146489;6.558120,,,
l12527,159.901484;-1.981267;6.877894,,,
l12528,154.930357;-1.304952;7.205883,,,
l12529,157.274517;-1.353942;7.060112,,,
l12530,171.130214;7.979275;7.204626,,,
l12531,153.147065;8.306653;7.032029,,,
l12533,172.784502;-0.245070;7.361243,,,
l12534,172.303521;7.505924;7.376201,,,
l12535,159.305612;-0.620261;7.513142,,,
l12536,174.616853;2.397718;7.660130,,,
l12537,174.360732;5.879393;7.664627,,,
l12541,151.554308;6.458565;7.777974,,,
l12542,152.947142;-0.539368;7.984274,,,
l12543,155.446769;-0.501977;8.021177,,,
l12544,164.361326;8.534305;7.948847,,,
l12545,166.676480;2.018804;8.250669,,,
l12546,171.276734;7.219153;8.243640,,,
l12547,170.835444;8.710502;8.209845,,,
l12548,172.250851;0.542521;8.322755,,,
l12549,167.265811;1.575986;8.367024,,,
l12551,172.063452;6.806883;8.373682,,,
l12552,171.501812;8.172189;8.311424,,,
l12553,174.181554;3.807335;8.696701,,,
l12555,173.709893;6.077865;8.651914,,,
l12556,167.379014;8.076372;8.533468,,,
l12557,174.707856;1.782642;8.771892,,,
l12558,174.329477;4.775844;8.738118,,,
l12559,170.438429;5.946400;9.082286,,,
l12560,170.988799;4.157432;9.155082,,,
l12561,170.715957;4.896846;9.114018,,,
l13943,169.079125;-5.965063;0.017504,,,
l13944,172.202402;13.574268;0.063018,,,
l13945,173.469785;13.667660;0.070585,,,
l13946,144.167500;14.389585;-0.100376,,,
l13947,143.204389;14.652460;-0.105662,,,
l13948,144.707693;14.681985;0.223755,,,
l13949,166.378346;-6.340701;0.583926,,,
l13950,161.418921;14.351213;0.545781,,,
l13951,155.404061;14.430750;0.408235,,,
l13953,146.039992;-7.080905;0.497352,,,
l13955,185.896367;-5.193217;1.114100,,,
l13956,160.887644;-5.081580;0.891133,,,
l13957,182.866302;14.335913;1.096960,,,
l13958,161.793029;14.220047;1.103975,,,
l13960,164.129918;-4.728345;1.572702,,,
l13961,169.443383;14.670917;1.450827,,,
l13962,181.457228;-6.379950;1.900243,,,
l13963,179.984093;13.764915;1.923376,,,
l13964,161.741104;-4.691664;2.365447,,,
l13966,168.906050;-5.145476;2.546759,,,
l13967,177.881160;-4.493023;2.539174,,,
l13969,151.560674;-5.026443;2.651197,,,
l13970,179.033511;13.806683;2.769441,,,
l13971,168.373926;14.150792;2.748283,,,
l13972,164.104232;13.655906;2.964427,,,
l13974,155.994935;-5.352440;3.606391,,,
l13975,163.542109;-5.143678;3.630791,,,
l13976,157.238947;13.279359;3.670961,,,
l13977,179.749491;13.687454;3.722577,,,
l13978,172.051909;13.619130;3.794874,,,
l13979,165.842397;13.893093;3.787709,,,
l13980,162.480551;-5.010524;3.968531,,,
l13981,182.516442;12.939397;3.949219,,,
l13982,159.355248;-5.292486;4.326607,,,
l13983,177.333655;13.568596;4.364484,,,
l13984,179.385142;12.252969;4.543658,,,
l13985,163.268001;-5.145713;4.642992,,,
l13987,161.803423;-4.903661;4.840635,,,
l13990,178.892017;-4.200688;5.163724,,,
l13991,181.313519;10.872458;5.647663,,,
l13993,159.138914;-4.917163;5.609638,,,
l13994,183.637414;-3.090040;5.799815,,,
l13995,182.201026;9.989925;5.738314,,,
l13996,155.408648;12.391940;5.948774,,,
l13997,164.920362;-4.066669;6.066347,,,
l13998,187.271947;-1.826944;6.289412,,,
l13999,178.695923;11.123078;6.189456,,,
l14000,155.027423;11.538457;6.124391,,,
l14001,174.328303;10.630010;6.286032,,,
l14002,161.630432;11.716519;6.387972,,,
l14003,158.825374;11.790312;6.232405,,,
l14004,157.303279;9.852955;6.472277,,,
l14005,160.966523;9.981759;6.545235,,,
l14007,177.161569;8.743201;6.700475,,,
l14008,168.162969;11.741249;6.640887,,,
l14009,171.358601;-3.309551;6.919861,,,
l14010,162.481679;-2.628033;6.973461,,,
l14011,158.521975;9.534985;6.795610,,,
l14012,161.340589;-2.938163;7.135851,,,
l14013,161.415506;-1.968516;7.115460,,,
l14014,186.799858;2.202764;7.256933,,,
l14015,161.567059;-3.858680;7.269943,,,
l14016,163.410255;-2.017414;7.245890,,,
l14019,177.985611;1.159314;7.528759,,,
l14020,182.521951;5.710587;7.570270,,,
l14021,177.859516;6.308119;7.596442,,,
l14022,188.948489;8.289571;7.698792,,,
l14023,175.473196;-2.203114;7.829287,,,
l14024,178.964537;-0.865006;7.731074,,,
l14025,183.775616;4.764163;7.778094,,,
l14027,168.118455;-2.864833;8.117377,,,
l14028,180.990119;4.493713;8.186257,,,
l14029,168.887577;-0.766685;8.296349,,,
l14031,165.409215;-0.081250;8.450449,,,
l14032,170.286458;0.206114;8.705794,,,
l14033,165.803310;5.179953;8.733096,,,
l14036,170.698117;7.477869;9.065881,,,
l14192,179.346524;14.603670;0.092237,,,
l14193,147.839631;14.311391;0.192259,,,
l14195,183.913478;-5.755866;0.939546,,,
l14196,180.753599;14.610607;0.929375,,,
l14198,159.685427;-6.044867;0.963956,,,
l14199,165.843045;15.021612;1.095151,,,
l14200,167.293304;15.060898;1.157810,,,
l14203,174.866413;13.733133;1.467410,,,
l14204,165.060667;14.186812;1.561309,,,
l14208,174.780019;13.990975;2.173649,,,
l14210,180.138355;-4.931026;2.368906,,,
l14212,176.634097;14.104940;2.299907,,,
l14215,154.483289;-5.800412;2.617526,,,
l14216,155.325264;-5.853543;2.527937,,,
l14217,175.667375;-4.994341;2.726948,,,
l14218,161.315274;-4.929695;2.911733,,,
l14219,151.142185;-6.335868;2.939111,,,
l14223,172.883278;-5.474796;3.720459,,,
l14226,181.672463;12.573027;4.281417,,,
l14227,180.933570;12.770941;4.207106,,,
l14228,192.499981;12.990376;4.430533,,,
l14231,175.002797;-4.704767;4.658426,,,
l14233,157.669773;13.062378;4.620251,,,
l14234,190.485671;12.193871;5.253304,,,
l14235,174.450927;-4.606353;5.230273,,,
l14236,175.425280;-4.438020;5.401061,,,
l14238,193.366319;-3.939174;5.426198,,,
l14239,168.910150;12.993315;5.298928,,,
l14241,169.714277;-4.382219;5.498220,,,
l14242,181.506147;-3.517025;5.666785,,,
l14243,186.933735;-3.206614;5.600016,,,
l14245,185.755425;12.802681;5.675289,,,
l14246,158.066249;12.339104;5.379219,,,
l14247,188.217496;10.852028;5.934378,,,
l14248,187.022712;12.428168;5.829262,,,
l14249,168.619768;12.472105;5.790933,,,
l14252,175.248796;-4.324182;6.049641,,,
l14253,180.000779;-2.953483;6.197866,,,
l14254,185.142934;-2.148305;6.230807,,,
l14255,170.688790;10.595861;6.049228,,,
l14256,186.019364;-1.754989;6.367882,,,
l14257,191.730877;10.062093;6.385324,,,
l14259,160.647564;11.186112;6.251232,,,
l14261,174.240612;-3.826964;6.495184,,,
l14262,177.584385;-3.248015;6.496318,,,
l14263,193.274906;9.267563;6.574074,,,
l14264,176.191329;10.344317;6.481857,,,
l14266,175.212272;-4.149045;6.725130,,,
l14268,166.572363;-4.043743;6.811495,,,
l14269,173.145755;-3.341255;6.877816,,,
l14270,176.727790;-2.879608;7.032105,,,
l14271,179.986614;-2.272047;6.969404,,,
l14272,164.754801;10.640215;6.854050,,,
l14273,167.277358;-3.977115;7.029324,,,
l14274,181.215491;-1.171276;7.208473,,,
l14275,190.680497;8.865277;7.235943,,,
l14276,172.698386;11.256398;7.206386,,,
l14278,192.375562;7.891986;7.477999,,,
l14280,175.282826;7.416557;7.548134,,,
l14281,184.210822;0.952019;7.818692,,,
l14282,176.592053;5.769443;7.791575,,,
