key,landmark(x;y;z),pose(x;y;z;r;p;y;cov[36]),velocity(u;v;w),bias(bu;bv;bw;br;bp;by)
l8876,110.086598;0.580382;7.395521,,,
l8877,118.377727;0.581082;7.306290,,,
l8878,110.053177;6.292573;7.518819,,,
l8879,124.461370;7.834626;7.388209,,,
l8880,107.647546;-2.870369;7.610340,,,
l8881,115.245655;4.032513;7.682730,,,
l8882,110.594386;4.920192;7.585614,,,
l8883,114.914379;6.630773;7.690356,,,
l8884,119.800663;7.209261;7.662186,,,
l8885,101.400242;-1.714067;7.852333,,,
l8886,102.454637;6.883704;7.802254,,,
l8887,111.504211;6.863544;7.855143,,,
l8888,109.745852;-0.917008;8.089679,,,
l8889,122.438660;3.333759;8.034255,,,
l8890,112.619779;4.073600;8.001589,,,
l8891,107.610849;0.020612;8.296265,,,
l8892,104.366284;5.610745;8.256586,,,
l8893,103.243974;7.489410;8.732313,,,
l8895,101.961487;6.791650;8.926102,,,
l8896,104.895676;3.265946;8.984746,,,
l8897,105.641679;1.660977;9.174024,,,
l8898,104.209330;2.992522;9.437554,,,
l9207,84.484772;-8.101633;0.147769,,,
l9209,97.022669;-7.163444;-0.071679,,,
l9210,100.802288;-7.470254;0.377275,,,
l9211,101.753221;13.391896;0.468165,,,
l9213,84.883374;13.535677;0.582821,,,
l9218,85.243073;-7.645755;1.485298,,,
l9220,82.031889;-7.365741;1.614633,,,
l9221,102.452473;13.675677;1.586417,,,
l9222,87.839014;-7.362049;1.925225,,,
l9223,99.314990;13.336499;1.903984,,,
l9224,84.081279;-7.841295;2.204743,,,
l9225,114.461166;-6.892866;2.114624,,,
l9228,88.065291;-6.449439;2.699514,,,
l9230,85.520279;12.496449;2.591320,,,
l9231,109.753280;13.165356;2.663183,,,
l9235,104.522525;-6.265781;3.627664,,,
l9236,99.836274;-5.730482;3.799991,,,
l9239,104.719956;-5.620235;4.719761,,,
l9241,108.346585;10.635403;5.051180,,,
l9243,96.932586;12.232782;5.272473,,,
l9246,104.395138;-5.133091;5.722601,,,
l9247,119.196557;-3.538637;5.750954,,,
l9250,118.384560;9.620137;5.799322,,,
l9251,117.650034;9.975290;5.706049,,,
l9253,124.185311;11.243971;5.725916,,,
l9254,106.560657;-5.098810;6.233935,,,
l9255,116.173559;8.427572;6.234257,,,
l9257,110.728641;10.531600;6.139726,,,
l9259,112.993101;8.040172;6.420163,,,
l9260,128.927641;9.950244;6.283163,,,
l9261,100.240757;-4.767220;6.580519,,,
l9263,107.344025;8.312173;6.621046,,,
l9264,101.559844;10.985734;6.663476,,,
l9267,111.205360;-2.154365;7.255050,,,
l9269,104.684686;-3.502638;7.393459,,,
l9272,112.345411;1.199054;7.519617,,,
l9275,116.472338;-0.616086;7.703800,,,
l9276,126.262324;1.907460;7.816169,,,
l9278,108.958240;-2.029407;8.009876,,,
l9279,127.244962;0.469236;7.979500,,,
l9281,126.335057;5.653908;7.886314,,,
l9284,114.899037;2.803856;8.162023,,,
l9285,127.831561;4.522691;8.122337,,,
l9286,108.006244;2.688800;9.044349,,,
l9639,101.505131;-6.943142;1.059428,,,
l10441,108.628854;-8.048057;-0.155875,,,
l10443,106.168809;-8.078758;-0.152664,,,
l10448,104.438428;-8.138694;0.127425,,,
l10449,110.727736;4.016203;0.211491,,,
l10450,113.729681;3.710960;0.269830,,,
l10451,108.410617;13.441823;0.278017,,,
l10452,114.394782;-7.614371;0.762649,,,
l10453,96.620415;-7.133471;0.663072,,,
l10455,129.332802;14.488465;0.651236,,,
l10459,95.806901;13.222433;1.337060,,,
l10462,122.649748;12.806247;1.862123,,,
l10464,100.333412;-6.011284;2.068960,,,
l10467,111.838263;-7.600921;2.319100,,,
l10469,99.431672;13.007671;2.332061,,,
l10470,123.288246;12.712265;2.586904,,,
l10472,130.675051;-5.353455;3.008757,,,
l10476,122.228794;12.705010;3.175035,,,
l10477,103.060200;12.661761;3.260186,,,
l10480,110.640039;12.729724;3.478065,,,
l10482,96.619646;12.612066;3.930278,,,
l10487,122.772244;-5.663478;4.895244,,,
l10492,142.946322;-4.264222;5.118548,,,
l10493,122.453053;12.150590;5.206278,,,
l10499,121.102344;11.556671;5.601987,,,
l10500,121.207472;-4.816115;5.825967,,,
l10501,116.886193;9.852849;5.821254,,,
l10504,140.262170;9.245024;5.951216,,,
l10505,122.899521;10.547062;5.854483,,,
l10506,123.061150;11.294124;5.938350,,,
l10509,124.502274;10.064919;6.119992,,,
l10517,125.178654;-1.790526;6.620976,,,
l10532,116.364377;7.606560;7.129640,,,
l10534,135.266158;9.533054;7.191677,,,
l10550,119.638471;4.661435;7.880106,,,
l10558,122.819230;4.533538;8.174437,,,
l10562,124.715897;6.107231;8.076024,,,
l10564,119.584585;3.039774;8.391537,,,
l10578,121.830636;-7.034874;-0.186203,,,
l10677,123.685698;-1.436793;7.206832,,,
l10703,122.824428;-6.957547;-0.187037,,,
l10704,114.974976;3.579592;-0.176230,,,
l10705,115.670874;3.683889;-0.176795,,,
l10706,124.967632;14.075884;-0.180934,,,
l10708,127.271806;14.383553;-0.182818,,,
l10709,127.907534;14.393815;-0.183366,,,
l10712,105.608181;12.526967;0.153538,,,
l10714,123.019430;-6.715950;0.370038,,,
l10715,124.679291;-6.610881;0.403147,,,
l10716,124.209054;-5.809793;0.389897,,,
l10717,127.294131;14.394175;0.523707,,,
l10720,112.937944;3.816630;0.815963,,,
l10721,103.798440;12.438666;0.734336,,,
l10722,108.520056;-6.458923;0.873709,,,
l10723,124.529091;-5.650780;0.980105,,,
l10725,119.606130;13.572832;0.927539,,,
l10726,101.985378;-7.146402;1.225114,,,
l10727,128.226859;13.527713;1.250147,,,
l10728,129.261552;13.585247;1.291494,,,
l10729,99.565821;-6.036979;1.592796,,,
l10730,121.407648;13.358376;1.572467,,,
l10731,108.192130;-7.294994;1.699501,,,
l10732,143.674669;-5.401301;1.787631,,,
l10733,119.879004;-5.684205;1.761145,,,
l10734,124.779565;13.039567;1.753986,,,
l10735,103.396903;12.615745;1.946346,,,
l10736,126.957812;13.335539;1.889160,,,
l10738,118.177188;-6.231477;2.089109,,,
l10740,130.111089;13.434018;2.077698,,,
l10741,120.163884;-5.920482;2.287272,,,
l10742,116.799223;-5.778957;2.358683,,,
l10743,133.391355;13.352791;2.272074,,,
l10744,113.989450;-7.376761;2.473409,,,
l10745,122.103644;-5.486493;2.480732,,,
l10746,111.217272;-5.982456;2.635055,,,
l10747,113.793804;-5.672164;2.714272,,,
l10750,131.299792;13.507828;2.932831,,,
l10751,130.117858;13.541332;2.839742,,,
l10752,128.442327;-6.039738;3.166759,,,
l10753,122.241678;-5.940042;3.050645,,,
l10754,125.588609;12.876567;3.123273,,,
l10755,137.138011;-6.074455;3.233758,,,
l10756,117.816144;-5.912850;3.397988,,,
l10757,115.556649;-5.188715;3.386977,,,
l10759,116.651226;-5.344743;3.603689,,,
l10760,118.344328;-5.228623;3.455440,,,
l10762,141.934570;12.832799;3.781650,,,
l10763,143.600788;11.828624;3.896437,,,
l10764,132.812017;13.128817;3.855213,,,
l10765,126.964238;13.045319;3.963500,,,
l10766,135.064514;12.542935;4.062822,,,
l10767,120.235422;12.466198;4.274040,,,
l10768,138.828269;11.296183;4.411701,,,
l10769,117.175009;-5.836946;4.630960,,,
l10770,129.911582;-5.146919;4.725646,,,
l10771,126.969439;12.375264;4.622873,,,
l10773,123.978233;12.637874;4.866989,,,
l10774,145.906705;9.911476;5.121810,,,
l10776,113.350915;-5.894469;5.275565,,,
l10777,132.528482;12.041956;5.394966,,,
l10779,123.936103;-5.377439;5.601926,,,
l10780,117.840226;-4.753986;5.655362,,,
l10781,142.722460;9.822911;5.788102,,,
l10783,137.464830;9.161419;5.993214,,,
l10784,137.115605;9.998265;5.972841,,,
l10785,114.617500;10.644815;5.976793,,,
l10786,131.021871;11.505125;5.926991,,,
l10787,132.029592;11.336641;6.084072,,,
l10788,117.338491;-3.610605;6.370255,,,
l10789,134.573449;8.581443;6.376716,,,
l10790,133.304547;11.120742;6.284315,,,
l10791,134.430037;10.929434;6.462470,,,
l10792,128.852759;-4.109368;6.627090,,,
l10793,124.105571;-3.416330;6.768697,,,
l10794,133.107504;-3.142833;6.743868,,,
l10795,142.854485;-2.365705;6.654881,,,
l10796,136.597023;7.722605;6.689978,,,
l10797,118.380355;8.093695;6.647343,,,
l10798,122.256259;8.837392;6.658992,,,
l10799,135.940138;10.479711;6.694024,,,
l10800,122.304005;-2.982369;6.844415,,,
l10801,124.497607;-2.579614;6.848390,,,
l10802,119.283871;-2.178806;6.955735,,,
l10803,138.148525;7.118597;6.936720,,,
l10804,144.454384;7.735811;6.997313,,,
l10805,145.862692;1.398848;7.111739,,,
l10806,145.743779;5.121013;7.135765,,,
l10807,144.985055;7.424858;7.069449,,,
l10808,118.595264;7.853165;7.206997,,,
l10809,128.929273;-4.032751;7.350546,,,
l10810,141.152931;-2.220394;7.353929,,,
l10811,141.414237;-1.630933;7.395601,,,
l10812,146.798803;0.616731;7.251800,,,
l10813,140.405607;0.812234;7.216807,,,
l10814,140.515516;1.580723;7.240620,,,
l10815,140.641630;2.236779;7.268542,,,
l10816,140.819689;3.020759;7.308971,,,
l10817,140.188083;5.157235;7.237048,,,
l10818,140.276378;5.943257;7.271304,,,
l10819,133.030077;-3.673716;7.532241,,,
l10820,143.223654;-0.691319;7.709383,,,
l10821,123.524467;-0.935799;7.753873,,,
l10822,137.647374;1.739237;7.627484,,,
l10823,137.337285;5.906994;7.651182,,,
l10824,126.896353;8.142274;7.776681,,,
l10825,143.784929;3.750994;7.838035,,,
l10826,127.870766;7.538098;7.984474,,,
l10827,133.692596;8.420867;7.868913,,,
l10828,135.397858;-0.696463;8.017003,,,
l10829,123.000974;-0.643665;8.182274,,,
l10830,122.659941;0.245823;8.066331,,,
l10831,129.585865;1.312375;8.186647,,,
l10832,129.052285;2.018961;8.055638,,,
l10834,134.764310;7.451677;8.052239,,,
l10835,127.312597;-0.491408;8.251721,,,
l10836,123.234821;2.241659;8.298881,,,
l10837,140.652357;3.245559;8.240956,,,
l10839,136.117299;6.096304;8.290366,,,
l10840,138.207454;0.762627;8.639111,,,
l10841,138.053454;4.324774;8.659425,,,
l10842,130.848888;6.730943;8.708863,,,
l10843,132.117804;-0.457776;8.853602,,,
l10844,135.549302;1.482920;8.914187,,,
l10845,135.640914;3.055239;8.961766,,,
l10846,132.503526;5.304567;9.073375,,,
l10847,132.097469;6.405868;9.018239,,,
l10848,130.616849;2.898624;9.253602,,,
l11096,124.075185;-6.982281;-0.201232,,,
l11097,131.238529;-6.868275;-0.203944,,,
l11099,112.200139;-8.061665;0.085914,,,
l11100,123.951971;13.632537;0.370572,,,
l11101,128.884137;-6.845254;0.402892,,,
l11102,129.910789;-6.440473;0.422363,,,
l11103,112.632448;3.421573;0.544751,,,
l11104,122.003858;-6.006618;0.712623,,,
l11105,107.958957;-6.479114;0.955864,,,
l11106,132.158194;-5.846120;1.138777,,,
l11107,107.819695;-7.308797;1.231826,,,
l11108,125.973254;-5.413666;1.951347,,,
l11109,125.603731;12.929333;2.168642,,,
l11111,114.744713;-6.249714;2.304441,,,
l11114,118.136331;-5.850978;2.444918,,,
l11115,146.774389;-5.208881;2.748047,,,
l11116,113.559363;-7.107710;2.806511,,,
l11117,117.593694;12.641384;2.917435,,,
l11119,122.764192;-6.040130;3.131156,,,
l11120,126.413407;-6.014014;3.111911,,,
l11122,117.257331;-5.302177;3.385596,,,
l11123,131.523074;13.298666;3.359963,,,
l11124,117.343227;-5.961762;3.452498,,,
l11126,122.511845;-5.628854;3.554320,,,
l11128,119.055801;-5.484928;3.776619,,,
l11129,137.742532;12.630289;3.961849,,,
l11130,136.524785;12.963484;3.849828,,,
l11131,139.024753;12.160940;4.077294,,,
l11132,130.678532;-5.443002;4.294908,,,
l11133,140.469726;11.809473;4.215570,,,
l11134,141.278626;11.700016;4.296449,,,
l11135,134.161823;12.170770;4.341391,,,
l11136,128.541321;12.851466;4.359232,,,
l11137,144.640671;-5.089070;4.499421,,,
l11138,116.807093;11.588443;4.441212,,,
l11139,138.418619;10.672165;4.807201,,,
l11140,119.769078;-5.435557;5.222203,,,
l11141,128.788204;-5.017243;5.225640,,,
l11143,129.759145;-4.793172;5.407929,,,
l11144,143.902027;9.354983;5.459761,,,
l11145,132.881148;10.555354;5.572977,,,
l11146,146.314735;-3.282742;5.648138,,,
l11147,147.132863;-2.833622;5.751572,,,
l11148,145.546091;8.834820;5.656099,,,
l11149,133.893049;9.866444;5.703873,,,
l11150,122.567911;-5.092396;5.983471,,,
l11151,119.584256;-4.169077;5.945170,,,
l11152,130.421139;11.522493;5.923589,,,
l11154,131.462029;11.327634;6.101065,,,
l11155,142.835801;8.157517;6.218558,,,
l11156,138.236452;8.285427;6.367937,,,
l11157,140.829484;-3.332163;6.673888,,,
l11158,131.637509;9.204880;6.702749,,,
l11159,133.358951;-4.005876;6.814217,,,
l11160,122.948735;-2.816555;6.989857,,,
l11161,122.854360;-2.006590;6.928697,,,
l11162,148.425056;1.897049;6.953597,,,
l11163,124.622937;-4.589865;7.087653,,,
l11164,143.148899;-1.789376;7.065129,,,
l11165,148.707096;0.994107;6.991907,,,
l11166,143.147867;1.953464;7.069519,,,
l11167,148.750455;4.672138;7.035386,,,
l11168,148.861196;5.612473;7.068737,,,
l11169,132.723966;-3.971703;7.387410,,,
l11170,140.001007;-2.729991;7.382341,,,
l11171,135.914298;-1.168391;7.331442,,,
l11172,140.043584;0.516646;7.375316,,,
l11173,128.357459;-3.766881;7.570450,,,
l11174,130.593329;-3.544563;7.529078,,,
l11175,145.829117;0.433368;7.532110,,,
l11176,145.346853;4.260366;7.486867,,,
l11177,139.682135;6.154142;7.407659,,,
l11178,145.044072;6.740166;7.491237,,,
l11179,131.910521;-3.488716;7.877476,,,
l11180,126.485412;7.582337;7.915661,,,
l11181,139.817284;0.353834;8.192833,,,
l11182,128.370240;1.904601;8.158323,,,
l11184,126.946542;7.079844;8.008780,,,
l11185,126.818241;0.494924;8.247944,,,
l11187,126.254504;5.073942;8.243175,,,
l11188,129.577117;-0.090184;8.512807,,,
l11189,129.930244;-0.871336;8.626748,,,
l11190,137.985187;3.106429;8.652333,,,
l11191,127.769737;3.611132;8.660751,,,
l11192,130.885682;-0.491824;8.925378,,,
l11193,135.198982;5.357660;8.830838,,,
l11194,129.450485;3.073896;9.201923,,,
l11395,126.103034;-7.162890;-0.220135,,,
l11396,127.106974;-6.908204;0.271305,,,
l11397,146.310092;-6.807133;0.680526,,,
l11399,112.674286;5.223642;0.752079,,,
l11401,127.906062;-5.418497;1.280765,,,
l11402,144.745810;-7.001157;1.514908,,,
l11403,106.574559;-7.139263;1.502540,,,
l11405,134.777038;-6.016508;1.729463,,,
l11407,141.398465;-6.415871;2.161165,,,
l11408,110.052216;-6.989618;2.151712,,,
l11409,131.119020;-6.026751;2.069140,,,
l11410,141.452058;-5.705676;2.157149,,,
l11411,135.103907;12.966312;2.605922,,,
l11412,139.243272;12.935071;2.939419,,,
l11413,137.999262;12.974059;2.839478,,,
l11414,138.422416;-5.895585;3.427260,,,
l11415,144.761106;12.738861;3.388365,,,
l11416,127.536912;-5.851336;3.772260,,,
l11417,143.173228;-5.757908;3.938764,,,
l11418,137.767426;-5.596287;4.072617,,,
l11419,124.889674;-5.976555;4.241621,,,
l11420,119.248346;12.142902;4.273779,,,
l11421,137.090511;-5.481879;4.692696,,,
l11424,148.190666;9.261885;5.522630,,,
l11425,136.316679;9.860696;5.475544,,,
l11429,137.542730;-4.554894;6.189866,,,
l11430,142.347210;-3.450161;6.282524,,,
l11431,154.594095;-2.623172;6.237177,,,
l11434,146.486961;7.931545;7.127950,,,
l11436,153.592449;7.678438;7.264102,,,
l11441,143.583413;5.283320;7.410214,,,
l11442,143.342786;7.637852;7.444021,,,
l11443,145.703256;-0.607548;7.754583,,,
l11446,133.002668;3.961111;9.180367,,,
l11478,132.501383;-4.722795;6.066444,,,
l11580,147.018605;-7.366916;-0.233261,,,
l11581,142.719866;13.807327;-0.234277,,,
l11582,141.620465;13.985204;-0.234784,,,
l11583,149.387877;14.162997;-0.231134,,,
l11584,133.704227;-5.882351;0.305067,,,
l11585,137.241727;12.904992;0.434008,,,
l11586,141.022489;13.827985;0.519244,,,
l11587,149.070038;-5.937262;0.642196,,,
l11588,144.093928;13.817808;0.582332,,,
l11590,114.832717;4.928691;0.897417,,,
l11591,136.758292;-6.762213;0.990105,,,
l11592,127.033809;-5.797833;0.969888,,,
l11593,142.768596;13.609416;1.341444,,,
l11594,146.290149;-6.907941;1.403193,,,
l11595,149.604018;-5.957686;1.540927,,,
l11596,144.524276;13.537509;1.412229,,,
l11597,150.708791;13.220367;1.664877,,,
l11598,138.110675;13.215760;1.839038,,,
l11600,140.161903;13.344566;1.965972,,,
l11601,145.420481;-6.853080;2.166440,,,
l11602,143.986827;12.884678;2.188544,,,
l11603,112.441322;12.394153;2.322039,,,
l11604,133.246440;-5.915680;2.445444,,,
l11605,136.527896;12.941680;2.397847,,,
l11606,132.387628;-5.980984;2.880045,,,
l11610,134.439679;12.939799;3.481407,,,
l11612,115.838136;12.446187;3.879698,,,
l11613,143.702572;-5.941909;4.343328,,,
l11615,135.637491;11.138829;4.798249,,,
l11617,138.746258;-5.276230;5.013387,,,
l11618,150.297335;-4.146356;5.176651,,,
l11619,149.930547;11.851867;5.333344,,,
l11620,144.698180;10.085541;5.422423,,,
l11621,151.722314;10.226752;5.505880,,,
l11622,150.919180;11.080426;5.431275,,,
l11623,144.855667;11.050127;5.488869,,,
l11625,152.650541;9.944044;5.616466,,,
l11626,149.217546;-3.033711;5.910717,,,
l11627,140.633294;-4.978119;6.047718,,,
l11628,149.810236;-2.736359;5.998936,,,
l11630,146.263015;-2.304376;6.275653,,,
l11631,157.488805;9.528639;6.229576,,,
l11635,128.722715;9.980483;6.637929,,,
l11638,144.775819;-2.020122;6.810262,,,
l11639,136.549745;-3.499568;7.088664,,,
l11640,150.404449;1.465861;7.002928,,,
l11641,156.514341;8.513468;7.144145,,,
l11642,138.121952;-0.788644;7.458088,,,
l11644,152.908580;7.097506;7.546496,,,
l11645,141.289043;3.882999;7.628186,,,
l11646,154.204726;5.715499;7.737184,,,
l11647,153.741722;6.601861;7.678142,,,
l11648,136.930181;-0.416964;7.784198,,,
l11649,155.462385;3.604043;7.918788,,,
l11650,154.938009;4.330169;7.838004,,,
l11651,151.165604;3.017333;8.099141,,,
l11653,136.528589;4.829681;9.123358,,,
l11654,137.698573;1.196532;9.377030,,,
l12224,137.294916;9.594672;6.034990,,,
l12313,141.721331;-7.216774;0.257046,,,
l12334,146.175081;13.661922;1.091627,,,
l12462,132.471548;-7.990770;-0.296690,,,
l12463,139.565080;-7.848902;-0.287634,,,
l12464,151.126679;-6.849927;-0.272987,,,
l12467,131.977654;-7.980573;0.053984,,,
l12469,119.298821;13.216432;0.270498,,,
l12470,140.319557;13.572672;0.283781,,,
l12471,151.194406;-6.477571;0.466396,,,
l12475,135.493675;12.644970;0.654040,,,
l12482,130.366393;-7.017176;0.945002,,,
l12483,131.352995;-6.889243;1.017481,,,
l12485,119.696928;13.227544;1.162955,,,
l12488,129.776086;-6.649553;1.481090,,,
l12490,152.114545;13.036800;1.326312,,,
l12491,138.663729;-6.627547;1.613472,,,
l12492,137.043879;-6.240313;1.908455,,,
l12493,122.917745;12.540098;1.789422,,,
l12494,143.178545;-7.457396;2.018629,,,
l12496,128.136757;-5.902921;2.031914,,,
l12499,120.321486;12.392250;2.227163,,,
l12500,142.306199;13.153484;2.144822,,,
l12503,122.515822;12.334096;2.336485,,,
l12504,133.728806;13.108394;2.420634,,,
l12505,129.513881;-7.000017;2.687334,,,
l12506,138.728245;-6.361776;2.571955,,,
l12507,128.059718;-6.433388;2.619078,,,
l12511,129.483373;13.095380;2.799871,,,
l12513,147.607636;-5.539510;3.028610,,,
l12514,142.007087;-5.576328;2.967876,,,
l12516,130.501592;13.246105;2.941460,,,
l12517,126.182856;-6.359450;3.207078,,,
l12519,139.512884;-6.333994;3.675428,,,
l12521,127.063749;12.817484;3.580254,,,
l12525,152.483938;13.070018;3.780937,,,
l12526,126.518474;12.877854;3.879845,,,
l12529,142.767262;-6.260360;4.231089,,,
l12533,137.537546;12.137691;4.315495,,,
l12534,135.345331;-5.889482;4.627096,,,
l12537,157.802163;-4.653576;5.021812,,,
l12538,147.969371;-4.656193;5.083874,,,
l12539,165.616967;10.518615;5.098199,,,
l12543,149.609906;-4.269652;5.363060,,,
l12545,148.231551;11.347584;5.440992,,,
l12546,147.582180;-4.091031;5.678190,,,
l12548,149.845060;10.155743;5.642231,,,
l12549,154.447656;11.528961;5.634640,,,
l12550,148.835139;-3.380991;5.910677,,,
l12559,137.900561;-5.274032;6.219848,,,
l12565,159.150901;9.801049;6.266745,,,
l12567,140.390341;9.618680;6.282482,,,
l12574,153.866210;-1.280511;6.887970,,,
l12575,139.225678;-4.515554;7.101347,,,
l12576,165.175397;-1.237294;7.022980,,,
l12582,152.641315;-0.853833;7.432472,,,
l12583,149.413890;0.355196;7.437165,,,
l12588,150.061957;-0.981839;7.598390,,,
l12589,147.380852;0.239671;7.622427,,,
l12592,144.424602;6.719193;7.704477,,,
l12593,149.451631;6.902979;7.635445,,,
l12597,154.194920;0.331585;7.777994,,,
l12603,158.363723;5.855775;7.872434,,,
l12604,157.764835;6.336945;7.768589,,,
l12605,145.236688;6.281582;7.904817,,,
l12606,142.612256;-1.067144;8.111286,,,
l12612,146.600746;2.643041;8.126477,,,
l12613,149.417784;3.095685;8.214727,,,
l12614,162.903223;3.979801;8.731059,,,
l12887,137.800114;-7.908343;-0.314284,,,
l12890,134.550551;-7.345895;-0.319874,,,
l12892,165.335965;13.449073;-0.269222,,,
l12893,131.393230;-8.254861;-0.049044,,,
l12896,139.753644;-7.491000;0.114663,,,
l12897,141.128488;-7.393939;0.144180,,,
l12899,144.016864;-7.215932;0.207422,,,
l12900,131.224209;-7.206791;0.192860,,,
l12906,153.813002;-6.399283;0.427105,,,
l12907,149.296052;13.864401;0.378871,,,
l12908,151.265266;13.838783;0.420581,,,
l12909,152.623012;13.851105;0.449902,,,
l12913,134.180124;13.211382;0.875997,,,
l12914,134.897705;-6.600361;0.967595,,,
l12915,147.890623;13.336879;0.987556,,,
l12916,148.775694;13.411504;1.025001,,,
l12917,149.618555;13.541685;1.061933,,,
l12918,143.565812;-7.006169;1.198694,,,
l12919,153.176478;13.680424;1.211494,,,
l12920,139.735758;-7.134291;1.382822,,,
l12925,121.893277;12.462285;1.596018,,,
l12926,148.536479;13.105533;1.664524,,,
l12928,143.886043;-7.380400;1.739328,,,
l12929,170.782280;-5.497485;1.898195,,,
l12932,165.750409;13.985300;1.751803,,,
l12934,148.033841;-6.740728;2.079802,,,
l12935,142.535943;-7.524831;2.116702,,,
l12936,148.692371;-6.665831;2.135303,,,
l12939,141.054929;-6.939376;2.394382,,,
l12940,149.249938;12.982729;2.374371,,,
l12941,139.483621;-6.192663;2.582663,,,
l12942,152.783052;12.892117;2.659476,,,
l12944,165.151677;13.393564;2.714425,,,
l12945,141.380127;-5.543467;2.835702,,,
l12946,143.872130;-5.369506;2.697429,,,
l12947,144.509591;-5.385489;2.780750,,,
l12948,151.262525;-5.645805;3.003875,,,
l12949,146.883033;-5.562142;3.094942,,,
l12950,123.283891;12.283818;3.014432,,,
l12951,149.773393;13.040551;3.102456,,,
l12953,151.617454;12.898644;3.283283,,,
l12955,134.340800;-6.617106;3.490820,,,
l12956,123.408134;12.425455;3.656971,,,
l12958,167.370084;12.559360;3.883118,,,
l12959,165.922268;13.093845;3.771832,,,
l12960,156.880890;13.241636;3.840482,,,
l12961,160.951213;-5.202580;4.061559,,,
l12962,168.912491;12.139347;4.006583,,,
l12963,146.520459;11.898661;3.947191,,,
l12964,144.320873;11.624926;4.193820,,,
l12965,153.448387;12.653650;4.219223,,,
l12966,140.077078;-5.631092;4.387979,,,
l12967,165.878480;11.219623;4.729768,,,
l12968,138.485973;11.307593;4.660595,,,
l12969,156.286159;12.905704;4.584292,,,
l12972,167.290115;10.771075;4.870475,,,
l12978,149.018843;-4.598832;5.215081,,,
l12979,147.085911;-4.575209;5.419597,,,
l12980,141.972314;10.805273;5.332898,,,
l12983,143.410129;-4.751508;5.648367,,,
l12987,153.277599;11.471434;5.646392,,,
l12988,143.852440;-4.169849;5.735256,,,
l12989,167.766580;9.131122;5.924605,,,
l12990,150.996441;9.668175;5.856114,,,
l12991,166.118532;11.546819;5.781918,,,
l12992,162.522027;-4.249782;6.046150,,,
l12993,152.008839;9.305329;6.027407,,,
l12994,142.672362;10.585069;6.009137,,,
l12997,169.683542;8.405567;6.158185,,,
l12998,149.995829;8.419427;6.263630,,,
l13001,161.892894;10.736941;6.137310,,,
l13003,159.827207;-3.924523;6.483228,,,
l13006,151.668612;-2.270340;6.374997,,,
l13007,164.672309;8.884708;6.491944,,,
l13008,140.217651;9.660810;6.300215,,,
l13010,155.921968;-1.565799;6.534080,,,
l13011,166.126692;7.901149;6.685274,,,
l13012,153.378815;-1.636942;6.748186,,,
l13013,155.919509;9.379634;6.784777,,,
l13014,163.400076;-2.579185;7.098880,,,
l13015,151.274981;-1.620110;6.960418,,,
l13016,154.587647;-1.141906;7.013827,,,
l13017,168.249914;7.081494;6.990476,,,
l13018,164.389957;-3.356119;7.284009,,,
l13019,163.839872;-1.837636;7.170587,,,
l13020,147.026365;-1.548891;7.101815,,,
l13021,152.373740;-1.245797;7.227040,,,
l13022,170.231045;1.906530;7.220366,,,
l13023,170.447771;4.104291;7.275610,,,
l13025,169.852990;5.548172;7.206014,,,
l13026,146.168775;-1.363862;7.432368,,,
l13027,147.897586;-1.303830;7.353446,,,
l13029,166.909072;0.060537;7.711010,,,
l13032,154.775684;0.424211;7.815222,,,
l13033,158.281347;1.865454;7.847741,,,
l13035,155.452166;-0.224711;7.980910,,,
l13039,168.223360;6.413568;8.025257,,,
l13040,163.971306;-0.365552;8.143539,,,
l13041,148.745541;2.828998;8.290597,,,
l13042,169.982906;3.520927;8.282387,,,
l13044,170.002853;4.610354;8.302468,,,
l13045,169.306508;5.889020;8.204271,,,
l13046,170.454787;2.325670;8.353104,,,
l13047,166.468076;1.435352;8.649800,,,
l13048,166.730846;2.390299;8.711032,,,
l13049,166.672982;3.396983;8.712795,,,
l13050,166.414488;4.636929;8.683762,,,
l13051,166.020584;5.599500;8.627600,,,
l13052,162.562399;3.534424;8.828657,,,
l13278,144.187587;-7.920509;-0.322781,,,
l13279,153.668500;-6.703966;-0.302445,,,
l13285,146.978913;-7.650337;0.184959,,,
l13289,153.111582;-6.492895;0.319888,,,
l13292,150.288629;13.771528;0.312556,,,
l13294,168.054563;13.505943;0.706386,,,
l13295,139.188597;12.851427;0.494821,,,
l13297,148.217128;-6.704371;0.728860,,,
l13300,158.568245;13.654501;1.279583,,,
l13307,153.609715;-5.286932;2.219221,,,
l13311,152.959854;-5.730095;2.792321,,,
l13315,136.182568;-6.588839;3.667614,,,
l13316,141.256935;-6.324487;3.873020,,,
l13318,159.945206;-5.152063;4.326878,,,
l13321,152.783046;-5.614790;4.646944,,,
l13323,153.964570;-5.435477;4.848129,,,
l13324,145.355420;-5.250571;4.758340,,,
l13326,174.111437;-3.896838;5.108969,,,
l13328,149.355667;11.469205;5.615041,,,
l13329,170.692518;9.524326;5.848527,,,
l13331,156.259074;-4.615989;5.936856,,,
l13337,165.774460;11.304971;6.202243,,,
l13338,155.766097;-2.987771;6.498340,,,
l13339,152.438367;-2.903263;6.383943,,,
l13345,149.246448;-2.033843;6.706202,,,
l13353,172.200738;6.530408;7.035353,,,
l13364,170.691439;0.437036;7.748119,,,
l13372,165.696146;1.225626;8.696498,,,
l13373,165.037790;1.704855;8.553258,,,
