key,landmark(x;y;z),pose(x;y;z;r;p;y;cov[36]),velocity(u;v;w),bias(bu;bv;bw;br;bp;by)
l8185,118.552735;4.727487;7.706798,,,
l8192,126.815119;6.339733;7.953034,,,
l8193,126.190246;6.686153;7.840728,,,
l8195,112.492993;-2.245193;7.919835,,,
l8198,133.421411;4.133200;8.168086,,,
l8199,132.436139;5.192514;8.013706,,,
l8733,122.301746;-7.892364;-0.142742,,,
l8734,118.730111;-7.858822;-0.154763,,,
l8735,125.403311;-7.545133;-0.131801,,,
l8736,104.647696;-7.585320;-0.201969,,,
l8737,128.117875;-7.134490;-0.122082,,,
l8738,111.594496;12.445213;-0.151719,,,
l8744,122.521417;13.709087;-0.113117,,,
l8746,114.803678;12.589396;0.372622,,,
l8747,109.997926;12.788825;0.275328,,,
l8748,124.284795;-7.622521;0.522041,,,
l8749,125.689759;-7.344865;0.555517,,,
l8750,104.852737;-7.154437;0.585712,,,
l8751,128.271462;-6.685546;0.617214,,,
l8753,125.089153;13.462464;0.615080,,,
l8756,102.999633;-7.116634;0.713200,,,
l8757,112.851098;-6.208429;0.647023,,,
l8758,118.460794;-7.415188;0.913690,,,
l8759,98.527285;-7.566028;0.847356,,,
l8760,100.847422;-7.120929;0.971821,,,
l8762,142.046053;13.479641;1.020312,,,
l8763,118.579164;13.323796;1.057674,,,
l8764,122.062241;-7.543455;1.078324,,,
l8765,123.173837;-7.258608;1.126283,,,
l8766,97.655079;-7.294977;1.104450,,,
l8769,124.189520;12.954743;1.287077,,,
l8772,110.489596;-7.001011;1.292970,,,
l8774,113.943696;-6.608536;1.574738,,,
l8775,98.833754;-6.226316;1.516859,,,
l8776,104.792804;12.948518;1.618591,,,
l8778,121.929208;12.479270;1.830825,,,
l8780,124.392601;12.654065;1.991117,,,
l8785,122.426576;-7.195808;2.329492,,,
l8786,123.200532;12.413322;2.585978,,,
l8788,107.975223;-7.173029;2.728004,,,
l8789,119.162838;12.519225;2.859532,,,
l8795,124.780037;-5.323704;3.171889,,,
l8799,114.451847;-6.365336;3.420377,,,
l8800,123.644932;12.517093;3.316454,,,
l8802,112.245474;-6.797627;3.485839,,,
l8803,105.239897;-6.342593;3.548713,,,
l8804,136.173123;-5.754432;3.536686,,,
l8805,127.025725;12.550086;3.670634,,,
l8807,125.525116;12.646913;3.517634,,,
l8808,113.110239;-6.727456;3.645318,,,
l8814,130.156715;12.676134;4.006676,,,
l8816,124.669712;11.705236;4.094432,,,
l8817,125.739141;11.640647;4.225875,,,
l8818,106.857976;-6.533843;4.351445,,,
l8820,134.230517;12.578889;4.438577,,,
l8821,108.895770;-6.079627;4.554151,,,
l8822,115.980111;-5.774878;4.638964,,,
l8824,119.839164;-6.174123;4.922057,,,
l8826,123.846622;-5.249665;5.020269,,,
l8830,118.228834;11.050184;4.995054,,,
l8832,124.125045;-6.139456;5.097468,,,
l8833,118.423373;-5.490430;5.159047,,,
l8836,122.433110;-5.003403;5.390850,,,
l8837,131.545408;-5.446416;5.566299,,,
l8839,123.648860;-4.805746;5.627381,,,
l8844,132.400674;10.610136;5.901904,,,
l8846,117.260209;-4.937239;5.928537,,,
l8848,128.587139;9.200533;6.044016,,,
l8856,113.991686;-5.506693;6.509038,,,
l8857,133.152749;-3.093222;6.638619,,,
l8858,122.411501;-2.745166;6.589165,,,
l8859,128.996115;-2.303651;6.653121,,,
l8860,124.359004;7.748392;6.619468,,,
l8862,114.819434;-5.323876;6.767625,,,
l8868,140.527040;-2.884108;6.937847,,,
l8874,118.509108;-3.382044;7.315848,,,
l8877,143.468936;-1.025478;7.392344,,,
l8880,119.558745;0.603666;7.593557,,,
l8881,119.270234;1.612177;7.520357,,,
l8882,123.407077;5.728924;7.644863,,,
l8884,120.138058;-1.867380;7.787669,,,
l8885,124.659556;-1.293203;7.815185,,,
l8890,123.415699;6.562988;7.697254,,,
l8894,131.318353;0.137830;7.941186,,,
l8896,131.219594;1.502087;7.929474,,,
l8897,118.798815;3.663219;8.032563,,,
l8904,129.235149;2.750136;8.293835,,,
l8909,123.788441;2.600454;8.295862,,,
l8910,126.730410;2.665946;8.412927,,,
l8911,121.682302;2.958129;8.329486,,,
l8912,143.869116;3.336007;8.577931,,,
l9207,114.815356;-8.426906;-0.216195,,,
l9208,112.963100;-8.153910;-0.222740,,,
l9209,115.652989;-8.248543;-0.212875,,,
l9210,111.151285;-7.657857;-0.228867,,,
l9211,142.032054;12.891862;-0.089734,,,
l9212,128.379668;13.440600;-0.139720,,,
l9213,130.148689;13.634352;-0.132926,,,
l9214,112.022927;-7.721624;0.102214,,,
l9217,117.985540;-7.784673;0.242450,,,
l9218,120.612134;-7.656023;0.305183,,,
l9219,118.986375;4.496619;0.263690,,,
l9221,126.534476;13.338320;0.524082,,,
l9224,121.697263;13.254386;0.990057,,,
l9226,119.754261;-7.430445;1.244290,,,
l9228,116.294644;13.128190;1.250752,,,
l9229,109.492121;13.774831;1.326255,,,
l9233,147.769772;-6.129592;2.054972,,,
l9236,125.200935;-5.985299;2.174463,,,
l9238,118.228444;-7.271284;2.496367,,,
l9239,107.167977;-7.034434;2.856289,,,
l9242,123.850629;-6.058469;3.184362,,,
l9244,123.874842;-5.407719;3.170002,,,
l9245,128.485192;12.402817;3.378469,,,
l9246,122.048423;-5.572300;3.460172,,,
l9247,111.489562;-5.970695;3.786625,,,
l9248,143.148822;12.427419;3.936644,,,
l9250,131.411604;-5.929683;4.185513,,,
l9251,146.199829;11.465989;4.183004,,,
l9254,139.212995;12.399596;4.521525,,,
l9255,123.187700;-6.193753;4.779498,,,
l9256,112.691361;11.529622;4.653038,,,
l9260,145.010183;9.948426;5.084653,,,
l9264,137.477076;11.616940;5.199864,,,
l9265,130.890991;11.981351;5.133185,,,
l9266,141.015348;9.803723;5.597441,,,
l9268,121.884048;10.926105;5.491384,,,
l9270,124.344412;8.943637;5.829294,,,
l9271,143.302939;9.439237;5.888474,,,
l9272,142.576659;11.083943;5.845195,,,
l9274,135.911925;11.246858;5.844619,,,
l9275,131.360125;10.426663;5.886075,,,
l9277,145.834284;-4.976352;6.106431,,,
l9278,146.245663;8.025236;6.242028,,,
l9279,126.323411;8.257269;6.203332,,,
l9281,147.154916;7.630795;6.354312,,,
l9282,139.965327;10.037633;6.408899,,,
l9283,139.288191;10.408006;6.320119,,,
l9284,142.069114;-3.871100;6.550364,,,
l9286,142.188465;7.686732;6.672033,,,
l9288,140.861480;9.519359;6.526914,,,
l9290,144.748271;-2.296822;6.958622,,,
l9291,128.176948;-2.139759;7.008125,,,
l9292,144.904291;-1.661142;6.980345,,,
l9293,145.224590;6.519498;7.113933,,,
l9294,135.919008;-4.297597;7.264908,,,
l9295,125.480996;7.348528;7.240380,,,
l9296,130.995344;8.451009;7.228211,,,
l9299,141.790279;-1.687850;7.450891,,,
l9300,147.270031;1.237005;7.357383,,,
l9301,147.306330;1.846740;7.367374,,,
l9302,147.404258;3.412970;7.399124,,,
l9303,146.947809;4.865286;7.349575,,,
l9304,125.116423;1.714800;7.484732,,,
l9305,141.554278;6.467122;7.507698,,,
l9306,142.429794;7.354568;7.690172,,,
l9309,141.586534;8.068918;7.564608,,,
l9313,140.680669;-1.069165;8.192440,,,
l9314,132.545487;4.896230;8.185294,,,
l9315,140.334891;7.703580;8.283200,,,
l9316,147.414334;1.646934;8.470753,,,
l9317,147.377391;2.255525;8.469783,,,
l9318,128.021637;2.262361;8.354126,,,
l9319,147.193450;2.854285;8.443595,,,
l9320,125.915523;2.686688;8.394623,,,
l9321,133.448650;3.125664;8.351719,,,
l9322,146.905515;3.913410;8.407328,,,
l9323,143.663071;0.185139;8.797693,,,
l9326,143.464811;4.868489;8.821678,,,
l9327,144.191973;1.012277;8.909115,,,
l9328,144.265725;1.901720;8.931912,,,
l9549,116.883817;-8.349778;-0.260119,,,
l9551,131.792627;13.674808;-0.174260,,,
l9552,132.541530;13.731577;-0.171182,,,
l9553,122.042914;3.382460;0.200782,,,
l9556,137.699196;14.078995;0.672657,,,
l9557,116.353350;-7.437588;1.073536,,,
l9558,131.428451;12.816637;1.196504,,,
l9559,128.347253;13.262782;1.072710,,,
l9560,109.746002;-7.233073;1.213964,,,
l9562,131.220650;-5.912747;1.695405,,,
l9564,131.001187;12.430518;1.846777,,,
l9565,108.587252;-6.271653;1.921886,,,
l9566,128.395130;-6.102594;2.079984,,,
l9567,123.391247;-6.008537;2.102711,,,
l9570,131.635321;12.332764;2.574885,,,
l9573,138.388300;-6.300533;2.981738,,,
l9574,138.926443;-5.771133;3.023745,,,
l9575,119.469225;-5.838632;2.840723,,,
l9578,141.718246;12.890440;3.456972,,,
l9582,116.169873;-6.606035;3.685570,,,
l9585,149.999354;11.411973;4.147958,,,
l9586,122.000844;11.299959;4.241815,,,
l9587,145.554823;10.558714;4.705050,,,
l9590,135.433193;-6.041887;4.910170,,,
l9591,135.565618;-5.454804;4.916717,,,
l9593,133.187766;12.116503;4.878233,,,
l9594,151.191751;-4.746666;5.199618,,,
l9597,141.458457;11.846936;5.193717,,,
l9598,133.327234;-5.717639;5.268299,,,
l9599,143.352629;9.756449;5.364384,,,
l9601,132.177344;11.511254;5.403760,,,
l9602,128.175128;-5.137286;5.506367,,,
l9603,128.288977;13.172418;6.520378,,,
l9604,129.446882;-5.186756;5.790849,,,
l9606,133.062956;-5.237992;5.899764,,,
l9607,148.702778;-4.908389;5.940356,,,
l9608,148.572950;8.775713;6.027199,,,
l9612,150.248086;7.876302;6.228146,,,
l9613,149.397261;8.265776;6.123894,,,
l9616,139.185050;-4.370273;6.283242,,,
l9617,126.981886;-3.734732;6.320119,,,
l9621,133.429332;-2.182235;6.609066,,,
l9625,124.807394;-2.588554;6.743529,,,
l9627,129.732790;8.314443;6.725495,,,
l9629,149.638318;1.024901;7.089986,,,
l9630,149.724796;2.011085;7.110814,,,
l9631,149.798888;5.385380;7.170910,,,
l9632,143.831143;6.646732;7.199456,,,
l9634,128.742762;7.836761;7.086735,,,
l9635,143.571949;9.088725;7.241226,,,
l9636,151.325171;6.673748;7.437784,,,
l9638,127.926375;-0.483104;7.706983,,,
l9639,136.149739;1.424294;7.994146,,,
l9640,127.915887;4.297423;7.843072,,,
l9641,129.775822;6.494783;7.912265,,,
l9642,134.867765;6.605318;7.851759,,,
l9643,128.915681;-1.035747;8.025453,,,
l9644,133.962403;-0.779727;8.161085,,,
l9645,136.509380;0.595206;8.074480,,,
l9646,129.176211;3.396788;8.194097,,,
l9647,128.709227;3.774153;8.064561,,,
l9648,131.094332;4.152909;8.154254,,,
l9649,136.248423;5.403011;8.131853,,,
l9650,139.630697;8.068586;8.220024,,,
l9651,136.940873;4.886260;8.281158,,,
l9653,137.752083;4.313625;8.460587,,,
l9766,123.484499;3.232850;-0.276901,,,
l9874,131.277307;-7.346229;-0.254235,,,
l9875,124.180946;3.333414;-0.273817,,,
l9876,133.533169;13.675395;-0.223313,,,
l9877,116.726159;13.680112;-0.295271,,,
l9878,136.474706;13.977555;-0.210412,,,
l9880,133.130944;-7.009887;0.345711,,,
l9881,133.315655;13.279549;0.425489,,,
l9882,135.857685;13.980762;0.493496,,,
l9883,127.537399;-6.533256;0.673460,,,
l9884,116.970548;-6.771556;0.733234,,,
l9885,122.062520;3.552958;0.748142,,,
l9888,137.816755;13.160810;1.270864,,,
l9889,108.015117;-6.302042;1.406522,,,
l9891,152.125152;-5.903078;1.828693,,,
l9892,127.726616;12.842171;1.914557,,,
l9894,131.821038;-5.799630;1.986793,,,
l9895,138.661411;13.004533;2.061329,,,
l9897,119.661174;-6.310669;2.508745,,,
l9900,117.615401;-6.331777;2.702657,,,
l9901,139.846081;13.071429;2.922614,,,
l9902,138.664836;13.111330;2.823468,,,
l9903,130.683361;-6.327647;2.981072,,,
l9905,134.130688;12.470690;3.083257,,,
l9906,145.577631;-6.542071;3.240732,,,
l9907,126.256312;-6.276937;3.305661,,,
l9909,126.787844;-5.595589;3.366278,,,
l9910,150.472572;12.338837;3.825691,,,
l9912,141.351482;12.683733;3.852515,,,
l9918,126.015094;-6.325243;5.108790,,,
l9919,133.298740;-5.971317;5.139186,,,
l9920,154.422038;9.395409;5.184351,,,
l9923,134.578225;11.702202;5.118205,,,
l9925,149.529114;-4.867454;5.480610,,,
l9927,128.032355;-5.327827;5.571115,,,
l9928,151.233985;9.323505;5.834195,,,
l9932,138.324046;9.955405;6.390676,,,
l9934,139.351933;9.295141;6.550482,,,
l9935,137.285662;-4.534705;6.592682,,,
l9936,130.758581;8.447226;6.599138,,,
l9938,130.742012;-3.372735;6.777053,,,
l9940,154.322160;0.881892;7.168445,,,
l9941,154.223080;4.604625;7.194300,,,
l9942,153.477059;6.912547;7.125593,,,
l9943,138.500143;8.276077;7.076190,,,
l9945,155.253320;0.094677;7.312807,,,
l9946,148.861532;0.324490;7.245054,,,
l9947,149.104917;1.747715;7.298935,,,
l9949,141.460541;-4.122033;7.519597,,,
l9950,137.443096;7.711909;7.541736,,,
l9951,151.668903;-1.194466;7.751133,,,
l9952,131.968732;-1.333312;7.694119,,,
l9953,152.253315;3.244690;7.885585,,,
l9954,136.359143;7.117005;7.952633,,,
l9956,130.982032;4.789694;8.150285,,,
l9957,143.965061;5.956709;8.171227,,,
l9959,133.454571;-0.868219;8.165848,,,
l9960,135.756569;-0.909558;8.211740,,,
l9961,149.116057;2.755812;8.272053,,,
l9966,146.655860;0.285780;8.655997,,,
l9967,139.329121;6.293433;8.691804,,,
l9969,141.073913;3.557738;9.043071,,,
l9970,140.974189;4.857975;9.063889,,,
l9971,140.574343;5.961471;9.007386,,,
l9972,139.073746;2.462073;9.232830,,,
l10084,114.615548;-8.475215;0.009519,,,
l10086,121.273364;13.069418;0.040728,,,
l10088,119.835874;3.252522;0.084932,,,
l10089,137.497527;-7.281785;0.327590,,,
l10090,138.526298;-6.882721;0.352362,,,
l10091,157.208155;-6.356152;0.837479,,,
l10094,126.193585;-7.554703;1.549510,,,
l10095,134.587044;-5.834977;1.862591,,,
l10096,134.318231;12.509658;2.089412,,,
l10099,119.300159;12.673815;2.078934,,,
l10101,155.384825;-5.746133;2.761742,,,
l10105,135.018133;-6.438446;3.024934,,,
l10110,129.519325;-6.112243;3.621023,,,
l10114,124.884683;11.903350;3.870047,,,
l10115,145.230890;12.482192;3.824325,,,
l10116,139.280491;-5.891817;4.229254,,,
l10117,149.167520;11.306085;4.208757,,,
l10120,153.243208;-5.615515;4.502671,,,
l10121,143.556448;11.336777;4.376059,,,
l10124,137.387992;-5.456123;5.150938,,,
l10126,138.359253;-5.237552;5.338139,,,
l10129,155.741682;-3.374677;5.768463,,,
l10137,149.431151;-3.838765;6.659449,,,
l10141,133.015888;-3.099706;6.835818,,,
l10142,157.054157;1.348037;6.979756,,,
l10143,133.216045;-5.006730;6.992700,,,
l10144,151.757149;-2.309109;7.063050,,,
l10146,151.776859;1.433677;7.069750,,,
l10148,157.510329;5.060914;7.099338,,,
l10150,148.602566;-3.232423;7.364190,,,
l10155,139.189897;-3.994847;7.464139,,,
l10156,149.662266;-2.214457;7.568459,,,
l10160,145.851976;5.405134;7.702397,,,
l10163,141.285770;-3.430508;8.016362,,,
l10166,138.188038;-0.535462;8.444992,,,
l10167,140.147897;1.112188;8.379702,,,
l10168,138.536260;-1.318630;8.560187,,,
l10169,136.400514;3.175742;8.586333,,,
l10170,139.492309;-0.944604;8.863748,,,
l10171,138.075572;2.628864;9.135435,,,
l10387,134.867133;-7.599270;-0.347013,,,
l10388,120.940519;3.293218;-0.078407,,,
l10389,135.870178;-7.350605;0.149313,,,
l10391,155.071397;-7.360086;0.649560,,,
l10393,134.914115;-6.050109;1.046094,,,
l10394,136.673013;-5.866025;1.163341,,,
l10395,126.703013;-7.190133;1.456893,,,
l10396,143.538236;-6.503733;1.644267,,,
l10398,117.224727;-7.660028;1.815615,,,
l10401,121.027238;-8.205750;2.074487,,,
l10402,122.434595;-6.856386;2.339172,,,
l10406,143.969981;12.476450;2.532370,,,
l10407,148.107458;12.421256;2.885458,,,
l10408,146.864184;12.467441;2.779645,,,
l10409,147.176150;-6.404617;3.359380,,,
l10412,136.289579;-6.297994;3.652828,,,
l10413,147.176963;12.381597;3.579568,,,
l10414,151.925209;-6.294499;3.893458,,,
l10416,146.519850;-6.101886;4.001785,,,
l10418,136.808829;-6.672179;4.286172,,,
l10420,145.840670;-5.983903;4.618712,,,
l10421,131.437312;-6.336339;4.887539,,,
l10422,136.959256;-5.411988;5.314701,,,
l10424,157.021270;8.695413;5.509073,,,
l10427,151.101366;-3.983228;6.234507,,,
l10428,163.352869;-3.226601;6.247621,,,
l10429,143.021208;8.461565;6.350658,,,
l10430,133.525395;8.877257;6.371563,,,
l10432,144.977270;9.638626;6.854034,,,
l10438,157.257682;-0.249874;7.323506,,,
l10439,162.405537;7.080073;7.275273,,,
l10442,157.683703;3.389528;7.433374,,,
l10445,150.135745;-1.836665;7.660179,,,
l10447,146.849195;1.508726;7.673865,,,
l10448,148.911342;3.286228;8.225352,,,
l10450,140.134118;-1.494618;8.429117,,,
l10451,139.738394;0.859032;8.299452,,,
l10454,145.526979;3.976950;8.881338,,,
l10456,146.294220;0.759463;9.021266,,,
l10457,144.441500;2.501084;9.229485,,,
l10507,141.386753;-5.216557;5.931107,,,
l10645,120.985011;-8.804413;-0.289459,,,
l10646,155.916387;-7.944328;-0.303996,,,
l10647,151.743756;13.255124;-0.314813,,,
l10648,150.645442;13.439541;-0.320217,,,
l10649,158.413678;13.571099;-0.281310,,,
l10651,142.608757;-6.380777;0.174707,,,
l10652,146.257351;12.385122;0.328244,,,
l10653,150.043126;13.285560;0.431022,,,
l10655,153.114132;13.257075;0.508015,,,
l10657,132.363767;-7.278403;0.598237,,,
l10659,123.799421;4.542140;0.686522,,,
l10660,145.654412;-7.279095;0.873167,,,
l10662,151.784157;13.056249;1.261021,,,
l10663,158.502065;-6.551274;1.482526,,,
l10664,153.539037;12.973863;1.339724,,,
l10667,159.720358;12.619809;1.620233,,,
l10668,147.121766;12.690109;1.737336,,,
l10669,149.173140;12.806650;1.873617,,,
l10670,154.310488;-7.422021;2.088677,,,
l10671,152.994208;12.323909;2.113299,,,
l10672,142.141087;-6.412299;2.312974,,,
l10673,145.534862;12.425214;2.288846,,,
l10674,141.279956;-6.472677;2.743650,,,
l10676,152.900645;12.290326;2.915492,,,
l10683,151.306519;-5.569371;4.808916,,,
l10684,147.632919;-5.806699;4.906089,,,
l10685,159.189650;-4.745665;5.122179,,,
l10686,147.664612;9.520976;5.130923,,,
l10687,158.917348;11.254388;5.284512,,,
l10689,153.674229;9.519198;5.349089,,,
l10690,160.698624;9.618564;5.464419,,,
l10691,159.900933;10.477036;5.386567,,,
l10692,161.624648;9.330290;5.579078,,,
l10693,158.113198;-3.626928;5.851855,,,
l10695,158.707234;-3.333147;5.942893,,,
l10696,153.568157;7.600450;6.069460,,,
l10698,135.281352;10.513903;5.981724,,,
l10699,139.327910;10.804877;6.016923,,,
l10701,166.457531;8.885832;6.213905,,,
l10703,141.457419;-4.695822;6.477782,,,
l10704,152.482128;-3.669002;6.504812,,,
l10709,153.673549;-2.587307;6.731737,,,
l10710,145.437642;-4.017886;6.972209,,,
l10711,159.321899;0.865030;6.951483,,,
l10713,165.472901;7.876086;7.123586,,,
l10716,147.890392;6.205212;7.084175,,,
l10717,144.635742;-2.208187;7.329502,,,
l10718,147.024255;-1.316526;7.349986,,,
l10721,149.308195;5.264304;7.384285,,,
l10722,149.241534;6.060200;7.406514,,,
l10726,150.218298;3.336110;7.536557,,,
l10727,163.144018;5.091658;7.704883,,,
l10728,147.316144;5.734975;7.609469,,,
l10730,145.833265;-0.937899;7.670865,,,
l10731,164.388259;2.972676;7.891217,,,
l10732,154.392131;3.178282;7.734054,,,
l10733,163.868587;3.701945;7.808391,,,
l10734,160.087282;2.411473;8.051840,,,
l10735,149.678915;-0.251148;8.073456,,,
l10736,143.473941;5.571578;8.429315,,,
l10737,145.780849;5.083662;8.491757,,,
l11436,150.861813;-7.806637;0.074182,,,
l11589,149.477091;-8.423278;-0.475336,,,
l11590,141.609611;-8.521266;-0.517677,,,
l11591,148.703813;-8.424821;-0.479497,,,
l11592,160.271408;-7.499899;-0.417185,,,
l11593,146.084153;12.370152;-0.492021,,,
l11595,141.114358;-8.507986;-0.169029,,,
l11596,128.570703;12.769716;0.000899,,,
l11597,149.593065;12.991351;0.100472,,,
l11598,160.338485;-7.128153;0.322565,,,
l11601,144.759857;12.094483;0.450702,,,
l11602,136.926411;-7.452233;0.506313,,,
l11603,131.750898;-6.649452;0.605531,,,
l11604,146.930685;12.193578;0.543218,,,
l11605,174.627526;13.255715;0.742095,,,
l11606,134.767179;12.922513;0.466122,,,
l11607,155.559755;-7.776896;0.839521,,,
l11608,139.505657;-7.534495;0.715620,,,
l11609,140.492746;-7.412900;0.792178,,,
l11610,131.908765;-7.469422;0.722490,,,
l11611,138.915523;-7.163223;1.249377,,,
l11612,141.585903;-6.737724;1.207025,,,
l11613,161.379999;12.379729;1.191225,,,
l11614,147.802510;-7.198155;1.418209,,,
l11616,152.610942;12.842719;1.433966,,,
l11617,146.183965;-6.800625;1.706645,,,
l11618,132.178961;12.069877;1.534477,,,
l11619,152.310212;-8.056988;1.841665,,,
l11620,138.839587;-6.699699;1.803505,,,
l11622,154.499790;-7.674380;2.029271,,,
l11624,135.268127;-6.200292;1.876136,,,
l11625,151.569337;12.559026;1.969537,,,
l11627,150.810315;-6.264781;2.204068,,,
l11628,131.773485;11.866327;2.079835,,,
l11629,138.646136;-7.512277;2.454446,,,
l11630,147.864779;-6.933023;2.377016,,,
l11631,137.195912;-6.936333;2.380371,,,
l11632,138.456927;-6.912828;2.650360,,,
l11633,135.800905;-6.693778;2.553436,,,
l11636,138.743810;12.582877;2.571984,,,
l11638,156.747308;-6.167732;2.870288,,,
l11639,151.146932;-6.168675;2.786580,,,
l11640,174.080090;12.815031;2.862405,,,
l11641,139.762386;12.727046;2.717785,,,
l11642,135.317165;-6.850515;2.960690,,,
l11644,148.645044;-6.910518;3.483705,,,
l11645,160.410310;12.337661;3.501278,,,
l11646,147.337896;-6.436130;3.708586,,,
l11647,130.571088;11.870379;3.507031,,,
l11648,161.739524;12.410019;3.647352,,,
l11649,147.357166;12.160840;3.740255,,,
l11653,151.897530;-6.857850;4.052724,,,
l11654,149.522759;12.078471;4.072808,,,
l11655,169.146750;-6.207064;4.279788,,,
l11657,144.476559;-6.439548;4.418388,,,
l11658,159.214193;-5.892328;4.591916,,,
l11659,166.939033;-5.347547;4.905504,,,
l11660,157.106255;-5.287219;4.927244,,,
l11661,174.850434;9.774277;5.017807,,,
l11662,173.445516;11.109187;4.893859,,,
l11663,164.792674;11.781901;4.835990,,,
l11664,167.281622;11.488390;5.150619,,,
l11665,158.748067;-4.911254;5.213252,,,
l11666,159.471836;-4.641749;5.337680,,,
l11667,157.469432;10.714469;5.289517,,,
l11668,156.720263;-4.719726;5.520111,,,
l11669,160.189529;-4.356139;5.461383,,,
l11672,163.685718;10.855996;5.508699,,,
l11673,157.976774;-4.017776;5.757916,,,
l11674,160.210331;9.062415;5.671932,,,
l11675,152.261118;10.331927;5.630462,,,
l11676,154.920331;-4.232049;5.783059,,,
l11677,155.426168;-3.495238;5.878474,,,
l11678,157.758127;7.885113;5.905519,,,
l11680,147.029122;-5.840836;6.021762,,,
l11681,150.408394;-5.659448;5.931607,,,
l11683,156.419519;-2.976675;6.092941,,,
l11684,152.429370;7.727605;6.075534,,,
l11685,158.646557;7.752194;6.074168,,,
l11686,168.375165;9.097860;6.159643,,,
l11687,149.613915;9.035614;6.098404,,,
l11688,165.081484;-3.305433;6.330685,,,
l11690,152.246216;-4.098362;6.354177,,,
l11691,172.920201;-3.864130;6.728338,,,
l11693,163.017141;-1.949776;6.756366,,,
l11694,148.355441;-5.091060;6.908881,,,
l11695,174.325713;-1.979004;6.937762,,,
l11696,161.033470;-1.780200;7.125183,,,
l11697,176.040202;-1.071244;7.208407,,,
l11698,160.675883;0.627453;7.044440,,,
l11700,174.789547;6.320368;7.086012,,,
l11702,161.792776;-1.515389;7.295950,,,
l11703,158.573166;-0.285721;7.287716,,,
l11704,165.134944;6.892087;7.330299,,,
l11705,160.823769;7.078964;7.264762,,,
l11706,154.411821;7.209672;7.175765,,,
l11707,164.599087;7.332580;7.240437,,,
l11708,159.212003;-1.626915;7.451256,,,
l11709,156.538688;-0.388268;7.464610,,,
l11711,156.549169;3.258099;7.534825,,,
l11712,153.623667;6.110030;7.536190,,,
l11713,158.652008;6.261641;7.487820,,,
l11714,165.879947;6.309158;7.458733,,,
l11715,162.160110;6.409225;7.530985,,,
l11716,172.954837;-1.297818;7.746780,,,
l11717,163.352518;-0.340022;7.648143,,,
l11718,167.718635;0.258752;7.714767,,,
l11719,167.399669;1.154416;7.655370,,,
l11721,163.523919;4.117793;7.754593,,,
l11722,163.345882;4.869863;7.737675,,,
l11723,167.556165;5.157340;7.761085,,,
l11724,166.960808;5.642359;7.654909,,,
l11725,154.432118;5.667183;7.739747,,,
l11727,168.342852;-0.189483;7.841000,,,
l11729,164.490293;2.761312;7.940204,,,
l11730,155.282216;2.852448;7.847088,,,
l11731,164.099731;3.510073;7.868464,,,
l11732,155.771913;2.019932;7.966070,,,
l11733,158.591411;2.454509;8.065987,,,
l11734,172.079994;3.252142;8.637840,,,
l12016,147.022849;-8.490972;-0.548056,,,
l12017,152.624241;-8.177230;-0.516058,,,
l12019,143.777115;-7.907090;-0.566591,,,
l12020,174.698642;12.684249;-0.389788,,,
l12022,153.241887;-7.839661;-0.001352,,,
l12027,163.042257;-7.087703;0.257691,,,
l12028,164.084318;13.116246;0.332055,,,
l12029,158.659337;13.205354;0.194086,,,
l12030,158.041649;-7.030446;0.730327,,,
l12032,158.133429;12.755832;0.838065,,,
l12033,158.976966;12.880443;0.878391,,,
l12034,162.535117;12.995683;1.042227,,,
l12037,157.889632;12.451376;1.476583,,,
l12040,180.011077;-6.298074;1.796885,,,
l12041,138.477068;12.610618;1.406399,,,
l12042,175.108505;13.217511;1.632954,,,
l12043,157.254391;-7.391180;1.887172,,,
l12044,157.913173;-7.320636;1.945322,,,
l12045,150.273108;-7.543799;2.173760,,,
l12046,158.599417;12.323790;2.189267,,,
l12048,162.130693;12.209833;2.488515,,,
l12050,153.736383;-6.012788;2.574176,,,
l12051,155.424434;12.115076;2.521870,,,
l12052,160.486494;-6.317688;2.824322,,,
l12054,132.626967;11.796189;2.725187,,,
l12055,159.120320;12.378077;2.919451,,,
l12056,155.492048;12.152064;3.143544,,,
l12057,176.710190;11.780682;3.770549,,,
l12058,154.021728;11.801260;3.526171,,,
l12059,175.266384;12.324722;3.653535,,,
l12060,166.225974;12.532172;3.685977,,,
l12063,178.249278;11.350486;3.900136,,,
l12064,142.930374;-6.621182;3.982812,,,
l12065,153.654261;10.998349;3.988768,,,
l12066,162.788177;11.966811;4.050882,,,
l12068,149.295919;-6.229307;4.163599,,,
l12072,176.614460;9.992857;4.757338,,,
l12078,147.297003;9.627385;5.081119,,,
l12081,162.603872;10.785593;5.477197,,,
l12082,164.934217;-5.519081;5.612965,,,
l12083,153.075424;-4.793156;5.526190,,,
l12084,175.444375;10.776217;5.664183,,,
l12085,151.692634;-5.532761;5.699345,,,
l12086,171.742677;-4.996333;5.911877,,,
l12089,178.987055;7.611465;6.054309,,,
l12091,171.212092;9.994207;6.002532,,,
l12092,169.048330;-4.653344;6.338196,,,
l12094,174.058322;-3.424714;6.259794,,,
l12095,160.901328;-2.945341;6.197499,,,
l12097,173.060612;8.798535;6.246290,,,
l12101,165.227326;8.676280;6.625875,,,
l12105,177.541387;6.296792;6.880670,,,
l12107,179.487383;1.108842;7.117801,,,
l12108,179.718390;3.305119;7.174209,,,
